Date,Livepeer (#),Chainlink (#),Worldcoin (#),The Graph (#),Ethereum Name Service (#),Gitcoin (#),Render Network (#),UMA (#),Aragon (#),Kleros (#),Tornado Cash (#),Bounce Finance (#),Arkham (#),Instadapp (#)
2023-04-13,2330400.00,647400.00,,128201.00,64556.00,35388.00,27831.00,20365.00,14401.00,9069.00,9130.00,4599.00,,3557.00
2023-04-14,2330401.00,647633.00,,128355.00,64558.00,35459.00,27960.00,20371.00,14421.00,9067.00,9133.00,4602.00,,3549.00
2023-04-15,2330392.00,647840.00,,128464.00,64561.00,35522.00,28038.00,20371.00,14418.00,9065.00,9138.00,4606.00,,3546.00
2023-04-16,2330389.00,648119.00,,128634.00,64581.00,35588.00,28149.00,20376.00,14430.00,9062.00,9139.00,4606.00,,3541.00
2023-04-17,2330408.00,648255.00,,128734.00,64590.00,35611.00,28240.00,20393.00,14439.00,9064.00,9141.00,4605.00,,3530.00
2023-04-18,2330421.00,648489.00,,128889.00,64592.00,35632.00,28359.00,20397.00,14444.00,9063.00,9146.00,4615.00,,3530.00
2023-04-19,2330428.00,648774.00,,128998.00,64582.00,35683.00,28429.00,20399.00,14444.00,9063.00,9148.00,4613.00,,3530.00
2023-04-20,2330426.00,648822.00,,129061.00,64567.00,35753.00,28458.00,20407.00,14440.00,9062.00,9167.00,4611.00,,3525.00
2023-04-21,2330419.00,648971.00,,129113.00,64546.00,35845.00,28489.00,20403.00,14442.00,9058.00,9166.00,4609.00,,3523.00
2023-04-22,2330427.00,649114.00,,129161.00,64545.00,35901.00,28582.00,20404.00,14448.00,9055.00,9158.00,4609.00,,3522.00
2023-04-23,2330430.00,649287.00,,129244.00,64552.00,36125.00,28654.00,20405.00,14456.00,9054.00,9158.00,4613.00,,3523.00
2023-04-24,2330432.00,649478.00,,129350.00,64552.00,36398.00,28741.00,20404.00,14464.00,9056.00,9167.00,4616.00,,3524.00
2023-04-25,2330429.00,649589.00,,129444.00,64542.00,36828.00,28823.00,20410.00,14487.00,9055.00,9162.00,4611.00,,3524.00
2023-04-26,2330429.00,649774.00,,129575.00,64548.00,37028.00,28899.00,20409.00,14498.00,9056.00,9130.00,4614.00,,3525.00
2023-04-27,2330430.00,649944.00,,129676.00,64545.00,37166.00,29000.00,20408.00,14515.00,9056.00,9132.00,4617.00,,3526.00
2023-04-28,2330429.00,650094.00,,129748.00,64560.00,37280.00,29126.00,20416.00,14533.00,9056.00,9144.00,4617.00,,3527.00
2023-04-29,2330423.00,650256.00,,129854.00,64561.00,37405.00,29206.00,20429.00,14537.00,9056.00,9145.00,4617.00,,3526.00
2023-04-30,2330423.00,650360.00,,129837.00,64544.00,37555.00,29289.00,20423.00,14537.00,9056.00,9143.00,4618.00,,3525.00
2023-05-01,2330419.00,650492.00,,129902.00,64536.00,37625.00,29341.00,20447.00,14533.00,9057.00,9144.00,4618.00,,3522.00
2023-05-02,2310920.00,650565.00,,129964.00,64547.00,37684.00,29405.00,20471.00,14540.00,9057.00,9143.00,4643.00,,3520.00
2023-05-03,2275627.00,650669.00,,129994.00,64546.00,37710.00,29446.00,20463.00,14549.00,9058.00,9147.00,4633.00,,3519.00
2023-05-04,2269441.00,650774.00,,130037.00,64546.00,37774.00,29508.00,20465.00,14557.00,9055.00,9145.00,4635.00,,3514.00
2023-05-05,2260056.00,650853.00,,130069.00,64531.00,37846.00,29565.00,20486.00,14558.00,9054.00,9146.00,4629.00,,3513.00
2023-05-06,2260000.00,650918.00,,130094.00,64516.00,37887.00,29585.00,20477.00,14558.00,9052.00,9147.00,4629.00,,3511.00
2023-05-07,2260011.00,651050.00,,130146.00,64511.00,37961.00,29647.00,20479.00,14559.00,9051.00,9153.00,4628.00,,3512.00
2023-05-08,2260022.00,651318.00,,130199.00,64520.00,38034.00,29714.00,20506.00,14567.00,9051.00,9156.00,4632.00,,3510.00
2023-05-09,2260017.00,651431.00,,130216.00,64495.00,38176.00,29750.00,20497.00,14574.00,9052.00,9154.00,4630.00,,3512.00
2023-05-10,2260025.00,651413.00,,130263.00,64490.00,38441.00,29811.00,20497.00,14581.00,9049.00,9154.00,4634.00,,3513.00
2023-05-11,2260031.00,651575.00,,130291.00,64489.00,38543.00,29849.00,20507.00,14582.00,9049.00,9152.00,4632.00,,3510.00
2023-05-12,2260020.00,651669.00,,130332.00,64486.00,38606.00,29903.00,20492.00,14583.00,9048.00,9153.00,4632.00,,3507.00
2023-05-13,2260017.00,651642.00,,130308.00,64474.00,38729.00,29958.00,20488.00,14583.00,9049.00,9151.00,4618.00,,3507.00
2023-05-14,2260025.00,651619.00,,130350.00,64475.00,38801.00,29992.00,20488.00,14581.00,9048.00,9155.00,4620.00,,3507.00
2023-05-15,2260032.00,651753.00,,130428.00,64484.00,38848.00,30046.00,20494.00,14579.00,9048.00,9156.00,4621.00,,3506.00
2023-05-16,2260031.00,651672.00,,130468.00,64480.00,38889.00,30123.00,20496.00,14583.00,9048.00,9158.00,4621.00,,3506.00
2023-05-17,2260037.00,651746.00,,130507.00,64483.00,38953.00,30235.00,20491.00,14588.00,9048.00,9155.00,4622.00,,3503.00
2023-05-18,2260039.00,651756.00,,130540.00,64478.00,38992.00,30354.00,20485.00,14585.00,9047.00,9157.00,4623.00,,3505.00
2023-05-19,2260025.00,651728.00,,130559.00,64482.00,39026.00,30409.00,20485.00,14591.00,9047.00,9156.00,4623.00,,3503.00
2023-05-20,2260021.00,651728.00,,130572.00,64487.00,39083.00,30463.00,20480.00,14596.00,9045.00,9160.00,4622.00,,3503.00
2023-05-21,2260018.00,651780.00,,130604.00,64477.00,39147.00,30550.00,20482.00,14593.00,9044.00,9455.00,4624.00,,3501.00
2023-05-22,2260016.00,651741.00,,130657.00,64457.00,39170.00,30638.00,20487.00,14595.00,9045.00,9467.00,4628.00,,3501.00
2023-05-23,2260020.00,651889.00,,130709.00,64457.00,39186.00,30759.00,20486.00,14589.00,9043.00,9472.00,4626.00,,3502.00
2023-05-24,2260021.00,651966.00,,130758.00,64449.00,39229.00,30826.00,20490.00,14591.00,9042.00,9486.00,4629.00,,3502.00
2023-05-25,2260020.00,652084.00,,130810.00,64449.00,39262.00,30944.00,20493.00,14593.00,9042.00,9500.00,4632.00,,3503.00
2023-05-26,2260022.00,652104.00,,130829.00,64404.00,39371.00,31019.00,20493.00,14593.00,9041.00,9502.00,4632.00,,3506.00
2023-05-27,2260000.00,652196.00,,130887.00,64416.00,39484.00,31112.00,20498.00,14593.00,9040.00,9516.00,4636.00,,3504.00
2023-05-28,2260008.00,652255.00,,130929.00,64443.00,39557.00,31214.00,20500.00,14591.00,9042.00,9548.00,4637.00,,3504.00
2023-05-29,2260008.00,652296.00,,130963.00,64449.00,39587.00,31326.00,20496.00,14596.00,9043.00,9533.00,4637.00,,3505.00
2023-05-30,2260014.00,652195.00,,130979.00,64452.00,39626.00,31366.00,20495.00,14597.00,9045.00,9511.00,4637.00,,3509.00
2023-05-31,2260011.00,651701.00,,131032.00,64461.00,39669.00,31458.00,20497.00,14597.00,9044.00,9508.00,4640.00,,3510.00
2023-06-01,2260013.00,651815.00,,131048.00,64454.00,39699.00,31628.00,20498.00,14600.00,9045.00,9510.00,4642.00,,3507.00
2023-06-02,2260013.00,651917.00,,131058.00,64467.00,39727.00,31730.00,20514.00,14597.00,9046.00,9507.00,4642.00,,3509.00
2023-06-03,2259999.00,651665.00,,131079.00,64457.00,39796.00,31798.00,20510.00,14596.00,9046.00,9507.00,4641.00,,3512.00
2023-06-04,2259978.00,651636.00,,131101.00,64459.00,39845.00,31939.00,20508.00,14590.00,9044.00,9493.00,4640.00,,3512.00
2023-06-05,2259949.00,652071.00,,131271.00,64489.00,39871.00,32311.00,20520.00,14599.00,9045.00,9495.00,4638.00,,3513.00
2023-06-06,2259976.00,653077.00,,131674.00,64502.00,39964.00,32984.00,20540.00,14624.00,9044.00,9499.00,4641.00,,3515.00
2023-06-07,2260046.00,654560.00,,132307.00,64613.00,40054.00,33550.00,20598.00,14649.00,9044.00,9511.00,4652.00,,3512.00
2023-06-08,2259385.00,655476.00,,132676.00,64696.00,40093.00,34019.00,20599.00,14657.00,9040.00,9512.00,4656.00,,3511.00
2023-06-09,2257849.00,655543.00,,132191.00,64738.00,40144.00,34448.00,20579.00,14676.00,9039.00,9516.00,4660.00,,3509.00
2023-06-10,2255670.00,654599.00,,129853.00,64828.00,40109.00,34705.00,19934.00,14702.00,9037.00,9515.00,4667.00,,3506.00
2023-06-11,2255731.00,655005.00,,130033.00,64459.00,40160.00,34942.00,19923.00,14699.00,9038.00,9520.00,4669.00,,3506.00
2023-06-12,2255817.00,655709.00,,130425.00,64487.00,41126.00,35203.00,19931.00,14697.00,9037.00,9521.00,4672.00,,3506.00
2023-06-13,2255862.00,656318.00,,130679.00,64521.00,43143.00,35467.00,19931.00,14705.00,9035.00,9526.00,4675.00,,3506.00
2023-06-14,2255874.00,656629.00,,130792.00,64541.00,44824.00,35622.00,19934.00,14714.00,9034.00,9524.00,4675.00,,3505.00
2023-06-15,2255818.00,656635.00,,130825.00,64539.00,46166.00,35803.00,19935.00,14717.00,9023.00,9530.00,4679.00,,3505.00
2023-06-16,2255789.00,657017.00,,130920.00,64558.00,47294.00,35988.00,19920.00,14722.00,9011.00,9519.00,4673.00,,3503.00
2023-06-17,2255791.00,657293.00,,130920.00,64579.00,48510.00,36156.00,19932.00,14724.00,9010.00,9516.00,4662.00,,3505.00
2023-06-18,2255805.00,657619.00,,131051.00,64595.00,49485.00,36314.00,19925.00,14724.00,9010.00,9488.00,4665.00,,3504.00
2023-06-19,2255820.00,657826.00,,131201.00,64627.00,50227.00,36439.00,19935.00,14722.00,9010.00,9488.00,4670.00,,3505.00
2023-06-20,2255823.00,658159.00,,131272.00,64637.00,51252.00,36570.00,19943.00,14710.00,9010.00,9490.00,4674.00,,3500.00
2023-06-21,2255837.00,658349.00,,131344.00,64649.00,51989.00,36727.00,19947.00,14704.00,9014.00,9493.00,4674.00,,3502.00
2023-06-22,2255840.00,658552.00,,131425.00,64632.00,52935.00,36813.00,19948.00,14703.00,9016.00,9497.00,4676.00,,3503.00
2023-06-23,2255846.00,658640.00,,131555.00,64635.00,53629.00,36081.00,19953.00,14710.00,9015.00,9502.00,4678.00,,3503.00
2023-06-24,2255840.00,659051.00,,131675.00,64628.00,54456.00,36177.00,19962.00,14703.00,9016.00,9499.00,4681.00,,3504.00
2023-06-25,2255853.00,659515.00,,131838.00,64630.00,55407.00,36266.00,19983.00,14700.00,9018.00,9500.00,4682.00,,3505.00
2023-06-26,2255847.00,659896.00,,131992.00,64605.00,56214.00,36364.00,19990.00,14689.00,9017.00,9498.00,4683.00,,3506.00
2023-06-27,2255825.00,660540.00,,132133.00,64619.00,57048.00,36444.00,20003.00,14699.00,9018.00,9501.00,4685.00,,3505.00
2023-06-28,2255775.00,661258.00,,132258.00,64637.00,57686.00,36564.00,20020.00,14706.00,9015.00,9498.00,4687.00,,3496.00
2023-06-29,2255776.00,661735.00,,132430.00,64660.00,58256.00,36688.00,20037.00,14714.00,9012.00,9498.00,4689.00,,3458.00
2023-06-30,2255782.00,661944.00,,132505.00,64661.00,58724.00,36697.00,20050.00,14719.00,9011.00,9466.00,4687.00,,3454.00
2023-07-01,2255796.00,662248.00,,132668.00,64681.00,59537.00,36765.00,20069.00,14724.00,9012.00,9465.00,4686.00,,3437.00
2023-07-02,2255788.00,662839.00,,132791.00,64696.00,60499.00,36858.00,20077.00,14734.00,9036.00,9469.00,4687.00,,3426.00
2023-07-03,2255805.00,663578.00,,132874.00,64737.00,61241.00,36997.00,20094.00,14740.00,9039.00,9470.00,6072.00,,3424.00
2023-07-04,2255807.00,664189.00,,133051.00,64758.00,61834.00,37103.00,20107.00,14746.00,9039.00,9469.00,6054.00,,3424.00
2023-07-05,2255804.00,665055.00,,133246.00,64767.00,62025.00,37219.00,20115.00,14755.00,9038.00,9469.00,6054.00,1.00,3428.00
2023-07-06,2255814.00,665557.00,,133385.00,64749.00,62154.00,37272.00,20123.00,14767.00,9041.00,9470.00,6055.00,26.00,3429.00
2023-07-07,2255852.00,666157.00,,133591.00,64764.00,62468.00,37398.00,20145.00,14769.00,9042.00,9473.00,6026.00,26.00,3430.00
2023-07-08,2255881.00,666840.00,,133712.00,64763.00,63315.00,37469.00,20165.00,14775.00,9042.00,9470.00,6021.00,26.00,3429.00
2023-07-09,2255904.00,667573.00,,133703.00,64767.00,63626.00,37612.00,20188.00,14780.00,9042.00,9470.00,6021.00,26.00,3423.00
2023-07-10,2255921.00,668195.00,,133881.00,64778.00,63794.00,37675.00,20210.00,14782.00,9042.00,9471.00,6012.00,26.00,3420.00
2023-07-11,2255933.00,668665.00,,134019.00,64789.00,63998.00,37794.00,20222.00,14785.00,9038.00,9473.00,6008.00,26.00,3420.00
2023-07-12,2255946.00,661154.00,,134196.00,64812.00,64332.00,37872.00,20263.00,14788.00,9036.00,9474.00,6003.00,26.00,3421.00
2023-07-13,2255969.00,661581.00,,134400.00,64821.00,64544.00,37903.00,20295.00,14800.00,9038.00,9476.00,5994.00,26.00,3420.00
2023-07-14,2255975.00,661939.00,,134603.00,64839.00,64682.00,37946.00,20313.00,14818.00,9038.00,9476.00,5995.00,30.00,3421.00
2023-07-15,2255986.00,662423.00,,134766.00,64855.00,64955.00,38102.00,20301.00,14824.00,9036.00,9477.00,5998.00,30.00,3426.00
2023-07-16,2255991.00,662944.00,,134931.00,64869.00,65163.00,38216.00,20310.00,14828.00,9045.00,9481.00,5991.00,30.00,3422.00
2023-07-17,2256000.00,663465.00,,135087.00,64872.00,65324.00,38325.00,20318.00,14832.00,9046.00,9482.00,5984.00,30.00,3424.00
2023-07-18,2256015.00,663979.00,,135222.00,64893.00,65433.00,38475.00,20328.00,14845.00,9045.00,9485.00,5986.00,27218.00,3421.00
2023-07-19,2256027.00,664298.00,1.00,135352.00,64895.00,65529.00,38545.00,20343.00,14820.00,9045.00,9485.00,5988.00,19884.00,3417.00
2023-07-20,2256050.00,664368.00,1.00,135539.00,64901.00,65649.00,38631.00,20397.00,14821.00,9045.00,9486.00,5990.00,19019.00,3414.00
2023-07-21,2256076.00,665397.00,2.00,136466.00,64911.00,65726.00,38717.00,20538.00,14813.00,9046.00,9484.00,5991.00,19129.00,3413.00
2023-07-22,2256091.00,666363.00,4.00,136587.00,64951.00,65883.00,38786.00,20610.00,14812.00,9045.00,9485.00,5990.00,19054.00,3410.00
2023-07-23,2256101.00,666938.00,45169.00,136688.00,64959.00,65961.00,38856.00,20634.00,14810.00,9044.00,9485.00,5992.00,19121.00,3409.00
2023-07-24,2256102.00,667836.00,136691.00,136841.00,64959.00,66079.00,38923.00,20674.00,14821.00,9047.00,9487.00,5976.00,18821.00,3405.00
2023-07-25,2256109.00,668132.00,183411.00,136879.00,64959.00,66174.00,39005.00,20674.00,14827.00,9044.00,9490.00,5977.00,18753.00,3404.00
2023-07-26,2256112.00,668244.00,226469.00,136958.00,64963.00,66267.00,39072.00,20675.00,14835.00,9045.00,9488.00,5976.00,18750.00,3404.00
2023-07-27,2256117.00,668391.00,269615.00,137002.00,64983.00,66358.00,39125.00,20679.00,14844.00,9043.00,9488.00,5979.00,18769.00,3404.00
2023-07-28,2256117.00,668214.00,296257.00,137025.00,64980.00,66535.00,39204.00,20681.00,14859.00,9043.00,9490.00,6013.00,18761.00,3400.00
2023-07-29,2256122.00,668388.00,318090.00,137082.00,64984.00,66853.00,39263.00,20679.00,14865.00,9032.00,9491.00,6014.00,18728.00,3399.00
2023-07-30,2256114.00,668602.00,336958.00,137146.00,64995.00,67372.00,39359.00,20678.00,14866.00,9031.00,9488.00,6013.00,18609.00,3397.00
2023-07-31,2256117.00,668498.00,350882.00,137204.00,64992.00,67790.00,39456.00,20678.00,14866.00,9032.00,9491.00,6022.00,18603.00,3398.00
2023-08-01,2256126.00,668733.00,364001.00,137277.00,64988.00,68243.00,39522.00,20678.00,14860.00,9031.00,9490.00,6025.00,18577.00,3399.00
2023-08-02,2256126.00,668941.00,371414.00,137367.00,64990.00,68632.00,39641.00,20684.00,14865.00,9028.00,9489.00,6021.00,18578.00,3396.00
2023-08-03,2256125.00,669227.00,391792.00,137455.00,64987.00,68857.00,39744.00,20684.00,14880.00,9028.00,9487.00,6016.00,18540.00,3397.00
2023-08-04,2256133.00,669389.00,399498.00,137466.00,64985.00,69029.00,39798.00,20692.00,14885.00,9029.00,9491.00,6006.00,18512.00,3397.00
2023-08-05,2256131.00,669579.00,408713.00,137536.00,65004.00,69217.00,39876.00,20693.00,14890.00,9031.00,9493.00,6010.00,18430.00,3394.00
2023-08-06,2256132.00,669770.00,416969.00,137624.00,65020.00,69316.00,39945.00,20688.00,14905.00,9030.00,9500.00,6001.00,16983.00,3392.00
2023-08-07,2255992.00,670042.00,463554.00,137647.00,65030.00,69467.00,40028.00,20686.00,14910.00,9032.00,9502.00,6008.00,16131.00,3392.00
2023-08-08,2255683.00,670207.00,463106.00,137684.00,65027.00,69717.00,40109.00,20696.00,14923.00,9039.00,9504.00,6014.00,16037.00,3392.00
2023-08-09,2255634.00,670388.00,466365.00,137720.00,65033.00,69821.00,40194.00,20693.00,14920.00,9047.00,9509.00,6015.00,16045.00,3392.00
2023-08-10,2255064.00,669533.00,466739.00,137765.00,65035.00,69978.00,40328.00,20697.00,14929.00,9050.00,9514.00,6016.00,16048.00,3393.00
2023-08-11,2255064.00,669442.00,468140.00,137754.00,65018.00,70233.00,40377.00,20701.00,14932.00,9048.00,9513.00,6020.00,16043.00,3393.00
2023-08-12,2255051.00,669554.00,468668.00,137802.00,65004.00,70667.00,40420.00,20725.00,14929.00,9046.00,9515.00,6024.00,16016.00,3393.00
2023-08-13,2254970.00,669712.00,471322.00,137867.00,65025.00,70960.00,40480.00,20737.00,14938.00,9046.00,9513.00,6024.00,16009.00,3393.00
2023-08-14,2253653.00,669819.00,517855.00,137915.00,65013.00,71050.00,40546.00,20738.00,14942.00,9045.00,9515.00,6019.00,16013.00,3392.00
2023-08-15,2253065.00,670144.00,535431.00,137993.00,65018.00,71095.00,40575.00,20741.00,14945.00,9043.00,9513.00,6020.00,16014.00,3391.00
2023-08-16,2252186.00,670640.00,532622.00,137976.00,65019.00,71146.00,40631.00,20747.00,14953.00,9043.00,9518.00,6021.00,16011.00,3390.00
2023-08-17,2251698.00,670624.00,530521.00,137966.00,65048.00,71228.00,40747.00,20751.00,14975.00,9043.00,9523.00,6031.00,16002.00,3391.00
2023-08-18,2250707.00,670889.00,531236.00,138031.00,65040.00,71302.00,40855.00,20755.00,14970.00,9042.00,9527.00,6026.00,15997.00,3390.00
2023-08-19,2247254.00,671075.00,532028.00,138107.00,65059.00,71408.00,40935.00,20757.00,14969.00,9035.00,9531.00,6026.00,15994.00,3392.00
2023-08-20,2246554.00,671306.00,534184.00,138175.00,65078.00,71536.00,40909.00,20760.00,14967.00,9032.00,9531.00,6024.00,15972.00,3394.00
2023-08-21,2245098.00,671575.00,535701.00,138221.00,65084.00,71601.00,41026.00,20769.00,14958.00,9030.00,9532.00,6014.00,15971.00,3393.00
2023-08-22,2243168.00,671991.00,537549.00,138336.00,65114.00,71675.00,41200.00,20778.00,14977.00,9029.00,9515.00,6018.00,15987.00,3393.00
2023-08-23,2242205.00,672319.00,539407.00,138444.00,65123.00,71759.00,41341.00,20782.00,14990.00,9029.00,9518.00,6019.00,15997.00,3393.00
2023-08-24,2241249.00,672509.00,541317.00,138473.00,65129.00,71861.00,41460.00,20781.00,14999.00,9025.00,9520.00,6018.00,16020.00,3389.00
2023-08-25,2238840.00,672740.00,543422.00,138567.00,65141.00,71930.00,41296.00,20790.00,15009.00,9026.00,9520.00,6022.00,16027.00,3388.00
2023-08-26,2238332.00,673012.00,545869.00,138662.00,65152.00,72146.00,41370.00,20797.00,15016.00,9025.00,9510.00,6024.00,16027.00,3385.00
2023-08-27,2237368.00,673358.00,548505.00,138741.00,65161.00,72363.00,41470.00,20799.00,15022.00,9027.00,9512.00,6022.00,16024.00,3385.00
2023-08-28,2234983.00,673603.00,589727.00,138785.00,65172.00,72480.00,41534.00,20804.00,15033.00,9029.00,9514.00,6028.00,16214.00,3386.00
2023-08-29,2232632.00,673881.00,587759.00,138865.00,65183.00,72593.00,41623.00,20813.00,15038.00,9026.00,9515.00,6028.00,16252.00,3385.00
2023-08-30,2231205.00,674091.00,584673.00,138995.00,65184.00,72635.00,41705.00,20815.00,15047.00,9025.00,9522.00,6030.00,16249.00,3388.00
2023-08-31,2230242.00,674373.00,584197.00,139076.00,65197.00,72691.00,41777.00,20824.00,15057.00,9024.00,9523.00,6030.00,16246.00,3388.00
2023-09-01,2228361.00,674702.00,584580.00,139087.00,65228.00,72730.00,41819.00,20829.00,15071.00,9025.00,9526.00,6029.00,16276.00,3387.00
2023-09-02,2228346.00,674979.00,585614.00,139158.00,65112.00,72826.00,41887.00,20836.00,15075.00,9025.00,9386.00,5770.00,16285.00,3386.00
2023-09-03,2228329.00,675219.00,585960.00,139233.00,65115.00,72847.00,41958.00,20839.00,14980.00,9027.00,9390.00,5771.00,16276.00,3385.00
2023-09-04,2227284.00,675398.00,587244.00,139291.00,65104.00,72784.00,42015.00,20837.00,14981.00,9025.00,9394.00,5768.00,16291.00,3383.00
2023-09-05,2224854.00,675697.00,588977.00,139348.00,65107.00,72812.00,42069.00,20842.00,14986.00,9023.00,9391.00,5771.00,16297.00,3385.00
2023-09-06,2223331.00,675792.00,590229.00,139440.00,65114.00,72853.00,42172.00,20846.00,14991.00,9027.00,9395.00,5775.00,16307.00,3385.00
2023-09-07,2222157.00,675974.00,591648.00,139542.00,65084.00,72877.00,42270.00,20855.00,14992.00,9026.00,9395.00,5775.00,16315.00,3387.00
2023-09-08,2221152.00,675746.00,593596.00,139615.00,65076.00,72890.00,42347.00,20859.00,14989.00,9025.00,9399.00,5775.00,16329.00,3387.00
2023-09-09,2220166.00,675881.00,595581.00,139695.00,65071.00,72891.00,42393.00,20856.00,14993.00,9025.00,9404.00,5784.00,16337.00,3386.00
2023-09-10,2219148.00,676071.00,597656.00,139788.00,65061.00,72939.00,42446.00,20833.00,14998.00,9025.00,9409.00,5785.00,16338.00,3385.00
2023-09-11,2218152.00,676358.00,634553.00,139856.00,65048.00,72949.00,42516.00,20838.00,15007.00,9031.00,9412.00,5784.00,16353.00,3383.00
2023-09-12,2217830.00,676668.00,635152.00,139927.00,65056.00,72987.00,42602.00,20843.00,15011.00,9034.00,9412.00,5788.00,16365.00,3381.00
2023-09-13,2217628.00,676955.00,632865.00,140044.00,65064.00,73007.00,42740.00,20845.00,15012.00,9036.00,9414.00,5789.00,16370.00,3379.00
2023-09-14,2217435.00,677210.00,632084.00,140141.00,65079.00,73061.00,42841.00,20853.00,15013.00,9036.00,9418.00,5794.00,16378.00,3383.00
2023-09-15,2217240.00,677451.00,631217.00,140314.00,65105.00,73113.00,42862.00,20858.00,15016.00,9034.00,9426.00,5801.00,16395.00,3381.00
2023-09-16,2217027.00,677530.00,631164.00,140507.00,65109.00,73179.00,42925.00,20866.00,15020.00,9037.00,9437.00,5805.00,16418.00,3381.00
2023-09-17,2216831.00,677738.00,630664.00,140641.00,65127.00,73294.00,43039.00,20875.00,15018.00,9037.00,9437.00,5801.00,16431.00,3381.00
2023-09-18,2216631.00,677921.00,631254.00,140800.00,65134.00,73326.00,43161.00,20884.00,15028.00,9033.00,9440.00,5807.00,16443.00,3378.00
2023-09-19,2216429.00,678176.00,631482.00,140908.00,65154.00,73425.00,43238.00,20882.00,15030.00,9033.00,9451.00,5807.00,16449.00,3377.00
2023-09-20,2216213.00,678398.00,632111.00,140985.00,65174.00,73444.00,43319.00,20883.00,15032.00,9033.00,9453.00,5764.00,16458.00,3376.00
2023-09-21,2216004.00,677267.00,633126.00,141107.00,65176.00,73473.00,43382.00,20878.00,15034.00,9030.00,9454.00,5774.00,16458.00,3364.00
2023-09-22,2215773.00,677483.00,634474.00,141236.00,65178.00,73522.00,43468.00,20888.00,15042.00,9028.00,9455.00,5777.00,16460.00,3363.00
2023-09-23,2215533.00,677531.00,636201.00,141355.00,65183.00,73651.00,43555.00,20893.00,15045.00,9032.00,9459.00,5782.00,16466.00,3363.00
2023-09-24,2215295.00,677747.00,637401.00,141512.00,65178.00,73737.00,43631.00,20895.00,15049.00,9031.00,9456.00,5793.00,16474.00,3364.00
2023-09-25,2215280.00,677894.00,704231.00,141578.00,65178.00,73786.00,43728.00,20854.00,15046.00,9028.00,9460.00,5796.00,16310.00,3364.00
2023-09-26,2215190.00,677944.00,665177.00,141653.00,65179.00,73839.00,43769.00,20856.00,15052.00,9026.00,9463.00,5798.00,16314.00,3365.00
2023-09-27,2215205.00,678089.00,657418.00,141849.00,65206.00,73986.00,43866.00,20868.00,15073.00,9026.00,9467.00,5802.00,16357.00,3364.00
2023-09-28,2215102.00,678217.00,654237.00,141940.00,65220.00,74298.00,43948.00,20870.00,15075.00,9030.00,9469.00,5811.00,16284.00,3365.00
2023-09-29,2214988.00,678389.00,653492.00,141976.00,65246.00,74553.00,43982.00,20882.00,15086.00,9031.00,9473.00,5812.00,16430.00,3367.00
2023-09-30,2214942.00,678057.00,653899.00,142052.00,65266.00,74876.00,44014.00,20885.00,15086.00,9031.00,9475.00,5813.00,16425.00,3365.00
2023-10-01,2214890.00,678320.00,653993.00,142155.00,65274.00,75162.00,44060.00,20887.00,15096.00,9031.00,9478.00,5820.00,16428.00,3364.00
2023-10-02,2214897.00,678735.00,654854.00,142220.00,65286.00,75325.00,44098.00,20892.00,15096.00,9029.00,9476.00,5823.00,16418.00,3365.00
2023-10-03,2214893.00,679157.00,655597.00,142277.00,65349.00,75520.00,44202.00,20893.00,15100.00,9028.00,9476.00,5822.00,16422.00,3364.00
2023-10-04,2214895.00,679625.00,656758.00,142359.00,65407.00,75704.00,44292.00,20955.00,15106.00,9027.00,9478.00,5831.00,16425.00,3362.00
2023-10-05,2214863.00,680043.00,658443.00,142447.00,65492.00,75881.00,44348.00,20959.00,15111.00,9032.00,9482.00,5827.00,16447.00,3364.00
2023-10-06,2214852.00,680234.00,660486.00,142519.00,65531.00,76004.00,44375.00,20962.00,15111.00,9030.00,9483.00,5828.00,16452.00,3367.00
2023-10-07,2214853.00,680475.00,662976.00,142582.00,65553.00,76144.00,44452.00,20965.00,15069.00,9027.00,9484.00,5832.00,16446.00,3367.00
2023-10-08,2214830.00,679815.00,664888.00,142615.00,65555.00,76319.00,44530.00,20987.00,15073.00,9026.00,9482.00,5833.00,16456.00,3367.00
2023-10-09,2214825.00,679578.00,700285.00,142528.00,65508.00,76374.00,44605.00,20971.00,15076.00,9029.00,9488.00,5831.00,16459.00,3367.00
2023-10-10,2214822.00,679284.00,702630.00,142467.00,65518.00,76484.00,44674.00,20981.00,15077.00,9028.00,9467.00,5842.00,16460.00,3376.00
2023-10-11,2214822.00,679573.00,704119.00,142546.00,65526.00,76540.00,44741.00,20986.00,15076.00,9027.00,9470.00,5850.00,16472.00,3378.00
2023-10-12,2214782.00,679926.00,707931.00,142589.00,65528.00,76617.00,44825.00,20986.00,15071.00,9027.00,9475.00,5861.00,16470.00,3381.00
2023-10-13,2214764.00,679955.00,708929.00,142615.00,65535.00,76755.00,44877.00,20990.00,15075.00,9028.00,9474.00,5858.00,16472.00,3381.00
2023-10-14,2214740.00,680132.00,709110.00,142680.00,65559.00,76883.00,44931.00,21019.00,15080.00,9029.00,9484.00,5854.00,16473.00,3382.00
2023-10-15,2214720.00,680312.00,716002.00,142764.00,65596.00,77031.00,45011.00,21024.00,15080.00,9030.00,9486.00,5850.00,16470.00,3380.00
2023-10-16,2214701.00,679864.00,716167.00,142842.00,65629.00,77139.00,45088.00,20998.00,15083.00,9030.00,9491.00,5847.00,16483.00,3383.00
