Date,Aave ($),Compound ($),Venus ($),BENQI ($),Maple Finance ($),TrueFi ($),Morpho ($),Radiant Capital ($),Goldfinch ($),BendDAO ($),Euler ($),Sonne Finance ($),Gearbox ($),Notional Finance ($),Shoebill Finance ($)
2023-06-11,250231.80,85201.51,44877.30,4795.24,0.00,0.00,60707.42,57351.42,175.77,40469.55,0.00,10348.90,8147.28,57.74,
2023-06-12,355405.12,77818.34,46164.45,4789.77,0.00,0.00,60546.85,55065.52,3.35,38332.64,0.00,10136.42,0.00,327.50,
2023-06-13,254280.72,75964.93,50495.48,4954.13,0.00,0.00,23994.93,55199.21,193.49,41888.43,0.00,9893.12,0.00,83.17,
2023-06-14,258213.58,75962.77,54424.58,4788.63,12235.01,0.00,87365.57,57560.32,51457.80,33934.54,0.00,9776.74,0.00,38.16,
2023-06-15,310598.77,84810.75,68984.97,4659.10,0.00,0.00,61744.95,54064.43,107211.96,37483.32,0.00,10562.75,21601.39,179.03,
2023-06-16,271748.16,89614.24,70577.65,4858.30,934.17,0.00,56218.12,52089.45,180419.55,41101.85,0.00,9803.16,0.00,0.00,
2023-06-17,301093.97,76972.55,69904.96,4842.97,0.00,0.00,57225.10,62711.60,14.15,37174.25,0.00,9558.85,0.00,26.58,
2023-06-18,253317.37,77024.32,68647.57,4837.44,0.00,0.00,24036.89,62035.96,34.04,39759.40,0.00,9410.34,0.00,2.84,
2023-06-19,251537.19,84028.24,67874.18,4960.00,0.00,0.00,93711.24,61954.83,78.72,37761.90,0.00,9225.65,12871.63,109.06,
2023-06-20,264066.82,85664.52,68234.32,5021.26,24.62,0.00,18830.95,59687.28,179380.53,40986.19,0.00,10524.68,9464.93,1128.99,
2023-06-21,264408.65,94047.22,62191.16,5464.38,0.00,0.00,102668.15,67773.32,48.32,37816.13,0.00,9232.78,0.00,791.27,
2023-06-22,266484.29,89684.54,75643.59,5593.14,0.00,0.00,58140.50,86268.04,82176.57,35151.52,0.00,9957.29,0.00,1240.87,
2023-06-23,274688.37,79286.48,70372.36,5657.95,155.89,0.00,64554.89,63256.55,102743.68,34605.76,0.00,11395.55,0.00,1103.51,
2023-06-24,285938.77,69831.90,80822.33,5425.44,0.00,0.00,42831.75,72484.40,22223.67,31976.80,0.00,10745.98,13718.61,19.34,
2023-06-25,291937.85,79481.46,86243.42,5430.77,0.00,0.00,68287.07,74558.49,0.79,32193.82,0.00,9108.90,0.00,61.03,
2023-06-26,287271.69,72289.42,84405.95,5248.98,165.55,0.00,58349.87,70727.15,1.75,29451.20,0.00,11583.97,0.00,255.01,
2023-06-27,309452.64,79976.37,76202.64,5560.73,33.33,0.00,60744.55,70762.69,0.27,30377.36,0.00,11786.48,68047.89,969.99,
2023-06-28,276804.55,81887.40,79823.40,5272.68,25.30,0.00,19553.50,90347.78,13.94,27016.65,0.00,12163.13,0.00,0.00,
2023-06-29,264783.68,80062.01,71006.94,5151.77,0.00,0.00,87450.43,68447.13,0.16,27160.04,0.00,12175.06,0.00,151.08,
2023-06-30,297555.92,82867.49,67127.34,5401.44,89.48,0.00,69969.54,71545.46,71.02,28404.81,0.00,12276.56,1419.00,173.31,
2023-07-01,272173.81,78028.04,61650.03,5809.69,0.00,0.00,60765.04,70507.74,34.10,27101.96,0.00,12992.89,0.00,123.85,
2023-07-02,273086.40,90010.18,62365.15,6245.48,0.00,0.00,59261.29,74716.53,22.95,28352.96,0.00,12835.70,0.00,0.00,
2023-07-03,286016.68,85211.79,69603.45,5971.56,152.56,0.00,64946.94,72337.18,61.89,29155.33,0.00,13213.48,0.00,14.41,
2023-07-04,287976.08,99840.80,68433.26,5662.54,0.00,0.00,21863.47,73280.87,5.20,42180.54,0.00,13966.55,0.00,0.00,
2023-07-05,242141.46,111174.01,67514.94,5572.95,331.93,0.00,30695.59,74334.76,276.77,37125.47,0.00,13981.26,0.00,8.74,
2023-07-06,261979.12,125788.92,67905.59,5484.77,45.42,0.00,23194.23,69927.74,52939.02,35181.68,0.00,13691.45,0.00,12.72,
2023-07-07,246798.78,119906.94,60119.01,5200.55,181.27,0.00,167051.91,69742.37,12.73,26623.64,0.00,12776.83,0.00,0.00,
2023-07-08,241771.52,112720.14,58621.94,5426.75,0.00,0.00,62591.60,65422.51,6.47,20733.90,0.00,12815.63,0.00,0.00,
2023-07-09,291158.99,117197.21,52115.74,5242.42,0.00,0.00,57857.13,67291.37,114.35,19456.06,0.00,13530.91,0.00,0.00,
2023-07-10,244325.02,121632.11,55648.84,5672.24,112.84,0.00,17621.32,65044.41,82226.62,17910.28,0.00,12411.79,0.00,0.00,
2023-07-11,279404.50,120114.65,662141.75,5394.15,0.00,0.00,62643.05,79065.11,4.96,19865.00,0.00,13509.27,0.00,131.49,
2023-07-12,269874.05,112236.28,661087.47,5397.41,140.57,0.00,92926.45,81019.88,0.75,18806.07,0.00,12214.31,18493.49,84.52,
2023-07-13,330772.98,122070.78,710200.86,5291.48,96.31,0.00,64770.90,76710.18,19.04,20300.97,0.00,13229.64,20786.16,10.08,
2023-07-14,345443.22,135372.24,663224.19,5210.03,6672.69,0.00,61615.18,116315.43,134796.19,18069.17,0.00,12850.67,0.00,9.11,
2023-07-15,270374.86,129895.15,702815.10,4866.30,0.00,0.00,28784.30,77699.79,23600.56,20223.49,0.00,12787.48,0.00,37.08,
2023-07-16,278104.71,137360.83,658690.84,5297.56,0.00,0.00,91995.68,80334.90,180324.64,15860.17,0.00,13042.38,0.00,358.52,
2023-07-17,273201.72,134309.89,58426.23,5098.51,0.00,0.00,61279.81,64075.72,97071.33,21905.19,0.00,13326.03,116289.39,0.00,
2023-07-18,258098.06,124408.26,164461.83,5087.75,0.00,0.00,24495.32,67907.34,0.00,18325.85,0.00,12236.76,1.79,0.00,
2023-07-19,286054.59,123692.68,44837.08,5184.72,566.50,0.00,96913.40,67589.32,22.99,18249.61,0.00,12630.56,0.00,3.49,
2023-07-20,319146.34,119200.20,46059.16,5098.47,0.00,0.00,65072.06,67191.28,82193.37,17587.67,0.00,12198.45,0.00,145.39,
2023-07-21,317414.79,123733.95,49663.93,5247.95,616.84,0.00,74535.75,90360.98,82232.45,20474.17,0.00,12511.98,0.00,20.95,
2023-07-22,267081.46,121110.15,50077.95,4929.75,0.00,0.00,25314.14,71201.36,2.64,18255.20,0.00,12349.64,0.00,63.59,
2023-07-23,261514.07,122015.67,51910.06,4994.33,0.00,0.00,97333.69,69471.67,0.00,18328.66,0.00,12564.46,17103.14,0.00,
2023-07-24,280799.03,120823.59,51359.41,4924.83,0.00,0.00,26648.33,73318.56,64.18,18077.97,0.00,12685.38,0.00,167.77,
2023-07-25,252740.38,121390.03,50677.81,5229.70,0.00,0.00,103416.01,68878.31,124978.31,16519.42,0.00,11803.44,3311.89,26.18,
2023-07-26,272149.37,113696.80,48215.60,5215.64,0.00,0.00,71628.22,68680.68,299.85,18945.70,0.00,12181.82,0.00,0.00,
2023-07-27,259379.35,109359.19,47875.54,4944.33,0.00,0.00,67970.64,68746.71,102.15,17554.95,0.00,11897.32,12266.31,27.97,
2023-07-28,262898.59,109211.01,49843.53,4906.00,537.92,0.00,67269.63,91789.98,50.44,17128.79,0.00,12418.05,673.81,6.06,
2023-07-29,288221.13,110567.26,51899.58,5230.23,0.00,0.00,21927.97,67730.56,20.86,18099.03,0.00,12496.48,0.00,0.00,
2023-07-30,441114.89,110831.23,56981.56,5271.29,0.00,0.00,112437.39,88286.68,97.79,18379.12,0.00,13389.34,722.51,82.32,
2023-07-31,894335.25,126586.37,71858.65,4901.20,3203.22,0.00,114637.70,80120.17,319.67,18121.11,0.00,13287.52,18761.47,185.79,
2023-08-01,711715.66,149738.30,82986.83,5126.15,297.16,0.00,95577.17,70723.70,86.01,16221.30,0.00,13667.03,23481.19,325.83,
2023-08-02,591540.44,159304.38,92950.17,4529.12,0.00,0.00,63185.13,74811.46,62.25,13885.23,0.00,13229.08,0.00,92.72,
2023-08-03,545202.16,181810.20,118896.81,4558.64,157.65,0.00,98047.37,89429.35,52932.64,14202.24,0.00,13695.38,245.54,7.79,
2023-08-04,419189.71,191571.98,123508.39,4456.64,0.00,0.00,39776.38,75104.80,0.00,14626.63,0.00,12848.52,0.00,90.73,
2023-08-05,443019.27,174223.87,107606.84,4993.58,0.00,0.00,61866.92,72978.36,82211.10,13304.70,0.00,12534.28,0.00,0.00,
2023-08-06,369586.93,173281.01,101571.82,4664.30,0.00,0.00,112211.55,71370.31,2185.38,15109.78,0.00,13988.54,1662.72,0.00,
2023-08-07,373190.59,204234.52,110927.69,4643.87,10581.84,0.00,29782.23,72990.44,35.14,13236.89,0.00,12029.74,26146.17,77.98,
2023-08-08,323731.80,186269.32,114208.58,4310.07,91.64,0.00,77842.51,74356.05,405.84,15791.50,0.00,14362.33,0.00,1.11,
2023-08-09,320435.77,152007.05,149135.50,4990.93,0.00,0.00,28257.63,73676.53,35.68,14381.03,0.00,14584.37,0.00,130.57,
2023-08-10,332014.32,151488.12,153216.06,4548.89,0.00,0.00,33574.57,77936.27,59.60,14390.37,0.00,13893.66,0.00,37.53,
2023-08-11,507167.70,185597.12,142334.58,4580.83,0.00,0.00,55881.05,93769.80,62.09,14424.80,0.00,15901.48,0.00,14.70,
2023-08-12,380545.98,178614.51,144211.10,4622.41,0.00,0.00,210771.41,73381.03,83435.12,14262.27,0.00,14469.90,1046.58,16.70,
2023-08-13,269584.01,155978.61,143458.56,4541.07,0.00,0.00,17459.48,71436.32,51391.80,14247.57,0.00,14848.43,1401.72,0.00,
2023-08-14,312399.14,163443.96,133392.70,4515.78,0.00,0.00,98016.13,78146.27,23711.62,14340.68,0.00,16041.87,0.00,102.09,
2023-08-15,331260.72,177491.05,132147.27,4719.25,0.00,0.00,46308.56,75640.62,180409.24,15161.87,0.00,15692.23,0.00,229.15,
2023-08-16,289881.02,172598.74,137215.36,4385.15,0.00,0.00,96612.41,73861.43,116.00,14531.80,0.00,14779.45,0.00,7.14,
2023-08-17,339007.65,148777.58,116730.27,4101.71,756.90,0.00,65225.12,70224.68,97125.96,13680.20,0.00,11237.25,0.00,2.13,
2023-08-18,248968.15,117065.19,86990.62,3858.80,100.48,0.00,77577.24,62966.72,21.40,12672.13,0.00,10314.86,0.00,0.79,
2023-08-19,240446.04,103255.36,100054.94,3871.42,0.00,0.00,24718.87,81036.92,82204.39,13223.73,0.00,9906.03,0.00,0.00,
2023-08-20,231917.40,111229.91,90013.71,3609.13,0.00,0.00,60568.37,65159.91,0.00,12235.45,0.00,10829.26,0.00,0.00,
2023-08-21,225931.41,106911.86,81762.94,4383.63,291.47,0.00,106397.29,62391.16,0.00,11308.07,0.00,10524.95,0.00,6.05,
2023-08-22,242081.76,107410.85,85606.76,3800.61,94.81,0.00,64057.08,61276.16,184928.79,10892.34,0.00,11088.67,0.00,2.97,
2023-08-23,244216.79,105654.08,75556.49,3659.17,0.00,0.00,71112.83,60164.59,22677.59,11036.27,0.00,11831.94,37617.77,0.00,
2023-08-24,248392.72,106182.27,71905.17,3729.79,0.00,0.00,65602.49,79957.36,50.42,9233.73,0.00,11449.74,0.00,478.73,
2023-08-25,230137.71,103626.81,70525.13,3703.02,266.45,0.00,69524.23,65207.01,98.35,11742.82,0.00,11392.62,23695.31,22.19,
2023-08-26,223746.70,108056.49,78817.89,3649.56,0.00,0.00,20812.35,60567.91,41.01,10625.95,0.00,11322.36,1191.89,0.00,
2023-08-27,240732.49,107117.89,76741.57,3592.97,0.00,0.00,100138.04,62337.48,64.58,11564.70,0.00,10744.66,8753.92,0.00,
2023-08-28,247397.09,107829.71,94224.83,3691.84,0.00,0.00,64295.84,58645.86,732.65,10729.66,0.00,10048.96,0.00,3.88,
2023-08-29,312406.90,109794.76,109991.77,4174.26,0.00,0.00,70999.56,61904.33,52.63,10759.14,0.00,10555.52,2409.00,0.00,
2023-08-30,280460.11,106257.01,113839.49,3788.81,0.00,0.00,68177.56,61194.06,26.39,11452.02,0.00,10587.59,0.00,0.00,
2023-08-31,285367.69,99497.30,116813.69,3954.89,20872.53,0.00,62487.31,60161.39,124.19,10550.03,0.00,11284.30,132.03,20.83,
2023-09-01,254948.16,116333.00,74720.69,3876.67,800.70,0.00,73213.53,68449.78,357.32,10147.69,0.00,11307.42,0.00,1067.58,
2023-09-02,239646.09,101882.62,72292.89,3839.14,0.00,0.00,62360.81,50231.88,52893.97,11462.63,0.00,11128.21,0.00,62.46,
2023-09-03,276041.49,108259.73,72101.77,3757.14,0.00,0.00,23741.32,53832.12,18.32,9489.59,0.00,9897.59,0.00,0.00,
2023-09-04,255005.80,109932.55,71972.34,3859.43,0.00,0.00,89160.22,53288.65,44.67,10123.17,0.00,9860.14,0.00,0.00,
2023-09-05,294545.13,106028.23,69434.59,3569.86,452.32,0.00,60754.93,57398.44,82191.57,12351.39,0.00,10488.93,6188.04,0.94,
2023-09-06,249928.97,111948.62,68581.70,3903.56,0.00,0.00,65121.15,55962.06,3.21,10939.89,0.00,9614.48,15308.41,1.27,
2023-09-07,244532.92,103785.92,67385.02,3873.81,54.70,0.00,66221.29,54527.59,89.32,10035.27,0.00,8797.73,0.00,13.78,
2023-09-08,240561.51,112357.12,64627.57,3611.34,11693.64,0.00,58759.36,57659.84,3.22,11144.72,0.00,9163.93,0.00,24.13,
2023-09-09,234289.50,102836.52,64519.21,3522.98,0.00,0.00,61904.95,54793.84,74.87,9738.07,0.00,9113.85,0.00,4.44,
2023-09-10,274998.38,109492.97,59959.78,4223.19,0.00,0.00,52636.14,68449.88,0.20,12654.26,0.00,8487.98,15517.50,161.44,
2023-09-11,199389.36,111046.74,69799.14,3571.99,0.00,0.00,70791.29,52528.48,0.00,9735.24,0.00,9925.46,0.00,2.38,
2023-09-12,325062.68,103936.65,69291.19,3550.90,1574.66,0.00,60202.77,51354.50,134813.81,11321.38,0.00,8705.94,0.00,440.96,
2023-09-13,273058.33,117531.97,63676.62,3690.26,217.05,0.00,63045.29,48666.98,23674.88,10147.53,0.00,9265.58,0.00,0.00,
2023-09-14,257046.30,109955.66,69495.04,3309.78,116.20,0.00,60927.49,66836.41,180395.56,10069.67,0.00,8636.03,0.00,0.00,
2023-09-15,247451.56,99180.79,71521.77,3770.77,1214.64,0.00,59408.85,55535.08,97102.51,7750.63,0.00,8000.92,0.00,0.00,
2023-09-16,227205.53,101721.17,107454.41,3099.00,0.00,0.00,63736.95,49818.72,17.97,14743.53,0.00,7955.48,11415.27,30.02,
2023-09-17,309200.27,108748.19,102852.02,3691.50,0.00,0.00,55497.25,50472.52,0.97,10311.49,0.00,8496.47,0.00,634.93,
2023-09-18,348839.22,123379.53,80898.29,3213.64,0.00,0.00,59518.32,55540.78,82221.15,12834.12,0.00,8959.58,0.00,2.55,
2023-09-19,269566.29,114699.72,75397.74,3623.05,0.00,0.00,68243.25,52507.83,30.27,10853.23,0.00,8577.73,0.00,87.38,
2023-09-20,272152.22,112661.39,71245.39,3363.86,0.00,0.00,61649.47,54126.00,101.72,10942.99,0.00,9608.99,0.00,1172.36,
2023-09-21,259886.55,110587.79,71957.16,3304.77,126.89,0.00,47589.31,51684.31,82288.83,10245.34,0.00,9213.17,0.00,659.99,
2023-09-22,265285.76,104103.50,73635.80,3606.48,2338.39,0.00,59645.54,53926.09,102829.00,10943.89,0.00,9059.12,0.00,0.02,
2023-09-23,285246.06,107596.69,70834.33,3072.04,0.00,0.00,67202.77,66033.11,61.84,9628.29,0.00,8008.01,0.00,122.53,
2023-09-24,274305.06,106960.88,77673.25,4008.95,0.00,0.00,63482.03,53309.68,22286.67,11598.52,0.00,8595.13,0.00,2.32,
2023-09-25,259109.95,104272.59,67247.99,3359.65,1187.70,0.00,48828.12,50859.42,0.17,9233.15,0.00,7961.61,0.00,0.61,
2023-09-26,277075.54,114001.79,72146.22,3542.89,0.00,0.00,67650.55,52536.13,52.62,11686.33,0.00,8594.18,0.00,0.00,
2023-09-27,296055.44,109131.17,75180.17,3531.68,0.00,0.00,56642.55,54024.78,13.19,10736.78,0.00,8252.49,0.00,0.00,
2023-09-28,301132.97,109998.24,76880.62,3548.55,0.00,0.00,68323.28,68759.52,5.38,11384.93,0.00,8704.75,0.00,0.00,
2023-09-29,279457.49,121388.83,75546.95,3497.58,8162.29,0.00,60335.92,49302.64,12.56,11374.74,0.00,8423.34,0.00,0.00,
2023-09-30,493412.09,119952.99,75897.74,3323.54,0.00,0.00,47078.66,54010.84,18.06,11170.25,0.00,8040.96,0.00,0.00,
2023-10-01,341651.45,120713.68,82686.11,3679.91,0.00,0.00,95994.98,53597.75,5.62,11565.58,0.00,9059.03,0.00,0.16,
2023-10-02,328596.76,131048.13,76733.82,3995.70,925.06,0.00,65349.14,53022.62,52848.35,11765.45,0.00,8900.14,0.00,18.20,
2023-10-03,329186.18,104046.42,83302.64,3305.13,0.00,0.00,60189.72,55216.14,9.90,10533.87,0.00,9417.16,0.00,0.00,
2023-10-04,303255.62,114660.07,76792.06,3668.78,1023.38,0.00,57467.34,52813.28,82197.97,10788.05,0.00,9221.89,0.00,175.21,
2023-10-05,341248.73,105532.54,79762.87,3550.86,118.58,0.00,77641.27,54932.83,213891.96,11540.42,0.00,8732.85,0.00,0.02,
2023-10-06,237548.94,117784.26,79686.75,3721.12,245.88,0.00,61013.57,68283.89,1000.67,9563.10,0.00,8864.22,0.00,0.00,
2023-10-07,429044.68,113099.33,80728.85,4355.26,0.00,0.00,65679.00,52600.21,173.16,12517.06,0.00,9491.56,0.00,2.15,
2023-10-08,315566.92,125779.18,83278.50,3732.79,0.00,0.00,55184.86,53332.21,131.73,9703.87,0.00,9885.73,0.00,216.26,
2023-10-09,311000.23,139878.21,88459.45,3690.40,5806.65,0.00,72348.07,53383.42,656.40,13102.73,0.00,9062.84,0.00,0.00,
2023-10-10,315382.33,125956.20,84830.58,3550.58,486.61,0.00,51690.00,56226.60,98.29,10747.36,0.00,8572.51,0.00,2.87,
2023-10-11,289205.83,118083.83,84912.59,3987.66,2221.35,0.00,67064.75,53150.95,83505.74,10425.46,0.00,8966.94,0.00,1.15,
2023-10-12,322693.57,102437.84,89868.64,3503.93,5097.33,0.00,50616.58,56363.37,51531.32,10140.97,0.00,8703.77,0.00,436.72,
2023-10-13,278277.85,104420.22,88198.71,3986.70,59.91,0.00,51453.48,66485.96,23677.41,10285.42,0.00,8220.85,0.00,0.36,
2023-10-14,243817.66,98920.89,83146.27,3920.93,0.00,0.00,53635.20,52934.31,180409.16,9586.25,0.00,8342.12,0.00,0.00,
2023-10-15,282075.04,103210.66,92472.29,3645.11,0.00,0.00,49480.36,52942.74,6.92,11544.61,0.00,8575.09,41933.52,0.65,
2023-10-16,355051.15,122926.07,85775.15,3610.43,2332.19,0.00,60276.42,53550.49,97122.20,11331.30,0.00,8764.09,0.00,5.36,
2023-10-17,358101.81,117963.90,87873.01,4011.41,4620.75,0.00,49392.64,54735.66,567.34,11411.74,0.00,7628.50,0.00,166.13,
2023-10-18,357529.40,110002.45,86613.75,3393.29,337.95,0.00,57251.68,52863.40,82208.92,10401.67,0.00,8600.86,253.40,33.38,
2023-10-19,308092.74,110319.04,87503.89,4154.15,146.78,0.00,56270.26,51347.20,134.55,8179.69,0.00,7645.26,7390.50,112.98,
2023-10-20,335640.71,121996.15,87706.82,3755.65,154.82,0.00,53351.77,51514.15,82263.78,13629.02,0.00,7168.33,10998.00,0.00,
2023-10-21,232656.09,131807.91,94070.82,4151.36,0.00,0.00,49436.18,56399.08,34.46,9621.59,0.00,7156.01,0.00,12.65,
2023-10-22,345661.25,103763.74,87404.19,4108.70,0.00,0.00,58501.90,69427.89,210.39,11835.91,0.00,7491.20,0.00,0.10,
2023-10-23,397760.46,126714.43,92780.49,4177.92,0.00,0.00,51981.62,59285.21,125196.68,12068.64,0.00,8227.36,5703.27,601.35,
2023-10-24,418764.57,109981.39,96917.83,4094.65,563.55,0.00,66786.19,57943.11,2071.90,11262.50,0.00,8986.64,1436.03,1.04,
2023-10-25,403200.31,125896.32,101435.77,4273.64,724.01,0.00,70580.07,56653.13,55.93,11314.13,0.00,9231.67,0.00,0.00,
2023-10-26,374584.05,121565.93,107204.37,4583.51,5466.27,0.00,64457.86,78098.49,9.23,11440.73,0.00,9857.86,0.00,0.00,
2023-10-27,380092.16,152677.73,88064.17,4371.81,93.29,0.00,56236.03,58707.00,2.07,12086.99,0.00,9118.62,20.39,0.00,
2023-10-28,414913.76,162434.33,56690.93,4397.83,0.00,0.00,67297.03,62766.78,29.32,10468.83,0.00,7986.75,0.00,0.00,
2023-10-29,342855.02,126895.29,62641.51,4742.56,0.00,0.00,58178.49,64627.00,0.82,12060.92,0.00,9289.24,0.00,0.14,
2023-10-30,426536.63,134145.75,73564.79,4379.55,4517.24,0.00,52893.17,65151.56,0.26,12671.34,0.00,8678.55,0.00,0.00,
2023-10-31,321686.04,130019.26,79743.82,4963.46,509.62,0.00,63054.92,65366.98,0.25,11898.53,0.00,9030.02,0.00,21.64,
2023-11-01,355863.47,132800.30,80667.01,4885.55,3.32,0.00,74764.59,84466.77,0.00,11508.17,0.00,9342.16,0.00,770.37,
2023-11-02,486624.36,145896.35,92864.52,4867.04,1074.35,0.00,66357.01,76112.41,53038.94,11491.34,0.00,8760.52,0.00,0.00,
2023-11-03,389578.22,142907.23,80289.67,4492.34,388.48,0.00,49315.68,76786.22,68.51,13164.91,0.00,9978.61,0.00,262.69,
2023-11-04,378030.55,145882.80,81372.40,4916.18,0.00,0.00,60080.74,70553.37,31.26,10763.21,0.00,9546.35,0.00,12.81,
2023-11-05,314813.28,165973.54,106238.61,5459.01,0.00,0.00,32856.11,71562.10,12.97,10531.87,0.00,9544.04,0.00,0.00,
2023-11-06,304838.10,184916.07,87350.82,5127.44,0.00,0.00,43129.56,58063.31,31.12,13609.09,0.00,9988.36,0.00,11.15,
2023-11-07,195656.33,148113.93,82284.18,5269.96,463.59,0.00,37021.74,81393.51,131.24,13894.91,0.00,8309.35,0.00,63.29,
2023-11-08,209327.51,145918.73,76730.43,5295.01,6508.88,0.00,44163.76,61761.38,82220.93,12775.43,0.00,7624.02,38.72,51.55,
2023-11-09,243245.27,168649.85,77624.12,4527.18,2560.65,0.00,107581.07,110620.53,9.42,14803.22,0.00,7716.62,0.00,108.97,
2023-11-10,215245.11,145494.62,84640.05,3999.12,4832.69,0.00,60739.68,82351.74,103.13,13005.87,0.00,8658.58,0.00,0.24,
2023-11-11,208267.95,138312.39,79579.05,4291.50,0.00,0.00,59845.17,88028.61,0.66,11670.45,0.00,8781.30,0.00,41.54,
2023-11-12,338478.54,146164.95,84075.56,4641.44,0.00,0.00,45320.70,64440.76,74964.05,15541.54,0.00,9856.47,0.00,0.00,
2023-11-13,2003955.25,151119.71,85808.54,5451.02,10118.18,0.00,140162.27,101512.08,180619.92,14750.15,0.00,10847.53,0.00,68.73,
2023-11-14,623716.26,163564.28,70903.23,6515.71,207.50,0.00,79772.91,59134.47,83459.42,13864.30,0.00,10635.14,0.00,0.00,
2023-11-15,495691.81,202819.50,80719.41,7138.30,0.00,0.00,73600.29,101093.08,97104.29,12884.51,0.00,10821.42,5.01,0.06,
2023-11-16,472091.63,266401.06,87300.39,7912.18,755.39,0.00,54694.91,90629.99,1038.86,13824.51,0.00,10754.50,0.00,14.21,
2023-11-17,407334.32,179631.52,80390.34,7333.67,1144.64,0.00,61795.61,97608.79,82291.14,17073.98,0.00,10003.28,0.00,2.29,
2023-11-18,401445.92,174227.22,79103.46,6121.30,0.00,0.00,57285.18,87694.99,63.70,11011.68,0.00,10502.80,0.00,290.17,
2023-11-19,390055.99,149900.42,75983.28,6678.98,0.00,0.00,60618.28,58170.67,83.67,16852.21,0.00,10288.77,0.00,0.00,
2023-11-20,470119.68,172709.48,97491.21,6260.61,941.88,0.00,45204.70,92675.36,634.15,16826.52,0.00,9445.27,0.00,116.85,
2023-11-21,380983.26,181825.14,91070.44,6260.22,0.00,0.00,63671.39,59167.69,82366.45,13122.18,0.00,10182.80,0.00,0.01,
2023-11-22,490325.79,165786.87,86354.19,7973.07,2589.34,0.00,70647.10,94252.86,124970.23,14397.92,0.00,9731.95,0.00,4.41,
2023-11-23,414523.34,157168.95,80617.76,6691.72,0.00,0.00,68399.53,61434.54,58.20,17072.95,0.00,9929.45,28091.56,2.46,
2023-11-24,377334.82,137448.01,87768.47,7299.12,180.48,0.00,47108.34,113561.94,50.23,16292.43,0.00,9980.68,0.00,49.65,
2023-11-25,351437.88,138393.22,85215.48,6447.38,0.00,0.00,66109.12,89321.08,7.58,19869.83,0.00,9953.74,0.00,0.00,
2023-11-26,408937.89,125021.26,76491.15,6172.10,0.00,0.00,56190.08,81150.06,0.28,11748.88,0.00,9454.08,0.00,93.10,
2023-11-27,436057.00,124599.40,66498.13,6260.20,304.32,0.00,70219.24,68940.48,2.99,13035.97,0.00,9249.80,0.00,0.00,
2023-11-28,396454.25,132163.05,70155.89,7109.61,6984.88,0.00,58424.28,49016.51,0.00,7498.00,0.00,9627.52,0.00,190.83,
2023-11-29,402217.01,136226.58,68650.77,6742.07,5076.12,0.00,53773.14,85112.25,62518.09,17409.70,0.00,8461.80,685.49,69.84,
2023-11-30,386911.69,130519.72,72513.10,6890.13,77.49,0.00,69082.00,60577.03,131.39,12844.89,0.00,9716.30,0.00,15.72,
2023-12-01,511123.13,144483.09,69117.63,6968.73,8129.35,0.00,59084.77,78375.08,180.18,12637.99,0.00,9567.29,0.00,79.56,
2023-12-02,572291.57,162551.42,63460.78,7975.04,0.00,0.00,79308.98,60985.05,53607.62,13681.41,0.00,10041.26,0.00,31.76,
2023-12-03,463983.29,170140.03,84156.61,7603.38,0.00,0.00,73897.35,68313.74,33.72,15580.12,0.00,10415.30,0.05,0.10,
2023-12-04,456409.18,189671.90,86329.98,8574.84,344.57,0.00,50155.69,53204.96,6.15,14879.72,0.00,10669.63,0.00,0.00,
2023-12-05,479550.89,174369.36,86234.97,7770.58,872.84,0.00,70540.08,52990.83,82228.46,14861.40,0.00,10067.84,0.00,114.03,
2023-12-06,458439.83,154656.14,95285.57,9787.11,0.00,0.00,74873.99,52392.95,67.87,14116.02,0.00,9964.73,0.00,0.00,
2023-12-07,486650.27,205404.92,83169.35,11049.36,2391.94,0.00,72265.33,129421.73,208.60,16769.83,0.00,9668.38,0.00,0.01,
2023-12-08,589123.39,216647.73,103746.98,10701.41,360.08,0.00,81116.62,87570.50,2.92,15921.55,0.00,10541.90,64799.28,33.66,
2023-12-09,583056.65,210947.26,106799.54,12411.53,0.00,0.00,67118.89,69805.21,0.00,11381.48,0.00,10796.48,0.00,0.00,
2023-12-10,496455.76,188277.04,121838.45,9765.98,0.00,0.00,83758.75,72054.33,2.83,19450.62,0.00,10535.50,29015.25,176.90,
2023-12-11,592112.95,200761.77,132091.35,12185.94,2347.42,0.00,73464.86,62815.12,1.96,14428.32,0.00,10732.34,0.00,0.00,
2023-12-12,705944.86,238262.74,115245.52,11319.08,340.49,0.00,73648.55,60746.82,107174.93,14872.88,0.00,9455.23,13149.83,0.06,
2023-12-13,763692.67,247329.40,513380.43,10891.67,2401.56,0.00,86122.15,120092.83,0.00,13478.05,0.00,11291.88,51.41,0.19,
2023-12-14,672258.14,256165.59,535034.53,12261.22,5585.69,0.00,71831.92,72235.94,59.75,17954.77,0.00,10844.70,0.00,0.00,
2023-12-15,664854.90,275040.96,511345.36,16081.88,254.24,0.00,67559.32,98361.15,300.71,13854.03,0.00,10787.86,0.00,49.47,
2023-12-16,519096.08,246581.77,480043.64,17707.67,0.00,0.00,85288.62,86368.70,19.57,9368.06,0.00,10318.40,0.00,80.49,
2023-12-17,481719.10,249536.24,521556.02,12922.95,1175.82,0.00,81709.24,107555.66,92.80,20933.92,0.00,10470.03,0.00,213.25,0.00
