Date,Aave ($),Compound ($),BENQI ($),Venus ($),Radiant Capital ($),TrueFi ($),Maple Finance ($),Notional Finance ($),Goldfinch ($),BendDAO ($),Euler ($),Sonne Finance ($),Silo Finance ($),Morpho ($),Shoebill Finance ($)
2023-07-10,1101.47,124039.09,4443.51,7436.79,206096.90,0.00,0.00,2749.53,3902.31,4718.46,0.00,13915.02,9071.14,0.00,
2023-07-11,1662.26,143323.97,4092.31,8341.45,177573.47,0.00,0.00,415.80,831.31,6888.40,0.00,5474.03,504.07,0.00,
2023-07-12,1418.31,77919.10,3763.83,4967.01,156125.05,0.00,0.00,0.00,940.08,5351.21,0.00,9500.00,2093.31,0.00,
2023-07-13,4604.49,48559.01,8001.71,24481.38,174948.21,0.00,0.00,1305.07,2268.05,4894.46,0.00,11381.52,1686.04,0.00,
2023-07-14,17582.62,73021.93,5368.37,4729.28,160919.85,0.00,0.00,23189.81,1772.41,8634.99,0.00,7446.00,885.10,0.00,
2023-07-15,9295.85,210656.46,3002.62,4254.45,159477.86,0.00,0.00,1333.84,1895.81,3292.45,0.00,4406.13,1272.48,0.00,
2023-07-16,1956.53,82168.32,3021.31,8843.12,171065.21,0.00,0.00,1187.60,174.35,3106.59,0.00,13832.50,1346.93,0.00,
2023-07-17,2779.21,49882.64,5709.02,3740.05,207750.41,0.00,0.00,2028.10,4631.68,3440.91,0.00,10179.02,829.02,0.00,
2023-07-18,2272.38,105816.26,2557.80,14880.62,185930.81,0.00,0.00,2409.38,182.59,2917.57,0.00,7105.21,317.54,0.00,
2023-07-19,682.67,53286.78,2242.42,4868.14,157164.78,0.00,0.00,2997.85,2144.49,1716.08,0.00,9060.58,188.04,0.00,
2023-07-20,16966.91,69122.69,2957.86,3508.23,210574.62,0.00,0.00,71337.52,888.21,4782.98,0.00,4157.42,785.56,0.00,
2023-07-21,1702.17,57026.18,4603.09,3884.18,210666.88,0.00,0.00,11380.77,2630.63,3079.29,0.00,10127.96,43134.60,0.00,
2023-07-22,379.74,4567.77,3259.00,2801.80,121986.67,0.00,0.00,13866.27,76.52,18654.22,0.00,6037.89,434.57,0.00,
2023-07-23,1645.62,45420.46,1849.55,23442.25,174202.39,0.00,0.00,1465.83,3819.70,4760.44,0.00,6493.62,856.01,0.00,
2023-07-24,4618.66,48136.47,6911.73,1612.97,172132.82,0.00,0.00,2227.34,3905.95,7346.74,0.00,6909.69,894.45,0.00,
2023-07-25,1239.07,31676.68,15922.36,4439.72,128320.95,0.00,0.00,180.65,305.27,3445.73,0.00,7490.09,430.66,0.00,
2023-07-26,3682.83,14714.44,7180.11,2051.81,241702.13,0.00,0.00,0.00,6225.49,2495.24,0.00,7150.30,411.64,0.00,
2023-07-27,2389.16,278056.11,3262.74,2226.54,200029.75,0.00,0.00,4752.79,831.99,3248.45,0.00,6904.46,547.96,0.00,
2023-07-28,1752.43,26180.94,4219.68,3646.45,138247.05,0.00,0.00,9490.16,1050.96,5217.37,0.00,7084.59,413.84,0.00,
2023-07-29,11090.05,111079.32,2966.58,7387.22,174203.22,0.00,0.00,283.11,2917.95,5192.99,0.00,7951.08,439.80,0.00,
2023-07-30,20071.51,36805.29,2028.55,3823.51,183610.71,0.00,0.00,97400.97,10034.55,4111.47,0.00,6878.49,736.04,0.00,
2023-07-31,8327.02,87272.64,8151.82,2911.00,155765.14,0.00,0.00,55211.99,158.93,5311.29,0.00,10794.30,1132.43,0.00,
2023-08-01,25017.95,502866.12,4859.11,4960.32,241315.72,0.00,0.00,5274.08,2075.16,9382.26,0.00,7565.74,1220.92,0.00,
2023-08-02,4376.00,46512.75,8071.41,16782.33,154134.37,0.00,0.00,7919.25,1556.90,4962.70,0.00,7500.80,251.18,0.00,
2023-08-03,85154.88,26260.84,3457.86,5630.62,131872.43,0.00,0.00,10181.54,1216.48,4848.41,0.00,8713.03,535.07,0.00,
2023-08-04,4187.90,23274.70,4059.06,4821.51,168268.39,0.00,0.00,1536.89,831.78,8068.29,0.00,6281.64,982.39,0.00,
2023-08-05,3423.83,6408.92,1836.38,3472.93,140057.45,0.00,0.00,940.94,347.05,5115.10,0.00,5937.46,970.11,0.00,
2023-08-06,2868.60,45815.78,3262.48,2822.24,162046.15,0.00,0.00,0.00,17250.50,2046.96,0.00,7673.34,625.83,0.00,
2023-08-07,4668.27,93139.08,5348.17,3497.42,264532.79,0.00,0.00,7490.94,1568.42,11281.29,0.00,7395.34,419.97,0.00,
2023-08-08,1967.95,373789.66,2568.10,3477.33,265246.53,0.00,0.00,875.55,24145.97,6735.90,0.00,8414.03,1081.63,0.00,
2023-08-09,37741.47,25945.32,2116.60,6021.13,186062.27,0.00,0.00,11716.95,1357.12,14034.89,0.00,7323.10,804.86,0.00,
2023-08-10,3125.85,15334.51,2745.78,1358.26,126679.97,0.00,0.00,1141.45,12098.15,6302.58,0.00,5781.38,365.89,0.00,
2023-08-11,2255.89,11486.45,1862.80,1743.55,167551.92,0.00,0.00,385.82,3273.11,6070.54,0.00,7166.19,371.69,0.00,
2023-08-12,893.55,18728.47,2917.60,2794.72,120584.35,0.00,0.00,284.10,849.07,4572.70,0.00,8355.46,1250.79,0.00,
2023-08-13,1727.16,32905.19,3761.44,8140.94,146461.07,0.00,0.00,1844.44,1632.41,2620.90,0.00,5881.47,656.34,0.00,
2023-08-14,2180.31,38836.27,28839.43,4189.04,156518.66,0.00,0.00,7.79,1940.17,3676.96,0.00,6575.15,1091.62,0.00,
2023-08-15,2159.79,26412.93,7891.82,10888.44,158284.31,0.00,0.00,2446.82,547.20,6851.06,0.00,6170.99,369.64,0.00,
2023-08-16,1352.62,12401.79,4426.47,4858.85,223036.53,0.00,0.00,5790.73,30487.84,9396.15,0.00,5497.10,993.30,0.00,
2023-08-17,50726.10,36984.99,3257.26,5663.62,132653.54,0.00,0.00,10011.04,734.30,8401.76,0.00,6344.89,305.10,0.00,
2023-08-18,872.19,76642.27,4188.79,6984.16,135093.01,0.00,0.00,217.96,990.71,14551.91,0.00,6157.93,1046.56,0.00,
2023-08-19,597.42,27515.66,1548.66,1523.50,104039.23,0.00,0.00,871.64,1085.74,17550.02,0.00,4196.37,1487.37,0.00,
2023-08-20,1580.23,3593.97,1878.82,1083.16,100281.41,0.00,0.00,1174.07,2478.33,19283.32,0.00,4859.15,898.07,0.00,
2023-08-21,8852.84,6902.28,3205.55,4281.24,176710.30,0.00,0.00,559.37,34894.97,23014.12,0.00,5286.00,1361.49,0.00,
2023-08-22,2723.37,36543.53,4775.70,4550.10,148721.28,0.00,0.00,0.00,217.70,10367.25,0.00,5935.56,915.90,0.00,
2023-08-23,1543.55,26556.48,1684.68,7067.85,167012.15,0.00,0.00,3576.92,804.47,3204.81,0.00,5081.29,130.33,0.00,
2023-08-24,1099.61,19099.93,2569.83,2985.55,123630.02,0.00,0.00,1661.11,1042.00,5391.52,0.00,4746.62,1773.73,0.00,
2023-08-25,1721.26,4684.70,4115.91,1905.14,154113.85,0.00,0.00,2686.23,282.86,721.06,0.00,4207.93,544.30,0.00,
2023-08-26,2795.69,14235.24,4159.15,2792.17,58154.52,0.00,0.00,6751.21,908.44,3257.29,63.52,5751.28,3537.85,0.00,
2023-08-27,1967.70,26804.24,4414.78,2029.50,106054.92,0.00,0.00,1129.56,592.52,5914.37,0.00,4840.63,2328.24,0.00,
2023-08-28,24812.12,6993.76,3717.03,51563.30,154845.07,0.00,0.00,2723.78,6615.91,2169.63,0.00,10460.65,325.37,0.00,
2023-08-29,20119.75,85966.27,4453.11,7263.54,136693.93,0.00,0.00,2022.40,6.42,2342.42,0.00,5610.17,1628.07,0.00,
2023-08-30,1920.31,112479.57,4015.26,8025.55,111265.26,0.00,0.00,8878.50,730.99,4455.58,0.00,7481.71,518.05,0.00,
2023-08-31,332.70,70512.73,1944.89,14119.17,169332.53,0.00,0.00,6522.60,1191.67,8587.86,0.00,10479.11,10006.52,0.00,
2023-09-01,4559.62,30196.38,2641.73,11208.77,242683.05,0.00,0.00,26.28,1988.04,1947.48,0.00,7618.04,8431.30,0.00,
2023-09-02,2430.38,35686.87,1781.18,5201.34,88044.18,0.00,0.00,1160.18,5180.00,615.82,0.00,4501.36,800.41,0.00,
2023-09-03,543.57,14283.77,1160.84,4215.44,113850.62,0.00,0.00,0.00,380.91,477.55,3769.93,6495.80,962.00,0.00,
2023-09-04,2166.00,21869.79,3717.80,4285.97,112948.11,0.00,0.00,0.00,153.71,2226.95,0.00,8386.07,13701.26,0.00,
2023-09-05,3528.11,58383.06,6308.99,3052.17,111677.10,0.00,0.00,98.85,499.92,4951.56,0.00,4570.44,533.39,0.00,
2023-09-06,709.27,33973.23,2566.48,3986.34,142922.95,0.00,0.00,37.73,132.44,642.15,0.00,5206.62,2460.64,0.00,
2023-09-07,2119.99,3587.76,5857.76,30753.29,113861.32,0.00,0.00,0.00,14648.67,1249.83,0.00,5619.47,2351.13,0.00,
2023-09-08,236.81,22729.84,2514.76,20612.01,113671.06,0.00,0.00,7584.14,1020.57,5709.35,0.00,6760.29,4441.04,0.00,
2023-09-09,1021.59,11710.13,1749.85,4616.46,75833.18,0.00,0.00,66.35,1538.11,12685.78,0.00,3423.49,3276.30,0.00,
2023-09-10,916.97,6443.55,2466.24,4137.31,115091.15,0.00,0.00,836.23,1489.16,3043.59,0.00,4329.00,2822.54,0.00,
2023-09-11,623.13,18209.76,7666.01,8963.81,149714.66,0.00,0.00,1221.92,355.02,11058.52,0.00,8302.88,12493.35,0.00,
2023-09-12,2392.02,12231.15,5356.78,2965.26,69603.77,0.00,0.00,134.28,1633.84,581.47,0.00,5501.44,5432.76,0.00,
2023-09-13,1421.16,7942.58,1635.11,2131.89,133247.68,0.00,0.00,0.00,2866.84,4334.79,0.00,5043.98,2667.73,0.00,
2023-09-14,1164.99,129739.27,6677.53,2456.64,74052.90,0.00,0.00,7659.21,415.16,16128.86,0.00,6131.57,5321.53,0.00,
2023-09-15,1219.21,14385.61,1433.53,4019.09,95340.74,0.00,0.00,98.61,1510.53,1409.63,0.00,5782.53,11097.44,0.00,
2023-09-16,2803.26,19195.04,4557.55,2204.84,94357.81,0.00,0.00,4179.20,828.00,2138.45,0.00,3648.69,9056.32,0.00,
2023-09-17,1601.75,8790.94,1555.50,5270.47,85706.95,0.00,0.00,1.99,1083.71,848.06,0.00,5843.75,11961.02,0.00,
2023-09-18,3516.61,36656.50,6495.79,5878.99,259030.41,0.00,0.00,3724.29,1195.45,2775.51,0.00,9669.35,2954.63,0.00,
2023-09-19,1852.24,8101.96,2074.39,4168.47,215285.54,0.00,0.00,13916.76,1031.24,6591.72,0.00,8245.96,2697.56,0.00,
2023-09-20,8615.84,23591.12,3346.35,2135.54,136604.92,0.00,0.00,3187.19,3419.02,3050.85,0.00,5187.30,3497.74,0.00,
2023-09-21,3631.84,48230.25,2444.41,3841.32,103019.33,0.00,0.00,8961.36,1399.28,1070.10,0.00,6439.94,4988.56,0.00,
2023-09-22,1395.69,18702.02,2333.50,2398.13,87747.11,0.00,0.00,34.85,13491.80,2032.69,0.00,5585.12,9182.09,0.00,
2023-09-23,837.45,12179.70,1765.32,1149.25,99199.59,0.00,0.00,454.99,1529.28,4444.85,0.00,3884.78,5960.30,0.00,
2023-09-24,398.39,14791.59,1386.58,1457.43,121139.25,0.00,0.00,1993.41,2454.85,5755.73,0.00,6560.76,4357.73,0.00,
2023-09-25,1034.75,43968.35,3073.21,3328.16,155917.48,0.00,0.00,152.70,5217.73,815.66,0.00,5501.91,7921.21,0.00,
2023-09-26,2392.06,9818.99,3083.86,3932.05,114532.24,0.00,0.00,0.00,2136.81,2762.43,0.00,4757.89,15131.46,0.00,
2023-09-27,3130.93,19266.72,6022.37,1898.61,101890.33,0.00,0.00,3794.25,1257.35,7869.95,0.00,5148.50,7413.40,0.00,
2023-09-28,1549.68,180574.61,5057.15,1305.36,165938.10,0.00,0.00,3072.62,571.10,8409.09,0.00,6549.48,4767.14,0.00,
2023-09-29,4801.58,46353.75,1578.33,1939.78,116811.21,0.00,0.00,0.16,480.95,8939.28,0.00,5887.45,9690.37,0.00,
2023-09-30,178832.23,17511.39,3457.20,13349.05,76539.51,0.00,0.00,6489.01,353.60,3322.96,0.00,5164.19,12607.99,0.00,
2023-10-01,6387.01,51993.52,4029.15,2564.65,153741.11,0.00,0.00,1303.72,3335.11,2297.17,0.00,6209.54,9382.57,0.00,
2023-10-02,1755.20,136632.33,3263.21,6589.19,174962.85,0.00,0.00,19080.00,4508.12,1240.14,0.00,9892.20,6616.38,0.00,
2023-10-03,17300.88,16984.04,1644.60,4186.69,236829.24,0.00,0.00,0.00,600.22,4087.29,0.00,5023.52,5992.46,0.00,
2023-10-04,2598.76,34951.86,2861.42,2575.70,109210.70,0.00,0.00,5985.37,713.56,8902.09,0.00,5977.38,9409.22,0.00,
2023-10-05,875.98,66102.63,1048.68,25451.14,109084.41,0.00,0.00,18.37,828.00,3310.37,0.00,5413.32,7204.70,0.00,
2023-10-06,15968.80,32333.27,3184.24,1659.58,116586.84,0.00,0.00,678.28,3865.87,2752.62,0.00,6702.67,7704.20,0.00,
2023-10-07,9810.02,24764.46,1971.81,2318.24,97398.02,0.00,0.00,163.47,10043.24,2361.31,0.00,5496.88,1690.69,0.00,
2023-10-08,1475.01,15351.65,3470.06,1962.35,96262.46,0.00,0.00,245.25,1954.61,5552.12,0.00,6446.83,23717.52,0.00,
2023-10-09,1091.96,23602.29,3897.54,2627.66,149500.37,0.00,0.00,0.00,1941.14,2071.97,0.00,4447.23,14813.04,0.00,
2023-10-10,2504.25,24541.21,3492.94,11086.40,125327.67,0.00,0.00,831.07,22214.49,807.20,0.00,5095.65,3094.11,0.00,
2023-10-11,4851.75,16341.40,1298.71,5636.18,78646.79,0.00,0.00,4024.84,3986.50,4337.57,0.00,5720.90,4803.44,0.00,
2023-10-12,2878.11,6516.37,2514.90,3476.50,75272.35,0.00,0.00,686.00,1488.13,7105.38,0.00,4734.72,8927.80,0.00,
2023-10-13,16168.83,34284.06,1582.15,2671.34,123218.22,0.00,0.00,6453.12,1432.83,1509.14,0.00,4438.47,9335.01,0.00,
2023-10-14,452.21,9529.87,1193.88,1700.47,56435.01,0.00,0.00,0.00,476.44,508.44,0.00,4254.65,4256.74,0.00,
2023-10-15,3709.79,12617.58,28875.91,2736.03,69982.56,0.00,0.00,73.29,1797.76,3832.84,0.00,3303.77,2073.56,0.00,
2023-10-16,2301.20,36325.49,2853.93,4202.50,141059.56,0.00,0.00,8105.69,2080.35,6858.40,0.00,7453.50,10388.19,0.00,
2023-10-17,2396.07,21872.24,3764.64,1310.10,111578.27,0.00,0.00,1466.47,4009.13,4091.69,0.00,4991.39,7411.26,0.00,
2023-10-18,1316.90,29151.66,1612.07,2375.57,126896.53,0.00,0.00,9516.12,1146.44,4355.51,0.00,6508.01,6209.00,0.00,
2023-10-19,1073.20,18297.75,2645.40,6125.06,80514.39,0.00,0.00,792.98,610.58,7673.54,0.00,5699.80,7454.47,0.00,
2023-10-20,198600.45,13676.44,3732.63,2136.59,287783.06,0.00,0.00,0.03,388.97,15886.21,0.00,6417.66,5289.75,0.00,
2023-10-21,1348.43,31350.80,2600.04,2511.96,88206.65,0.00,0.00,5150.14,722.22,14812.82,0.00,3289.26,5496.85,0.00,
2023-10-22,2319.77,42881.23,6196.05,2276.33,95302.01,0.00,0.00,26.97,2101.05,2655.79,0.00,4447.34,3989.22,0.00,
2023-10-23,1377.32,173808.33,6656.58,5587.78,154276.98,0.00,0.00,20062.00,34422.95,8315.19,0.00,6421.24,5174.76,0.00,
2023-10-24,4162.96,20305.58,5409.52,13780.42,110773.62,0.00,0.00,163.82,1716.32,3816.95,0.00,5217.20,2575.66,0.00,
2023-10-25,4840.72,16195.18,3391.99,25106.61,143227.12,0.00,0.00,4780.18,196.25,4473.84,0.00,5193.95,5420.93,0.00,
2023-10-26,7713.85,101743.13,10002.06,4830.30,128697.83,0.00,0.00,0.00,3034.80,3107.32,0.00,5982.80,10563.29,0.00,
2023-10-27,3109.02,15900.40,1864.96,7767.64,169031.77,0.00,0.00,0.00,165.06,3531.10,0.00,5389.77,4817.28,0.00,
2023-10-28,1330.75,16656.02,3405.06,3561.13,66366.15,0.00,0.00,3870.47,2063.71,6691.86,0.00,4518.29,3682.51,0.00,
2023-10-29,1286.37,8447.34,2314.51,3672.50,76594.34,0.00,0.00,1113.72,328.66,9144.99,0.00,3677.34,3062.94,0.00,
2023-10-30,5666.58,26318.54,7317.11,5602.12,165138.55,0.00,0.00,41.46,821.92,8990.18,0.00,5690.70,5009.26,0.00,
2023-10-31,7578.34,148450.26,7012.08,5002.93,142287.92,0.00,0.00,8330.56,1546.40,1398.74,0.00,5730.39,3545.41,0.00,
2023-11-01,3276.11,23622.59,17094.52,4547.92,152889.47,0.00,0.00,21229.38,3641.29,2512.51,0.00,4741.93,7453.08,0.00,
2023-11-02,16168.83,28263.52,3330.88,4552.14,240569.71,0.00,0.00,0.07,72.68,1961.85,0.00,4313.69,16348.47,0.00,
2023-11-03,3784.70,13670.73,2014.40,16847.29,94401.03,0.00,0.00,2004.40,1424.15,1914.61,0.00,4506.28,4951.07,0.00,
2023-11-04,1320.77,17531.15,4196.73,5199.07,103158.24,0.00,0.00,561.67,780.43,2427.24,0.00,4843.79,3548.12,0.00,
2023-11-05,2668.19,54807.42,6055.19,25386.20,166021.82,0.00,0.00,1042.76,1580.72,8248.94,0.00,5762.58,19475.14,0.00,
2023-11-06,13978.81,40585.83,6676.66,14428.66,246711.24,0.00,0.00,3646.62,403.60,1144.60,0.00,6062.15,8622.63,0.00,
2023-11-07,1372.83,45733.56,7281.58,6978.78,124484.55,0.00,0.00,6293.00,683.55,5000.72,0.00,6051.48,12577.05,0.00,
2023-11-08,2494.55,44035.43,4346.98,3917.40,284975.65,0.00,0.00,5979.74,348.66,11195.92,0.00,5477.27,10566.13,0.00,
2023-11-09,16196.36,41351.52,12895.55,5120.12,119587.04,0.00,0.00,7759.12,3036.83,9478.91,0.00,5550.17,16075.52,0.00,
2023-11-10,5283.11,37130.85,12448.83,4361.48,173187.47,0.00,0.00,136.57,1738.10,1682.07,0.00,7611.22,8150.95,0.00,
2023-11-11,2416.76,40030.61,8326.63,6594.26,142830.93,0.00,0.00,186.90,3769.67,9703.53,0.00,5350.02,14281.45,0.00,
2023-11-12,10273.98,21440.22,23264.55,6015.91,117218.31,0.00,0.00,1300.73,5809.63,9487.79,0.00,9297.88,7028.27,0.00,
2023-11-13,3896.85,14322.42,5174.41,2074.93,202800.08,0.00,0.00,7686.25,1457.87,4249.36,0.00,6238.70,5390.23,0.00,
2023-11-14,9687.70,32284.53,4444.31,2858.45,79067.84,0.00,0.00,1659.17,2837.24,18746.18,0.00,5423.97,11911.64,0.00,
2023-11-15,12468.67,32144.23,9741.90,6318.78,112576.55,0.00,0.00,16.04,0.00,23591.47,169.71,6192.34,23857.60,0.00,
2023-11-16,30710.99,33884.63,15209.66,5099.01,104198.55,0.00,0.00,5834.18,2171.87,37158.38,0.00,7003.37,8762.74,0.00,
2023-11-17,2993.48,12205.53,6086.81,5089.43,192917.62,0.00,0.00,264.92,897.67,4884.35,0.00,3762.26,11388.08,0.00,
2023-11-18,1718.52,9239.81,6147.27,4008.08,103428.48,0.00,0.00,5912.51,3101.54,23341.34,0.00,3544.59,20991.47,0.00,
2023-11-19,3051.13,23164.69,5001.15,6658.63,256047.42,0.00,0.00,1135.88,2482.50,2126.44,0.00,3856.43,13071.58,0.00,
2023-11-20,2555.10,48877.50,5542.56,5137.17,172204.18,0.00,0.00,4225.13,4524.93,10123.39,0.00,4462.75,11218.75,0.00,
2023-11-21,2806.03,27558.38,7380.30,6629.96,124904.01,0.00,0.00,1339.48,1235.86,9000.22,0.00,4801.36,12374.27,0.00,
2023-11-22,11593.23,171356.40,5817.64,22328.30,93519.79,0.00,0.00,6480.21,9643.46,9658.80,0.00,5206.86,19590.99,0.00,
2023-11-23,1338.76,55781.06,5740.77,2844.81,120698.79,0.00,0.00,0.84,60147.80,12874.16,243.81,5735.85,11340.12,0.00,
2023-11-24,4307.24,77618.30,3790.53,6003.59,174810.06,0.00,0.00,4276.30,107970.37,3033.69,0.00,5289.30,12788.24,0.00,
2023-11-25,9804.14,114555.48,9769.50,3381.59,85963.99,0.00,0.00,498.14,88196.04,6465.36,0.00,2425.38,9129.17,0.00,
2023-11-26,5631.72,63911.15,4993.72,18220.48,100122.43,0.00,0.00,21263.17,13134.20,3118.38,0.00,5389.81,13043.54,0.00,
2023-11-27,8591.95,62477.32,12194.48,417152.81,105605.82,0.00,0.00,1140.34,14035.45,12137.08,0.00,3797.09,7877.44,0.00,
2023-11-28,22512.05,27695.76,17429.28,14751.03,94108.15,0.00,0.00,2053.89,814.99,7243.50,0.00,2879.00,6957.64,0.00,
2023-11-29,4736.69,80538.74,13513.49,4413.59,270251.74,0.00,0.00,4132.72,3555.03,6234.14,0.00,2873.57,13143.62,0.00,
2023-11-30,3018.41,111196.31,4500.46,3219.99,116499.53,0.00,0.00,5099.67,9242.54,1723.72,0.00,3044.21,7006.52,0.00,
2023-12-01,4504.00,51228.52,6164.85,11933.59,82107.61,0.00,0.00,720.52,13591.48,4867.23,0.00,5480.03,26698.43,0.00,
2023-12-02,5870.73,19121.36,6433.66,2348.21,377583.93,0.00,0.00,2525.91,13784.01,2990.92,0.00,3609.87,44710.17,0.00,
2023-12-03,3730.60,28314.87,4076.50,8863.87,136710.60,0.00,0.00,11499.94,7390.86,6398.20,0.00,3320.82,8117.12,0.00,
2023-12-04,21661.62,59239.43,10957.78,9985.36,156162.46,0.00,0.00,755.37,4800.74,1353.70,0.00,6272.08,44630.54,0.00,
2023-12-05,3957.02,26603.18,5580.38,6076.58,114371.46,0.00,0.00,4812.93,2697.48,706.55,0.00,2536.78,8921.35,0.00,
2023-12-06,3879.55,33639.90,32606.79,22570.62,118652.11,0.00,0.00,0.00,10382.61,5183.94,0.00,4395.33,16733.40,0.00,
2023-12-07,2464.78,14800.97,18218.48,14891.40,177217.36,0.00,0.00,18.77,5245.41,3953.76,0.00,5330.96,20134.61,0.00,
2023-12-08,7216.55,33585.88,16085.77,9268.10,169631.44,0.00,0.00,2155.03,402662.32,5938.91,0.00,6007.47,16027.30,0.00,
2023-12-09,23885.35,29991.64,32711.20,7017.08,119667.06,0.00,0.00,7805.30,3171.11,7982.30,0.00,4092.42,26956.23,0.00,
2023-12-10,14083.63,33343.39,13241.60,12676.10,204591.59,0.00,0.00,1741.44,3543.32,3987.46,0.00,2515.81,15953.99,0.00,
2023-12-11,39644.17,87211.30,102272.29,13384.61,119641.27,0.00,0.00,0.00,3134.77,16500.50,0.00,7010.30,20662.13,0.00,
2023-12-12,52357.33,27558.39,52131.72,18747.90,135782.30,0.00,0.00,0.00,8085.45,9519.12,0.00,3710.82,29069.55,0.00,
2023-12-13,14593.61,34684.23,20044.75,13252.69,118272.83,0.00,0.00,354.76,5176.21,3794.40,0.00,4880.15,14186.42,0.00,
2023-12-14,2626.73,20267.88,8885.02,6563.23,190684.24,0.00,0.00,0.00,172.21,2429.00,0.00,4822.66,9818.80,0.00,
2023-12-15,6063.07,14275.17,7282.36,5091.42,82545.28,0.00,0.00,21968.49,1040.17,2624.84,0.00,2829.32,23741.82,0.00,
2023-12-16,2252.93,38476.99,7467.86,4558.22,316956.80,0.00,0.00,501.97,1427.83,2690.83,0.00,3496.89,45906.88,0.00,
2023-12-17,2339.56,13493.08,253926.45,6613.88,113065.03,0.00,0.00,40727.07,10571.81,2796.37,0.00,2834.29,12291.26,0.00,0.00
2023-12-18,20776.64,10083.81,8139.41,8089.00,202140.11,0.00,0.00,612.58,181.34,5480.26,0.00,6209.62,8149.41,0.00,0.00
2023-12-19,2606.40,365740.39,14255.12,11403.03,165330.47,0.00,0.00,697.60,0.00,17494.00,0.00,6364.55,26205.00,0.00,0.00
2023-12-20,1473.45,49916.48,7336.01,4294.98,164459.41,0.00,0.00,8830.72,1538.87,14953.65,0.00,3335.86,16379.59,0.00,0.00
2023-12-21,9810.83,169573.41,21933.52,15512.05,172773.20,0.00,0.00,166.91,21982.77,20691.31,0.00,5075.34,9680.92,0.00,0.00
2023-12-22,4235.14,44744.67,28148.68,74173.27,190218.25,0.00,0.00,0.00,2382.18,6118.77,0.00,6437.70,17431.82,0.00,0.00
2023-12-23,1810.76,70118.67,52947.16,6135.58,130570.61,0.00,0.00,5216.10,10776.13,3751.46,0.00,5350.33,12602.46,0.00,0.00
2023-12-24,9684.90,74677.50,37908.35,5374.37,184321.64,0.00,0.00,0.00,8008.40,8907.41,0.00,4747.20,4716.00,0.00,0.00
2023-12-25,3753.21,74758.33,11469.47,5610.02,137830.41,0.00,0.00,2465.97,9109.15,6259.31,0.00,6005.85,13670.74,0.00,0.00
2023-12-26,38948.46,105080.90,22868.39,15118.97,99270.77,0.00,0.00,4964.63,1914.04,4984.44,0.00,4969.69,12973.82,0.00,0.00
2023-12-27,6812.05,237992.29,12983.37,11846.72,92737.82,0.00,0.00,0.00,6494.26,28394.37,0.00,6895.04,8536.03,0.00,0.00
2023-12-28,8962.88,53334.64,15045.22,13159.45,157970.57,0.00,0.00,0.00,3303.61,10956.46,0.00,9269.15,29121.17,0.00,0.00
2023-12-29,5670.00,95319.60,14637.07,8196.77,138809.33,0.00,0.00,350.61,2919.69,11649.67,0.00,5058.65,41000.12,0.00,0.00
2023-12-30,1717.01,125476.69,10426.01,4052.57,83322.81,0.00,0.00,28819.23,586.73,21971.22,0.00,4673.89,26732.12,0.00,0.00
2023-12-31,8601.19,48091.13,21937.79,5593.23,131734.33,0.00,0.00,5059.57,5295.64,308498.81,0.00,6137.61,17333.69,0.00,0.00
2024-01-01,3180.97,24794.87,16735.54,6062.70,232823.93,0.00,0.00,284.47,4899.49,55428.60,0.00,4500.33,29223.84,0.00,0.00
2024-01-02,18421.43,48704.15,39946.24,4425.47,248037.24,0.00,0.00,12867.45,8593.05,112023.18,0.00,11537.72,16824.53,0.00,0.00
2024-01-03,3674.42,35522.28,32991.81,7853.90,94145.76,0.00,0.00,1453.42,2079.69,155870.27,0.00,5355.28,12913.71,0.00,0.00
2024-01-04,16771.15,49897.42,11705.56,7116.85,206113.18,0.00,0.00,4345.68,124407.69,12808.77,0.00,4622.56,16423.84,0.00,0.00
2024-01-05,6938.49,41920.46,8949.75,5245.96,216565.89,0.00,0.00,2221.82,1405.53,224284.52,0.00,4603.08,11389.38,0.00,0.00
2024-01-06,2521.79,35262.50,8703.79,9175.36,168105.61,0.00,0.00,3516.35,2907.09,9597.46,0.00,2629.66,14103.29,0.00,0.00
2024-01-07,1525.75,31702.27,7822.77,6254.64,101934.28,0.00,0.00,4877.31,2500.86,3774.25,0.00,4043.70,8086.27,0.00,0.00
2024-01-08,519.57,57114.59,16188.48,4632.23,70456.00,0.00,0.00,5409.50,6296.34,3926.09,0.00,4216.81,15403.13,0.00,0.00
2024-01-09,10152.95,20353.75,10526.62,6860.15,230992.81,0.00,0.00,0.00,24025.51,18985.92,0.00,5946.91,13385.88,0.00,0.00
2024-01-10,7584.45,42901.92,15527.93,6923.11,110548.08,0.00,0.00,8708.97,5925.60,2576.61,0.00,8139.26,32345.44,0.00,0.00
2024-01-11,2645.40,77954.97,26900.08,7816.94,181110.24,0.00,0.00,8834.53,42151.35,34415.95,0.00,5893.02,15597.46,0.00,0.00
2024-01-12,3231.03,18771.75,29548.13,3313.49,103185.09,0.00,0.00,419.22,82961.17,19688.30,0.00,4797.49,23331.44,0.00,0.00
2024-01-13,15549.60,23841.14,11248.53,11663.98,82869.14,0.00,0.00,4212.98,45555.51,1074.75,0.00,7811.05,12031.10,0.00,0.00
