Date,Aave ($),Compound ($),Venus ($),BENQI ($),Morpho ($),Spark Protocol ($),TrueFi ($),Radiant Capital ($),Goldfinch ($),Euler ($),Fraxlend ($),Sonne Finance ($),Maple Finance ($),Gearbox ($),Silo Finance ($),BendDAO ($),Shoebill Finance ($)
2019-12-08,,21625494.56,,,,,,,,,,,,,,,
2019-12-09,,21878921.19,,,,,,,,,,,,,,,
2019-12-10,,22486892.67,,,,,,,,,,,,,,,
2019-12-11,,22549688.75,,,,,,,,,,,,,,,
2019-12-12,,23069501.81,,,,,,,,,,,,,,,
2019-12-13,,23319743.60,,,,,,,,,,,,,,,
2019-12-14,,23206308.62,,,,,,,,,,,,,,,
2019-12-15,,23080864.75,,,,,,,,,,,,,,,
2019-12-16,,23031215.38,,,,,,,,,,,,,,,
2019-12-17,,22648385.81,,,,,,,,,,,,,,,
2019-12-18,,22414968.72,,,,,,,,,,,,,,,
2019-12-19,,23048884.03,,,,,,,,,,,,,,,
2019-12-20,,23047449.29,,,,,,,,,,,,,,,
2019-12-21,,23058854.70,,,,,,,,,,,,,,,
2019-12-22,,23134274.68,,,,,,,,,,,,,,,
2019-12-23,,23594883.53,,,,,,,,,,,,,,,
2019-12-24,,23170995.63,,,,,,,,,,,,,,,
2019-12-25,,24048195.10,,,,,,,,,,,,,,,
2019-12-26,,23175751.75,,,,,,,,,,,,,,,
2019-12-27,,24087270.95,,,,,,,,,,,,,,,
2019-12-28,,23356837.48,,,,,,,,,,,,,,,
2019-12-29,,23412013.47,,,,,,,,,,,,,,,
2019-12-30,,23661237.95,,,,,,,,,,,,,,,
2019-12-31,,24160843.78,,,,,,,,,,,,,,,
2020-01-01,,24138214.32,,,,,,,,,,,,,,,
2020-01-02,,23998871.31,,,,,,,,,,,,,,,
2020-01-03,,24354587.80,,,,,,,,,,,,,,,
2020-01-04,,24633649.39,,,,,,,,,,,,,,,
2020-01-05,,24517889.94,,,,,,,,,,,,,,,
2020-01-06,,24866238.82,,,,,,,,,,,,,,,
2020-01-07,,25480862.96,,,,,,,,,,,,,,,
2020-01-08,,25372977.08,,,,,,,,,,,,,,,
2020-01-09,,25231563.33,,,,,,,,,,,,,,,
2020-01-10,,26203522.35,,,,,,,,,,,,,,,
2020-01-11,,26520751.29,,,,,,,,,,,,,,,
2020-01-12,,26353027.40,,,,,,,,,,,,,,,
2020-01-13,,26430054.51,,,,,,,,,,,,,,,
2020-01-14,,27239930.71,,,,,,,,,,,,,,,
2020-01-15,,28869093.67,,,,,,,,,,,,,,,
2020-01-16,,29145036.36,,,,,,,,,,,,,,,
2020-01-17,,28876478.39,,,,,,,,,,,,,,,
2020-01-18,,29196926.85,,,,,,,,,,,,,,,
2020-01-19,,29162160.01,,,,,,,,,,,,,,,
2020-01-20,,28868023.71,,,,,,,,,,,,,,,
2020-01-21,,29084813.01,,,,,,,,,,,,,,,
2020-01-22,,29668383.58,,,,,,,,,,,,,,,
2020-01-23,,29576556.61,,,,,,,,,,,,,,,
2020-01-24,,29438866.25,,,,,,,,,,,,,,,
2020-01-25,,29486049.49,,,,,,,,,,,,,,,
2020-01-26,,29645716.19,,,,,,,,,,,,,,,
2020-01-27,,29889659.08,,,,,,,,,,,,,,,
2020-01-28,,29927069.78,,,,,,,,,,,,,,,
2020-01-29,,30469153.13,,,,,,,,,,,,,,,
2020-01-30,,30531509.49,,,,,,,,,,,,,,,
2020-01-31,,30895932.60,,,,,,,,,,,,,,,
2020-02-01,,30286070.63,,,,,,,,,,,,,,,
2020-02-02,,30395431.05,,,,,,,,,,,,,,,
2020-02-03,,30592713.80,,,,,,,,,,,,,,,
2020-02-04,,31108479.24,,,,,,,,,,,,,,,
2020-02-05,,31555484.14,,,,,,,,,,,,,,,
2020-02-06,,32507443.88,,,,,,,,,,,,,,,
2020-02-07,,33356688.32,,,,,,,,,,,,,,,
2020-02-08,,33223141.34,,,,,,,,,,,,,,,
2020-02-09,,33192993.96,,,,,,,,,,,,,,,
2020-02-10,,33459617.35,,,,,,,,,,,,,,,
2020-02-11,,34244747.16,,,,,,,,,,,,,,,
2020-02-12,,34528969.44,,,,,,,,,,,,,,,
2020-02-13,,34420888.40,,,,,,,,,,,,,,,
2020-02-14,,34326454.80,,,,,,,,,,,,,,,
2020-02-15,,34000086.71,,,,,,,,,,,,,,,
2020-02-16,,35071629.05,,,,,,,,,,,,,,,
2020-02-17,,35778866.46,,,,,,,,,,,,,,,
2020-02-18,,36823233.66,,,,,,,,,,,,,,,
2020-02-19,,41351801.86,,,,,,,,,,,,,,,
2020-02-20,,43322087.36,,,,,,,,,,,,,,,
2020-02-21,,43887390.08,,,,,,,,,,,,,,,
2020-02-22,,43796300.96,,,,,,,,,,,,,,,
2020-02-23,,42896912.44,,,,,,,,,,,,,,,
2020-02-24,,42638116.75,,,,,,,,,,,,,,,
2020-02-25,,43141776.20,,,,,,,,,,,,,,,
2020-02-26,,42800197.62,,,,,,,,,,,,,,,
2020-02-27,,43322142.96,,,,,,,,,,,,,,,
2020-02-28,,44672392.27,,,,,,,,,,,,,,,
2020-02-29,,44534429.77,,,,,,,,,,,,,,,
2020-03-01,,44693564.18,,,,,,,,,,,,,,,
2020-03-02,,45849269.83,,,,,,,,,,,,,,,
2020-03-03,,44550420.55,,,,,,,,,,,,,,,
2020-03-04,,44626416.99,,,,,,,,,,,,,,,
2020-03-05,,45023744.68,,,,,,,,,,,,,,,
2020-03-06,,43918296.86,,,,,,,,,,,,,,,
2020-03-07,,41614476.71,,,,,,,,,,,,,,,
2020-03-08,,41125394.71,,,,,,,,,,,,,,,
2020-03-09,,39700420.48,,,,,,,,,,,,,,,
2020-03-10,,37695647.52,,,,,,,,,,,,,,,
2020-03-11,,34538894.01,,,,,,,,,,,,,,,
2020-03-12,,34265911.61,,,,,,,,,,,,,,,
2020-03-13,,30902458.78,,,,,,,,,,,,,,,
2020-03-14,,29243969.61,,,,,,,,,,,,,,,
2020-03-15,,26773695.81,,,,,,,,,,,,,,,
2020-03-16,,23752845.31,,,,,,,,,,,,,,,
2020-03-17,,23170335.06,,,,,,,,,,,,,,,
2020-03-18,,22120906.21,,,,,,,,,,,,,,,
2020-03-19,,22447474.86,,,,,,,,,,,,,,,
2020-03-20,,22949798.15,,,,,,,,,,,,,,,
2020-03-21,,23162405.24,,,,,,,,,,,,,,,
2020-03-22,,22145864.81,,,,,,,,,,,,,,,
2020-03-23,,21512786.86,,,,,,,,,,,,,,,
2020-03-24,,20982108.53,,,,,,,,,,,,,,,
2020-03-25,,21035992.15,,,,,,,,,,,,,,,
2020-03-26,,21623476.87,,,,,,,,,,,,,,,
2020-03-27,,21967443.80,,,,,,,,,,,,,,,
2020-03-28,,22267793.75,,,,,,,,,,,,,,,
2020-03-29,,22392983.09,,,,,,,,,,,,,,,
2020-03-30,,22465472.97,,,,,,,,,,,,,,,
2020-03-31,,21979327.96,,,,,,,,,,,,,,,
2020-04-01,,21705092.78,,,,,,,,,,,,,,,
2020-04-02,,21804427.81,,,,,,,,,,,,,,,
2020-04-03,,21821217.02,,,,,,,,,,,,,,,
2020-04-04,,21537799.92,,,,,,,,,,,,,,,
2020-04-05,,21046883.39,,,,,,,,,,,,,,,
2020-04-06,,21121262.55,,,,,,,,,,,,,,,
2020-04-07,,23923876.85,,,,,,,,,,,,,,,
2020-04-08,,27876975.05,,,,,,,,,,,,,,,
2020-04-09,,27879810.27,,,,,,,,,,,,,,,
2020-04-10,,27687189.51,,,,,,,,,,,,,,,
2020-04-11,,27573275.02,,,,,,,,,,,,,,,
2020-04-12,,27699290.33,,,,,,,,,,,,,,,
2020-04-13,,27226946.24,,,,,,,,,,,,,,,
2020-04-14,,27400722.74,,,,,,,,,,,,,,,
2020-04-15,,27398660.03,,,,,,,,,,,,,,,
2020-04-16,,27450570.65,,,,,,,,,,,,,,,
2020-04-17,,28560360.56,,,,,,,,,,,,,,,
2020-04-18,,28512892.94,,,,,,,,,,,,,,,
2020-04-19,,28623434.24,,,,,,,,,,,,,,,
2020-04-20,,26696997.15,,,,,,,,,,,,,,,
2020-04-21,,26308394.79,,,,,,,,,,,,,,,
2020-04-22,,26291659.06,,,,,,,,,,,,,,,
2020-04-23,,24863167.16,,,,,,,,,,,,,,,
2020-04-24,,25197913.08,,,,,,,,,,,,,,,
2020-04-25,,25359728.69,,,,,,,,,,,,,,,
2020-04-26,,25539040.71,,,,,,,,,,,,,,,
2020-04-27,,25450066.04,,,,,,,,,,,,,,,
2020-04-28,,25635344.73,,,,,,,,,,,,,,,
2020-04-29,,25464434.81,,,,,,,,,,,,,,,
2020-04-30,,25179688.69,,,,,,,,,,,,,,,
2020-05-01,,25915820.83,,,,,,,,,,,,,,,
2020-05-02,,25971067.97,,,,,,,,,,,,,,,
2020-05-03,,20317011.13,,,,,,,,,,,,,,,
2020-05-04,,19055210.00,,,,,,,,,,,,,,,
2020-05-05,,18258766.48,,,,,,,,,,,,,,,
2020-05-06,,18427219.85,,,,,,,,,,,,,,,
2020-05-07,,18310489.00,,,,,,,,,,,,,,,
2020-05-08,,18102937.11,,,,,,,,,,,,,,,
2020-05-09,,18061426.65,,,,,,,,,,,,,,,
2020-05-10,,18189228.88,,,,,,,,,,,,,,,
2020-05-11,,17675271.99,,,,,,,,,,,,,,,
2020-05-12,,17723610.96,,,,,,,,,,,,,,,
2020-05-13,,17908928.68,,,,,,,,,,,,,,,
2020-05-14,,17892464.41,,,,,,,,,,,,,,,
2020-05-15,,17937242.20,,,,,,,,,,,,,,,
2020-05-16,,18187048.41,,,,,,,,,,,,,,,
2020-05-17,,18247401.65,,,,,,,,,,,,,,,
2020-05-18,,19436023.40,,,,,,,,,,,,,,,
2020-05-19,,19412934.53,,,,,,,,,,,,,,,
2020-05-20,,19382618.59,,,,,,,,,,,,,,,
2020-05-21,,19418129.44,,,,,,,,,,,,,,,
2020-05-22,,17823175.53,,,,,,,,,,,,,,,
2020-05-23,,16685739.22,,,,,,,,,,,,,,,
2020-05-24,,16627242.49,,,,,,,,,,,,,,,
2020-05-25,,16750826.38,,,,,,,,,,,,,,,
2020-05-26,,16849603.98,,,,,,,,,,,,,,,
2020-05-27,,16635752.47,,,,,,,,,,,,,,,
2020-05-28,,17135906.24,,,,,,,,,,,,,,,
2020-05-29,,17412466.58,,,,,,,,,,,,,,,
2020-05-30,,18050253.70,,,,,,,,,,,,,,,
2020-05-31,,18647358.31,,,,,,,,,,,,,,,
2020-06-01,,19363056.45,,,,,,,,,,,,,,,
2020-06-02,,19746502.26,,,,,,,,,,,,,,,
2020-06-03,,19979639.97,,,,,,,,,,,,,,,
2020-06-04,,19326797.50,,,,,,,,,,,,,,,
2020-06-05,,18902634.11,,,,,,,,,,,,,,,
2020-06-06,,19049870.67,,,,,,,,,,,,,,,
2020-06-07,,19152486.13,,,,,,,,,,,,,,,
2020-06-08,,18937983.62,,,,,,,,,,,,,,,
2020-06-09,,18654498.93,,,,,,,,,,,,,,,
2020-06-10,,19079626.71,,,,,,,,,,,,,,,
2020-06-11,,18961489.02,,,,,,,,,,,,,,,
2020-06-12,,18649376.68,,,,,,,,,,,,,,,
2020-06-13,,19602280.54,,,,,,,,,,,,,,,
2020-06-14,,23146092.22,,,,,,,,,,,,,,,
2020-06-15,,30477885.86,,,,,,,,,,,,,,,
2020-06-16,,49876974.08,,,,,,,,,,,,,,,
2020-06-17,,75981383.33,,,,,,,,,,,,,,,
2020-06-18,,112221368.07,,,,,,,,,,,,,,,
2020-06-19,,159206568.68,,,,,,,,,,,,,,,
2020-06-20,,222067891.66,,,,,,,,,,,,,,,
2020-06-21,,279512852.03,,,,,,,,,,,,,,,
2020-06-22,,325631498.10,,,,,,,,,,,,,,,
2020-06-23,,344909768.09,,,,,,,,,,,,,,,
2020-06-24,,331642030.97,,,,,,,,,,,,,,,
2020-06-25,,349178659.13,,,,,,,,,,,,,,,
2020-06-26,,366459453.43,,,,,,,,,,,,,,,
2020-06-27,,355799652.34,,,,,,,,,,,,,,,
2020-06-28,,360671041.97,,,,,,,,,,,,,,,
2020-06-29,,374126398.35,,,,,,,,,,,,,,,
2020-06-30,,370553427.52,,,,,,,,,,,,,,,
2020-07-01,,392718996.76,,,,,,,,,,,,,,,
2020-07-02,,526527833.49,,,,,,,,,,,,,,,
2020-07-03,,711918719.14,,,,,,,,,,,,,,,
2020-07-04,,755327589.45,,,,,,,,,,,,,,,
2020-07-05,,778474748.94,,,,,,,,,,,,,,,
2020-07-06,,796590850.20,,,,,,,,,,,,,,,
2020-07-07,,856820139.12,,,,,,,,,,,,,,,
2020-07-08,,859404282.90,,,,,,,,,,,,,,,
2020-07-09,,899143404.23,,,,,,,,,,,,,,,
2020-07-10,,930230985.10,,,,,,,,,,,,,,,
2020-07-11,,961968870.33,,,,,,,,,,,,,,,
2020-07-12,,987145915.42,,,,,,,,,,,,,,,
2020-07-13,,996723119.01,,,,,,,,,,,,,,,
2020-07-14,,998036517.68,,,,,,,,,,,,,,,
2020-07-15,,1009810204.98,,,,,,,,,,,,,,,
2020-07-16,,1016177846.41,,,,,,,,,,,,,,,
2020-07-17,,1017476008.43,,,,,,,,,,,,,,,
2020-07-18,,997369590.59,,,,,,,,,,,,,,,
2020-07-19,,897824519.36,,,,,,,,,,,,,,,
2020-07-20,,788464971.40,,,,,,,,,,,,,,,
2020-07-21,,725770867.26,,,,,,,,,,,,,,,
2020-07-22,,713490728.04,,,,,,,,,,,,,,,
2020-07-23,,666558587.67,,,,,,,,,,,,,,,
2020-07-24,,674819664.27,,,,,,,,,,,,,,,
2020-07-25,,739594711.20,,,,,,,,,,,,,,,
2020-07-26,,810582169.22,,,,,,,,,,,,,,,
2020-07-27,,1052729827.95,,,,,,,,,,,,,,,
2020-07-28,,1113642275.38,,,,,,,,,,,,,,,
2020-07-29,,1091354025.26,,,,,,,,,,,,,,,
2020-07-30,,1002950570.31,,,,,,,,,,,,,,,
2020-07-31,,899410005.35,,,,,,,,,,,,,,,
2020-08-01,,902616743.90,,,,,,,,,,,,,,,
2020-08-02,,928172347.36,,,,,,,,,,,,,,,
2020-08-03,,984315846.40,,,,,,,,,,,,,,,
2020-08-04,,1016410231.32,,,,,,,,,,,,,,,
2020-08-05,,1025351330.26,,,,,,,,,,,,,,,
2020-08-06,,1053536490.77,,,,,,,,,,,,,,,
2020-08-07,,1033249547.87,,,,,,,,,,,,,,,
2020-08-08,,1037159876.61,,,,,,,,,,,,,,,
2020-08-09,,1055159064.98,,,,,,,,,,,,,,,
2020-08-10,,1096046810.03,,,,,,,,,,,,,,,
2020-08-11,,1135301000.21,,,,,,,,,,,,,,,
2020-08-12,,1212298748.50,,,,,,,,,,,,,,,
2020-08-13,,1262184550.65,,,,,,,,,,,,,,,
2020-08-14,,1050687526.95,,,,,,,,,,,,,,,
2020-08-15,,897242995.03,,,,,,,,,,,,,,,
2020-08-16,,921573144.27,,,,,,,,,,,,,,,
2020-08-17,,919880165.46,,,,,,,,,,,,,,,
2020-08-18,,916954881.71,,,,,,,,,,,,,,,
2020-08-19,,912942843.49,,,,,,,,,,,,,,,
2020-08-20,,923459893.05,,,,,,,,,,,,,,,
2020-08-21,,937435363.95,,,,,,,,,,,,,,,
2020-08-22,,950831013.92,,,,,,,,,,,,,,,
2020-08-23,,958690657.07,,,,,,,,,,,,,,,
2020-08-24,,965644864.09,,,,,,,,,,,,,,,
2020-08-25,,960824166.67,,,,,,,,,,,,,,,
2020-08-26,,956972581.15,,,,,,,,,,,,,,,
2020-08-27,,958130424.47,,,,,,,,,,,,,,,
2020-08-28,,963703944.58,,,,,,,,,,,,,,,
2020-08-29,,954651224.04,,,,,,,,,,,,,,,
2020-08-30,,926419485.69,,,,,,,,,,,,,,,
2020-08-31,,878873862.70,,,,,,,,,,,,,,,
2020-09-01,,889905587.48,,,,,,,,,,,,,,,
2020-09-02,,860783242.82,,,,,,,,,,,,,,,
2020-09-03,,769791873.50,,,,,,,,,,,,,,,
2020-09-04,,735261469.99,,,,,,,,,,,,,,,
2020-09-05,,695508886.43,,,,,,,,,,,,,,,
2020-09-06,,672695597.05,,,,,,,,,,,,,,,
2020-09-07,,678440738.05,,,,,,,,,,,,,,,
2020-09-08,,692609403.78,,,,,,,,,,,,,,,
2020-09-09,,677353201.04,,,,,,,,,,,,,,,
2020-09-10,,693701711.66,,,,,,,,,,,,,,,
2020-09-11,,712788806.11,,,,,,,,,,,,,,,
2020-09-12,,715667501.07,,,,,,,,,,,,,,,
2020-09-13,,721277331.82,,,,,,,,,,,,,,,
2020-09-14,,749153083.47,,,,,,,,,,,,,,,
2020-09-15,,768009462.80,,,,,,,,,,,,,,,
2020-09-16,,765083276.10,,,,,,,,,,,,,,,
2020-09-17,,753143283.26,,,,,,,,,,,,,,,
2020-09-18,,753650874.49,,,,,,,,,,,,,,,
2020-09-19,,814704317.47,,,,,,,,,,,,,,,
2020-09-20,,872126022.98,,,,,,,,,,,,,,,
2020-09-21,,884275598.01,,,,,,,,,,,,,,,
2020-09-22,,955846792.82,,,,,,,,,,,,,,,
2020-09-23,,974655274.65,,,,,,,,,,,,,,,
2020-09-24,,1020350001.63,,,,,,,,,,,,,,,
2020-09-25,,1051279083.82,,,,,,,,,,,,,,,
2020-09-26,,1056749959.69,,,,,,,,,,,,,,,
2020-09-27,,1063191751.73,,,,,,,,,,,,,,,
2020-09-28,,1064834582.85,,,,,,,,,,,,,,,
2020-09-29,,1069727402.67,,,,,,,,,,,,,,,
2020-09-30,,1081778029.19,,,,,,,,,,,,,,,
2020-10-01,,1061439262.11,,,,,,,,,,,,,,,
2020-10-02,,1030079419.92,,,,,,,,,,,,,,,
2020-10-03,,1026057074.37,,,,,,,,,,,,,,,
2020-10-04,,1035898560.64,,,,,,,,,,,,,,,
2020-10-05,,1046441888.50,,,,,,,,,,,,,,,
2020-10-06,,1064552033.85,,,,,,,,,,,,,,,
2020-10-07,,1087205022.56,,,,,,,,,,,,,,,
2020-10-08,,1100887311.62,,,,,,,,,,,,,,,
2020-10-09,,1112323045.00,,,,,,,,,,,,,,,
2020-10-10,,1109816042.15,,,,,,,,,,,,,,,
2020-10-11,,1124283788.62,,,,,,,,,,,,,,,
2020-10-12,,1140129737.61,,,,,,,,,,,,,,,
2020-10-13,,1141336153.39,,,,,,,,,,,,,,,
2020-10-14,,1147744277.31,,,,,,,,,,,,,,,
2020-10-15,,1157435378.38,,,,,,,,,,,,,,,
2020-10-16,,1159043429.43,,,,,,,,,,,,,,,
2020-10-17,,1145414651.25,,,,,,,,,,,,,,,
2020-10-18,,1147566587.63,,,,,,,,,,,,,,,
2020-10-19,,1170595528.59,,,,,,,,,,,,,,,
2020-10-20,,1161018335.94,,,,,,,,,,,,,,,
2020-10-21,,1188164531.52,,,,,,,,,,,,,,,
2020-10-22,,1286214400.01,,,,,,,,,,,,,,,
2020-10-23,,1339197908.28,,,,,,,,,,,,,,,
2020-10-24,,1384740593.16,,,,,,,,,,,,,,,
2020-10-25,,1401358160.85,,,,,,,,,,,,,,,
2020-10-26,,1405688631.11,,,,,,,,,,,,,,,
2020-10-27,,1405680925.56,,,,,,,,,,,,,,,
2020-10-28,,1409867382.77,,,,,,,,,,,,,,,
2020-10-29,,1391248256.06,,,,,,,,,,,,,,,
2020-10-30,,1345839804.57,,,,,,,,,,,,,,,
2020-10-31,,1345978205.14,,,,,,,,,,,,,,,
2020-11-01,,1347989120.46,,,,,,,,,,,,,,,
2020-11-02,,1343325225.51,,,,,,,,,,,,,,,
2020-11-03,,1362756215.68,,,,,,,,,,,,,,,
2020-11-04,,1368396789.46,,,,,,,,,,,,,,,
2020-11-05,,1392824003.52,,,,,,,,,,,,,,,
2020-11-06,,1418256994.33,,,,,,,,,,,,,,,
2020-11-07,,1430315642.15,,,,,,,,,,,,,,,
2020-11-08,,1447764332.54,,,,,,,,,,,,,,,
2020-11-09,,1483903214.25,,,,,,,,,,,,,,,
2020-11-10,,1518771731.73,,,,,,,,,,,,,,,
2020-11-11,,1580861446.99,,,,,,,,,,,,,,,
2020-11-12,,1609979737.92,,,,,,,,,,,,,,,
2020-11-13,,1644176973.50,,,,,,,,,,,,,,,
2020-11-14,,1644341210.40,,,,,,,,,,,,,,,
2020-11-15,,1641218350.98,,,,,,,,,,,,,,,
2020-11-16,,1635041342.94,,,,,,,,,,,,,,,
2020-11-17,,1636257214.20,,,,,,,,,,,,,,,
2020-11-18,,1672841260.23,,,,,,,,,,,,,,,
2020-11-19,,1705783772.89,,,,,,,,,,,,,,,
2020-11-20,,1721540041.63,,,,,,,,,,,,,,,
2020-11-21,,1753196126.44,,,,,0.00,,,,,,,,,,
2020-11-22,,1767413984.34,,,,,0.00,,,,,,,,,,
2020-11-23,,1801626445.99,0.00,,,,0.00,,,,,,,,,,
2020-11-24,,1834243174.64,843736.71,,,,0.00,,,,,,,,,,
2020-11-25,,1839497399.78,10462969.35,,,,3480902.77,,,,,,,,,,
2020-11-26,,1666428070.07,18629409.28,,,,3495188.80,,,,,,,,,,
2020-11-27,,1518200276.58,24221432.56,,,,8529893.02,,,,,,,,,,
2020-11-28,,1631633884.40,28828583.25,,,,8451251.80,,,,,,,,,,
2020-11-29,,1641327276.31,33036190.42,,,,8509011.48,,,,,,,,,,
2020-11-30,,1666516820.64,36439996.59,,,,8520012.18,,,,,,,,,,
2020-12-01,1.00,1691442178.00,38214939.61,,,,8486818.76,,,,,,,,,,
2020-12-02,276.31,1716853854.06,40189677.47,,,,8470665.47,,2203.04,,,,,,,,
2020-12-03,452438.94,1747653262.46,42234934.27,,,,8546865.59,,2199.72,,,,,,,,
2020-12-04,1151784.08,1720500260.65,44993922.63,,,,8530858.04,,2198.33,,,,,,,,
2020-12-05,2191756.86,1709694087.19,50970638.25,,,,8559978.95,,2199.25,,,,,,,,
2020-12-06,3421704.11,1712400012.45,52781625.26,,,,8498376.53,,2202.07,,,,,,,,
2020-12-07,5415090.72,1752845174.73,54955657.97,,,,8524951.38,,2199.07,,,,,,,,
2020-12-08,6235225.58,1800345834.72,56726466.17,,,,8565092.98,,102213.07,,,,,,,,
2020-12-09,6919204.87,1792301055.02,59276485.14,,,,8480946.87,,102201.37,,,,,,,,
2020-12-10,8548859.71,1765556291.75,64962358.72,,,,3528373.80,,102230.75,,,,,,,,
2020-12-11,9807117.58,1809246325.62,66581186.73,,,,4466445.45,,102234.92,,,,,,,,
2020-12-12,11828496.51,1795051022.30,63406172.69,,,,4479037.96,,102204.38,,,,,,,,
2020-12-13,14938182.64,1832988953.70,64663364.31,,,,4519721.56,,102160.11,,,,,,,,
2020-12-14,16666013.11,1845587842.66,66967468.23,,,,10975644.83,,102265.92,,,,,,,,
2020-12-15,18591958.78,1872980560.27,67383468.15,,,,10925235.50,,102094.49,,,,,,,,
2020-12-16,20117970.33,1904657507.86,68033257.67,,,,11098588.61,,102204.96,,,,,,,,
2020-12-17,22149607.95,1913545479.02,66224943.63,,,,10949504.94,,101957.34,,,,,,,,
2020-12-18,22778341.06,1914711412.09,66541661.69,,,,12005726.15,,102263.63,,,,,,,,
2020-12-19,24708096.72,1937622455.27,65797646.65,,,,11944033.35,,102270.71,,,,,,,,
2020-12-20,26362466.47,1898084920.18,67579920.83,,,,12082098.77,,102159.51,,,,,,,,
2020-12-21,26320635.91,1894090683.99,65508329.09,,,,11946505.64,,252027.96,,,,,,,,
2020-12-22,26074035.68,1913588182.13,67394752.50,,,,12127996.97,,251419.01,,,,,,,,
2020-12-23,27857392.56,1930474569.01,63275696.37,,,,11864597.42,,252734.58,,,,,,,,
2020-12-24,29131315.32,1922525066.46,62948433.07,,,,12075003.89,,252841.62,,,,,,,,
2020-12-25,28793606.40,1928632504.09,66949097.59,,,,8523344.14,,252728.33,,,,,,,,
2020-12-26,29190774.34,1935312386.83,71087390.24,,,,8517282.66,,252243.93,,,,,,,,
2020-12-27,29480887.91,1896366313.54,70001516.71,,,,8491356.97,,252522.42,,,,,,,,
2020-12-28,30487792.29,1893485862.37,72058341.32,,,,8477052.19,,251808.82,,,,,,,,
2020-12-29,35183128.51,1895712868.62,56167269.16,,,,8499298.96,,252942.19,,,,,,,,
2020-12-30,45650158.55,1844844235.65,50748212.44,,,,8517319.97,,253012.27,,,,,,,,
2020-12-31,56978373.95,1803778331.48,47879050.12,,,,8579570.23,,252345.61,,,,,,,,
2021-01-01,63066364.10,1788267718.86,49282849.27,,,,18540069.59,,252556.82,,,,,,,,
2021-01-02,75293446.79,1785089027.71,49030256.73,,,,18453153.39,,252050.48,,,,,,,,
2021-01-03,81941658.58,1853654341.53,50264591.42,,,,18314213.85,,252836.90,,,,,,,,
2021-01-04,70577395.93,1728665987.16,43813935.82,,,,18469635.08,,251314.40,,,,,,,,
2021-01-05,73307509.91,1701798100.32,43348754.01,,,,18412369.57,,247215.42,,,,,,,,
2021-01-06,91680660.48,1760220480.06,43848895.25,,,,18554141.92,,252022.40,,,,,,,,
2021-01-07,104267645.35,1804171378.10,39985306.61,,,,18631470.18,,252095.59,,,,,,,,
2021-01-08,108487077.17,1856516933.78,43569961.66,,,,17392851.83,,252996.06,,,,,,,,
2021-01-09,113651103.91,1927940032.02,47791493.27,,,,18557747.97,,252382.13,,,,,,,,
2021-01-10,120354093.39,1937173346.02,45785606.97,,,,18536805.67,,251690.78,,,,,,,,
2021-01-11,107509076.34,1785938967.25,50065702.29,,,,18621534.71,,252477.96,,,,,,,,
2021-01-12,104795035.13,1786010370.16,55631875.60,,,,12187120.09,,403490.22,,,,,,,,
2021-01-13,117709454.47,1873473491.17,51918609.04,,,,12025186.04,,403219.70,,,,,,,,
2021-01-14,137133306.72,2073868170.70,28822769.51,,,,12069891.59,,402926.03,,,,,,,,
2021-01-15,139814649.17,2109414198.07,39832549.99,,,,22190500.91,,403485.39,,,,,,,,
2021-01-16,151903652.67,2335241896.34,62862112.83,,,,22015574.50,,402672.10,,,,,,,,
2021-01-17,160082625.50,2346102292.17,64705660.71,,,,26006944.05,,401178.68,,,,,,,,
2021-01-18,165341041.24,2331110253.00,65007825.19,,,,25749775.29,,399086.56,,,,,,,,
2021-01-19,177637325.70,2251046595.27,65149145.38,,,,25739631.50,,399828.43,,,,,,,,
2021-01-20,189441460.71,2350860274.68,69034196.90,,,,26084458.61,,397772.62,,,,,,,,
2021-01-21,173529331.01,2332561661.14,68535732.76,,,,28606947.92,,400608.94,,,,,,,,
2021-01-22,183222143.49,1976628567.31,79362562.73,,,,29110808.35,,400073.29,,,,,,,,
2021-01-23,192314237.06,2098812059.60,78701650.70,,,,28966535.19,,400555.76,,,,,,,,
2021-01-24,207518122.88,2296607733.88,79378158.97,,,,29025753.68,,399867.25,,,,,,,,
2021-01-25,220740323.36,2314250272.32,84398162.70,,,,28770149.39,,400322.69,,,,,,,,
2021-01-26,221513795.89,2332974350.66,91563465.44,,,,30467329.72,,399615.99,,,,,,,,
2021-01-27,218992390.73,2353365424.34,90896384.77,,,,30559475.21,,999867.33,,,,,,,,
2021-01-28,235951009.72,2365721577.52,94294415.16,,,,30372133.79,,1000550.37,,,,,,,,
2021-01-29,255726353.38,2412655301.86,99365343.03,,,,30254037.75,,992744.52,,,,,,,,
2021-01-30,266598001.01,2474683147.63,100132937.08,,,,30184569.76,,997796.30,,,,,,,,
2021-01-31,278604877.76,2455895582.58,101217092.16,,,,20531323.82,,996504.77,,,,,,,,
2021-02-01,285286256.47,2539619250.31,102336247.13,,,,20395926.66,,997276.94,,,,,,,,
2021-02-02,308207919.53,2607493532.28,104196384.16,,,,20315424.68,,998177.85,,,,,,,,
2021-02-03,338425030.45,2678893340.94,116866819.30,,,,20630743.53,,998974.24,,,,,,,,
2021-02-04,348089698.58,2795866324.30,129204864.88,,,,20361497.68,,999675.70,,,,,,,,
2021-02-05,367569770.29,2862493136.01,150538288.51,,,,20450480.36,,995119.24,,,,,,,,
