Date,Silo Finance ($),Shoebill Finance ($),Morpho ($),Sonne Finance ($),Euler ($),BendDAO ($),Goldfinch ($),Notional Finance ($),Maple Finance ($),TrueFi ($),Radiant Capital ($),Venus ($),BENQI ($),Aave ($),Compound ($)
2022-10-17,0.00,,0.00,-11158.34,-444.88,1220.57,-2987.69,-1587.97,-2340.31,-12253.12,2553.43,-32131.83,-10641.79,-46462.07,-151428.51
2022-10-18,0.00,,0.00,-8639.53,1982.41,-8344.45,-4889.01,-10178.46,-182.35,-14161.16,2639.97,-592.08,-8466.73,-85368.09,-21394.73
2022-10-19,0.00,,0.00,-6243.39,4160.36,4166.61,-21710.88,-732.42,1056.90,-13471.55,2775.92,-6985.50,-8617.77,-38274.36,-78741.87
2022-10-20,0.00,,0.00,-6546.05,-3484.88,-11446.69,7215.20,-167.74,-1.55,-14377.85,1720.62,-7125.01,-8760.15,-19575.57,-23031.48
2022-10-21,0.00,,0.00,-7246.61,254.23,2521.24,-3770.17,-21800.43,11055.74,-13017.78,1854.87,-9885.71,-9675.14,-60325.76,-42704.66
2022-10-22,0.00,,0.00,-5753.47,3074.25,-1519.31,510.92,-7246.87,0.00,-13131.30,1257.53,-9817.15,-17039.32,-28032.26,-52046.37
2022-10-23,0.00,,0.00,-18108.66,8782.10,1321.62,-29983.85,-12636.86,-497.80,-15912.03,-9949.93,-3046.43,-11022.99,-43060.69,-49371.40
2022-10-24,0.00,,0.00,-5096.38,873.25,-2248.59,-19510.53,-1048.72,0.00,-14128.55,-18861.49,-5609.48,-9110.18,-115117.57,-24757.77
2022-10-25,0.00,,0.00,-9701.07,-13182.96,252.69,5635.06,-15891.40,-1007.78,-14361.03,2762.83,-20653.57,-33757.15,-118384.93,-46988.25
2022-10-26,0.00,,0.00,-8396.60,-152663.43,3395.39,9757.08,-26570.06,-5.17,-8819.44,-1969.49,-10015.38,-13816.38,-63900.61,-44900.11
2022-10-27,0.00,,0.00,-5843.35,-104732.13,-20688.57,-38407.45,-1706.32,0.00,-17368.57,-259.71,-15421.57,-18601.64,-45577.11,-42435.32
2022-10-28,0.00,,0.00,-8682.30,-27850.91,-15720.70,-6426.14,-3675.82,2024.72,555.04,2179.64,-6098.69,-19348.12,-86479.36,-49253.28
2022-10-29,0.00,,0.00,-7944.73,1419.04,-8655.37,-10208.06,-26122.24,-0.80,-16984.93,3156.02,-19758.26,-16419.57,-32955.60,-82673.36
2022-10-30,0.00,,0.00,-8738.28,3431.12,-43571.15,-43742.74,-1886.05,-1.21,-10322.75,2797.67,-81203.08,-10857.96,-2771.98,-75406.11
2022-10-31,0.00,,0.00,-8409.42,-8454.86,-869.30,-7758.14,-37070.60,-2433.84,-16785.15,129.79,-43456.96,-231121.36,-246485.25,-107206.47
2022-11-01,0.00,,0.00,-13623.78,-3137.07,-63880.64,-3222.07,-12336.96,14366.93,-12003.85,964.81,-5730.95,-11980.43,-159746.14,-56834.78
2022-11-02,0.00,,0.00,-15812.60,-826.91,5680.34,-11614.09,-105.70,-168828.01,-16522.36,-45092.65,4047.77,-11721.57,-38925.53,-15167.69
2022-11-03,0.00,,0.00,-10359.95,7529.76,3858.40,-4796.26,-10212.26,-114475.33,-13008.19,2675.46,6419.34,-12577.44,-49344.11,-30766.85
2022-11-04,0.00,,0.00,-15712.43,11618.62,2235.37,-6267.60,-7629.61,12622.60,-14708.59,-6147.64,-16565.11,-11648.97,-42655.87,-73292.28
2022-11-05,0.00,,0.00,-57485.71,-11881.93,3012.89,-7357.75,-13571.48,3265.87,-13506.71,-2124.52,1677.18,-8385.99,-4755.84,-27480.46
2022-11-06,0.00,,0.00,-16087.34,-1707.00,4152.23,-16063.86,-10699.04,0.00,-17484.94,3244.91,5489.50,-15407.22,-12871.82,-37798.44
2022-11-07,0.00,,0.00,-18334.51,-810.28,4715.38,-52836.06,-1443.25,-2491.56,-13366.60,5542.73,-30772.67,-17932.78,-83872.01,-46530.07
2022-11-08,0.00,,0.00,-10767.53,-26272.18,2656.67,-6266.28,-3011.10,18525.04,-12455.51,4459.12,-18693.68,-19861.53,-37689.44,-62230.38
2022-11-09,0.00,,0.00,-7830.24,-221672.64,443.08,-35605.55,-25032.55,7746.84,-8079.66,2873.88,-31676.57,-87651.84,-215868.82,-146512.95
2022-11-10,0.00,,0.00,-10647.10,-89459.46,-19349.47,3276.33,-10859.96,-3116.94,-8435.80,2926.59,-11427.47,-11060.19,-21068.90,-73524.51
2022-11-11,0.00,,0.00,-8269.82,-12673.37,-1719.70,-13999.61,-3296.46,-1774.62,-12231.69,2755.99,-8024.55,-13741.90,-3958.29,-32765.22
2022-11-12,0.00,,0.00,-5539.06,10965.14,2244.73,-21517.81,354.72,17057.13,-6724.92,3254.02,-6470.85,-5882.52,8989.21,-10446.50
2022-11-13,0.00,,0.00,-7123.78,6009.73,1625.08,-30134.04,-2092.37,-4745.96,-7999.44,3254.73,-3555.54,-8014.88,-5922.47,-46249.10
2022-11-14,0.00,,0.00,-7605.65,-2300.28,-3581.11,-6685.84,-1043.53,-88080.64,-3690.01,2639.00,-9969.50,-12858.72,-11803.61,-35404.47
2022-11-15,0.00,,0.00,-11516.44,-30754.29,-11908.76,-3835.92,-16043.57,-10506.71,-19113.61,2732.62,-4812.88,-10478.19,-871.54,-50127.82
2022-11-16,0.00,,0.00,-9055.92,4296.50,-14809.75,-21317.68,-9373.78,-537.68,-10427.76,2463.06,-1600.81,-6989.04,-23135.80,-61808.29
2022-11-17,0.00,,0.00,-6821.34,5176.11,-1681.75,-8818.10,872.68,-945.49,-9052.12,3229.13,-15498.72,-4256.69,-20683.77,-18556.83
2022-11-18,0.00,,0.00,-7748.66,5215.82,1987.61,-6914.18,-5393.83,0.00,-7929.49,3282.60,1498.44,-30970.10,-2933.98,-50294.76
2022-11-19,0.00,,0.00,-9375.57,8699.13,2196.53,-1767.27,-18729.35,-20824.20,-10854.40,3211.55,92.99,-6020.18,-11036.37,-36036.03
2022-11-20,0.00,,0.00,-7366.13,5185.01,3020.64,-11785.13,-3953.88,7704.54,-10796.97,4018.43,-968.95,-40139.69,-4740.35,-36611.81
2022-11-21,0.00,,0.00,-10031.52,3631.53,-278.43,-9236.17,-11131.39,427.84,-9232.23,4195.96,-9661.07,-11701.56,-6809.43,-65454.44
2022-11-22,0.00,,0.00,-7277.29,6120.12,-566.14,-79934.89,-1167.10,7922.95,-9632.29,4065.42,-2496.49,-7552.27,4630.15,-29450.34
2022-11-23,0.00,,0.00,-7382.21,-125300.58,-889.65,-129763.44,-1877.30,5048.62,-8633.44,3045.55,-5702.66,-18119.95,25288.35,-38164.18
2022-11-24,0.00,,0.00,-5295.10,-65398.26,3770.44,-8836.24,-9137.81,-1916.54,-11923.60,2726.21,91513.32,-23708.39,-3146.81,-47064.60
2022-11-25,0.00,,0.00,-6109.31,-16878.58,4359.13,-4913.56,-5126.90,-561.34,-9699.28,-8676.41,108423.06,-9882.75,12514.62,-36141.80
2022-11-26,0.00,,0.00,-6256.93,-4361.76,-317.92,-24862.80,-1340.05,1619.06,-11858.75,3547.92,107673.30,-12848.36,10114.12,-9361.94
2022-11-27,0.00,,0.00,-5028.30,5451.36,-1854.54,-12034.01,-2502.74,-11301.88,-9526.01,3401.79,99378.76,-6943.67,-1075.96,-27740.83
2022-11-28,0.00,,0.00,-15518.14,2154.20,894.48,-18663.17,-2128.13,-194.96,-11457.50,3582.26,89303.28,-9024.31,5141.89,-25713.96
2022-11-29,0.00,,0.00,-4983.59,6535.02,3261.66,-20590.36,-9557.48,0.00,-12974.04,3281.06,103086.70,-12364.03,6163.18,-24240.28
2022-11-30,0.00,,0.00,-5158.48,8251.49,3149.37,-5329.11,-10943.01,-586.55,-10687.30,569.17,66498.89,-15328.01,1827.49,-24490.29
2022-12-01,0.00,,0.00,-16148.71,4265.66,507.49,-26598.11,-1200.85,-25044.19,-9007.85,3270.46,16145.13,-8936.31,-14282.94,-30980.93
2022-12-02,0.00,,0.00,-3511.73,3251.71,1904.22,-460.31,-2094.90,-23.71,-12438.80,4109.49,-3820.96,-8108.81,3183.27,-29025.49
2022-12-03,0.00,,0.00,-4442.74,6781.88,-4953.45,-5523.26,-1501.22,0.00,-11296.40,2952.24,328.50,-10756.15,8220.40,-31622.95
2022-12-04,0.00,,0.00,-3366.48,-5387.47,-3801.94,-6372.26,-2553.82,-568.11,-10075.50,3309.00,-2135.56,-6080.79,-6009.89,-2977.78
2022-12-05,0.00,,0.00,-4559.72,5387.47,1022.12,-6456.99,-118707.73,-58347.70,-12056.56,-43693.97,1439.81,-12009.42,2442.03,-22666.18
2022-12-06,0.00,,0.00,-2581.57,7019.03,387.96,-12658.96,-10486.97,4413.38,-8664.08,4201.06,-11401.29,-6416.27,5291.52,-58836.60
2022-12-07,0.00,,0.00,-6064.93,-153925.36,-5059.55,-6108.94,-1441.46,3108.38,-11194.41,5338.12,1802.86,-6602.70,7428.40,-23264.80
2022-12-08,0.00,,0.00,-3736.98,-32448.35,-2253.21,-1985.02,-3989.48,-602.85,-4885.27,5249.15,-8765.99,-4854.81,10564.45,-26775.09
2022-12-09,0.00,,0.00,-3561.35,-5710.18,-2820.74,-813.97,-2655.58,4681.59,-4896.50,5605.02,2163.07,-4890.69,-6795.97,-28934.44
2022-12-10,0.00,,0.00,-3408.38,-8232.58,3418.15,-3116.16,-1039.73,-603.45,-5903.79,1150.39,-5974.43,-3817.67,10573.80,-17709.01
2022-12-11,0.00,,0.00,-2819.82,-20896.73,-5318.34,-1356.58,-3091.39,0.00,-3582.18,-6360.39,-94498.43,-11808.42,5422.48,-14365.79
2022-12-12,0.00,,0.00,-12395.43,-66258.27,-25811.33,-35094.62,-844.41,17976.76,-5187.16,3481.68,-12341.37,-11085.27,7395.04,-47465.93
2022-12-13,0.00,,0.00,-4170.99,-7625.10,-6898.06,-16297.04,-1681.44,800.55,-5212.90,3942.89,-4042.13,-25360.93,-25896.43,-27908.93
2022-12-14,0.00,,0.00,-5529.12,281.05,-2408.18,-13407.40,-8754.64,0.00,-3832.56,2334.82,218.19,-4852.66,5306.50,-41200.06
2022-12-15,0.00,,0.00,-3594.72,-5013.72,-1662.76,-21979.65,-9870.61,-908.06,-4345.13,5070.03,259.12,-31048.75,8766.75,-19273.00
2022-12-16,0.00,,0.00,-3505.21,-445.19,1839.34,11877.25,-1881.64,0.00,-4390.87,2538.65,-3062.83,-5675.19,12287.68,-54110.55
2022-12-17,0.00,,0.00,-2816.30,-1996.17,3335.81,-2480.82,-3285.43,-106.91,-4456.48,5660.42,340.15,-6869.06,4843.16,-16061.53
2022-12-18,0.00,,0.00,-2503.10,-2460.78,5240.99,-6097.27,-2183.40,0.00,-3733.06,5764.92,2294.81,-6116.79,14076.61,-14423.55
2022-12-19,0.00,,0.00,-9988.11,-2668.01,-16732.35,-2846.32,-2062.49,0.00,-3048.48,5457.56,1477.74,-8193.23,15015.96,-61860.02
2022-12-20,0.00,,0.00,-3361.79,1437.70,2315.21,-1912.68,-10223.74,-275.01,-4560.26,5563.76,-4089.49,-20015.20,10468.43,-14245.56
2022-12-21,0.00,,0.00,-3176.18,-101977.04,-2780.96,-8132.64,-10235.29,312.87,-2709.48,3509.73,-489.39,-10604.10,13921.41,-17472.19
2022-12-22,0.00,,0.00,-3377.61,-6503.12,4313.96,-2792.00,-1034.46,3073.97,-4111.42,5410.32,-5396.08,-5048.02,-31346.65,-21689.06
2022-12-23,0.00,,0.00,-2464.46,-4686.55,-2355.57,-5439.62,-958.98,8405.07,-3093.06,5201.77,-887.81,-5147.56,14191.31,-14711.10
2022-12-24,0.00,,0.00,-3010.48,1918.04,761.80,-2816.90,746.32,0.00,-3183.05,3515.40,821.73,-4754.71,12926.67,-54587.97
2022-12-25,0.00,,0.00,-8027.36,561.98,1467.05,-30295.14,-783.18,0.00,-3068.13,5702.50,977.89,-3471.96,15363.78,-36653.93
2022-12-26,0.00,,0.00,-1837.89,-1277.08,4417.75,11154.22,175.87,0.00,-4194.56,5473.56,-1029.05,-7481.03,3379.93,-7985.82
2022-12-27,0.00,,0.00,-2098.32,263.73,1802.50,-4590.79,-1996.72,0.00,-3787.45,5331.94,1768.67,-4879.24,-798.03,-14985.15
2022-12-28,0.00,,0.00,-4363.99,-7739.81,4519.82,-20823.51,-4970.10,0.00,-3362.02,4324.83,-2812.16,-7888.80,6155.79,-46501.78
2022-12-29,0.00,,0.00,-1821.75,-23371.27,6333.40,-2448.89,-3039.62,0.00,-2991.01,5338.09,-2462.39,-9334.24,1141.36,-31663.79
2022-12-30,0.00,,0.00,-1356.17,-2134.57,1052.94,67.56,-3020.26,6170.22,-4268.29,4502.13,-23931.91,-6247.77,8118.16,-34480.73
2022-12-31,0.00,,0.00,-1547.58,-2427.32,1794.89,-46426.00,-4200.65,0.00,-1235.01,-39728.10,-2887.59,-15933.51,13690.79,-24399.94
2023-01-01,0.00,,0.00,-1603.81,-3383.83,4232.79,-6046.93,-1476.28,0.00,-2896.01,3764.95,-7086.60,-4112.20,2283.58,-67591.73
2023-01-02,0.00,,0.00,-1412.29,-9366.73,3816.36,-26498.14,-1618.49,0.00,-5498.15,4891.73,-9045.90,-8797.36,18573.01,-96472.10
2023-01-03,0.00,,0.00,-1787.13,-4868.40,5195.33,-33105.01,-9362.42,0.00,-3946.45,3960.69,-1633.10,-8985.06,12689.57,-17935.86
2023-01-04,0.00,,0.00,-6554.02,-42607.28,-7379.86,-12635.48,440.85,0.00,-2851.37,4122.31,2047.69,-5726.23,38597.87,-5739.27
2023-01-05,0.00,,0.00,-1438.07,-26093.56,3755.05,2075.17,-7148.82,-105857.74,-1667.07,-4136.05,908.49,-5021.45,12789.37,-26384.15
2023-01-06,0.00,,0.00,-893.84,-10430.39,-3583.91,-1591.98,-932.08,0.00,-4301.73,4853.11,-13179.12,-9208.34,18135.76,-18906.54
2023-01-07,0.00,,0.00,-789.45,2233.71,6083.56,-2161.01,-5219.00,0.00,-5944.94,5434.31,-224.65,-17775.61,12120.99,-14201.18
2023-01-08,0.00,,0.00,-1493.34,1825.92,-8089.83,-3861.89,-1280.24,-48.18,-744.21,5255.11,3161.95,-7694.62,15150.42,-18776.66
2023-01-09,0.00,,0.00,-2125.30,-10285.74,-12227.12,-8427.30,62.84,0.00,-5199.44,3611.69,-2014.86,-6892.46,-2133.78,-46268.67
2023-01-10,0.00,,0.00,-1627.36,-8445.00,-11598.05,-1911.30,-17276.88,0.00,-2538.61,4698.50,-3885.97,-11818.70,12543.27,-38287.12
2023-01-11,0.00,,0.00,-2145.78,-9797.16,6850.07,-6488.48,-1828.08,0.00,-6648.26,5328.97,-4028.12,-15044.55,4727.73,-8653.64
2023-01-12,0.00,,0.00,-1822.06,-2373.66,-16419.25,-15802.43,-6853.14,0.00,-3953.02,4626.37,-11866.08,-8758.40,5371.81,-45324.47
2023-01-13,0.00,,0.00,-1980.67,-3029.45,6148.87,-7097.52,-6207.64,0.00,-4345.42,5355.62,120.01,-13521.99,2344.86,-77238.22
2023-01-14,0.00,,0.00,-2143.89,-73.95,6100.02,-18155.73,-1884.51,0.00,-4319.59,3951.85,-10547.14,-13711.57,-81735.11,-59331.82
2023-01-15,0.00,,0.00,-8451.84,694.22,-2694.75,1932.21,-3235.37,0.00,-4040.11,5051.26,-4446.30,-5458.05,10246.20,-66641.87
2023-01-16,0.00,,0.00,-3003.39,-12695.39,-22810.59,-716.27,-5770.09,0.00,-4412.19,1025.94,-6305.85,-6800.04,8722.83,-104061.63
2023-01-17,0.00,,0.00,-4070.04,2088.86,-16717.10,-156.91,-5695.12,0.00,-2199.83,3675.61,2049.62,-9588.34,-35131.24,-5384.29
2023-01-18,0.00,,0.00,-4309.67,-67169.62,-1015.59,-6730.55,-2078.29,0.00,-5457.13,4410.88,-1041.25,-5510.50,12524.01,-113372.34
2023-01-19,0.00,,0.00,-4182.45,-29394.55,-17582.70,-20028.93,-4727.71,0.00,-4011.45,-4521.89,-1344.76,-7512.51,18209.59,-5471.81
2023-01-20,0.00,,0.00,-5446.86,-16434.99,-31502.25,-15836.91,-543.65,0.00,-3767.27,-1006.88,-3122.41,-10441.71,8106.47,-17532.69
2023-01-21,0.00,,0.00,-4785.10,-383.76,-3307.43,6028.84,-14539.33,0.00,-3992.44,7867.21,-2345.86,-5223.58,5678.45,-10448.33
2023-01-22,0.00,,0.00,-3652.53,-2599.47,-10674.35,-7082.44,-3748.76,3073.97,-4596.40,6684.74,-6402.91,-12833.09,-9988.29,-56362.68
2023-01-23,0.00,,0.00,-5064.83,-5705.52,9001.17,-4527.73,-5783.60,0.00,12165.72,-19362.27,-2831.14,-9793.67,7604.93,-100664.33
2023-01-24,0.00,,0.00,-4238.22,-6896.28,5033.19,-5207.25,-11978.03,0.00,-6309.89,6797.27,-47080.05,-23160.96,5968.24,-71852.34
2023-01-25,0.00,,0.00,-7866.90,-18074.81,-2398.72,-4942.29,-15072.77,0.00,-4872.29,7656.02,-3838.42,-44764.03,13727.84,-22965.90
2023-01-26,0.00,,0.00,-9380.11,316.93,-24936.84,1890.76,-4257.64,0.00,-4059.94,8005.99,-8949.59,-7732.83,7338.06,-23354.42
2023-01-27,0.00,,0.00,-5517.93,-6017.60,-7886.88,-1049.32,-1170.23,0.00,-6871.97,8746.08,-372.96,-14003.01,10242.66,-65524.59
2023-01-28,0.00,,0.00,-4013.57,336.65,5246.53,-4090.50,-2762.47,0.00,-4602.99,5862.54,-4924.03,-6988.17,11921.40,-76370.65
2023-01-29,0.00,,0.00,-4794.74,-2544.68,-2006.02,-2759.84,-2490.96,0.00,-5046.05,-10485.88,-6390.52,-7386.90,7309.28,-13303.44
2023-01-30,0.00,,0.00,-13368.16,-5288.53,-12618.29,-11590.65,-4248.59,0.00,-4497.94,8392.50,-25685.71,-31768.86,-1753.87,-38794.25
2023-01-31,0.00,,0.00,-5364.35,-11432.35,-5102.41,-17732.79,-100693.10,0.00,-3464.98,6900.88,-1545.77,-11364.65,11648.30,-48784.39
2023-02-01,0.00,,0.00,-5060.02,-106252.46,638.47,-8236.80,-3957.88,1921.14,-5269.69,8722.57,122.90,-5336.89,17576.83,-36060.63
2023-02-02,0.00,,0.00,-6763.77,-30175.59,-12738.69,-4133.65,-10253.76,0.00,-3454.14,6906.89,-7128.19,-11759.30,16246.52,-60775.38
2023-02-03,0.00,,0.00,-5681.03,-14751.74,-41948.91,-17668.96,-5146.59,0.00,-8358.11,-3157.26,-2039.89,-9457.03,12872.66,-40136.08
2023-02-04,0.00,,0.00,-8239.64,-10273.37,-105411.49,1813.05,-3719.56,0.00,-4604.14,4745.70,-1201.26,-21929.89,11028.49,-44073.60
2023-02-05,0.00,,0.00,-6335.46,24.58,-146784.33,-2052.81,-1644.42,0.00,-4765.05,10797.73,-10377.77,-6353.44,7371.53,-48931.76
2023-02-06,0.00,,0.00,-6182.44,-9496.78,-19545.88,-9194.77,-814.82,0.00,-6335.57,6932.31,-22616.47,-17164.48,10751.54,-21635.30
2023-02-07,0.00,,0.00,-5889.83,-926.53,-95904.07,-6619.04,-8974.92,0.00,-5428.23,9458.05,-1364.04,-9129.20,-101613.22,-159571.19
2023-02-08,0.00,,0.00,-6698.41,-27592.88,-119329.98,-4250.29,-9138.14,0.00,-6082.69,6062.20,2832.16,-10865.47,-31088.05,-29141.67
2023-02-09,0.00,,0.00,-5597.41,-29321.15,-9708.97,-18101.08,-4865.07,0.00,-1590.58,17045.14,3886.37,-51439.40,19867.27,-17386.56
2023-02-10,0.00,,0.00,-5102.58,-1826.34,-18176.94,-1166.89,-668.83,0.00,-7211.95,14230.79,-1060.16,-9367.56,6056.24,-32884.98
2023-02-11,0.00,,0.00,-4466.85,4834.43,-75545.14,-28516.07,-3985.81,0.00,0.00,15610.48,5709.53,-12314.07,15287.66,-14173.96
2023-02-12,0.00,,0.00,-4618.66,-26796.93,-159115.51,-14129.84,-4334.70,0.00,0.00,13886.52,74.24,-9671.92,15670.86,-109842.77
2023-02-13,172.93,,0.00,-14281.80,-12582.45,-52245.21,-3800.02,-23789.82,0.00,0.00,16698.57,-4762.06,-14639.36,4202.88,-85710.62
2023-02-14,6.87,,0.00,-4110.86,-5973.72,-46197.25,23514.78,-9500.42,0.00,-22527.52,17826.99,1627.31,-4229.51,-3755.07,-58838.88
2023-02-15,63.44,,0.00,-7687.64,-77468.45,-44647.75,-25563.30,-14213.31,29153.94,-5035.83,13795.28,-5035.78,-12646.79,20600.29,-87169.26
2023-02-16,2.50,,0.00,-8371.35,-52235.70,-16406.12,-14667.25,-2243.22,0.00,-11783.92,14800.00,84.33,-5464.00,15994.06,-38917.33
2023-02-17,18.45,,0.00,-31945.05,-28188.02,-10302.16,-81193.09,-3719.92,0.00,-7078.27,4056.57,-940.60,-18089.78,14287.85,-50963.23
2023-02-18,14.71,,0.00,-16592.08,-27249.08,-50515.46,-6269.96,-7798.65,0.00,-10733.44,12056.56,7245.38,-19958.75,12385.74,-12550.38
2023-02-19,0.76,,0.00,-13661.26,-6895.73,-7155.69,-6637.15,-7600.89,0.00,-11591.86,15128.73,-14505.19,-9903.90,14703.41,-23492.82
2023-02-20,115.10,,0.00,-10016.47,-34106.79,-15252.33,2829.01,-553.97,0.00,-1882.63,14908.96,-3094.70,-7628.29,5172.13,-82494.65
2023-02-21,12.19,,0.00,-13697.63,-1849.00,-11222.30,-28705.74,-9138.47,0.00,-13917.86,13926.21,6090.85,-29720.65,15870.14,-43466.72
2023-02-22,47.36,,0.00,-14345.98,-12848.64,-6895.65,-347.01,-6359.80,0.00,-5485.67,9047.77,4070.44,-4676.56,7638.53,-137431.62
2023-02-23,7.19,,0.00,-32431.76,-7396.71,-23859.72,-28194.41,-14596.78,0.00,-11521.66,13973.34,342.45,-10449.24,17795.81,-27843.95
2023-02-24,10.60,,0.00,-30230.59,-4104.60,-65670.82,-7564.32,-10565.87,0.00,-5219.70,17574.86,6815.57,-7874.22,17280.87,-26307.11
2023-02-25,15.22,,0.00,-22648.55,3249.10,-14362.22,-14288.58,-8478.17,0.00,-8854.15,15348.36,-2417.23,-11072.90,20163.26,-42930.32
2023-02-26,5.99,,0.00,-82102.97,-4843.20,-38534.62,-2888.49,-1563.82,-45.22,-5180.56,17884.35,5580.27,-3832.03,19120.94,-45467.77
2023-02-27,4.80,,0.00,-23477.00,-7467.45,-54021.90,-38022.42,-1259.62,0.00,-12302.00,14362.75,6351.61,-11963.74,10378.65,-76031.78
2023-02-28,282.42,,0.00,-25062.64,-65497.16,-12194.51,-3524.51,-19835.14,1745.32,-10342.03,3542.41,1404.57,-8654.60,12696.42,-24593.00
2023-03-01,13.72,,0.00,-24620.39,-93942.38,-11990.04,-19505.00,-15034.54,0.00,-12032.28,19761.99,3589.28,-5767.94,16471.09,-48704.73
2023-03-02,10.19,,0.00,-35758.67,-31082.95,-3921.55,-3605.13,373.42,0.00,-13135.70,20245.38,-234.75,-4458.89,15049.84,-50370.72
2023-03-03,37.36,,0.00,-19057.99,-36178.87,1075.46,-2431.70,-697.19,0.00,-11784.73,17923.56,2633.89,-15357.74,17301.62,-57573.45
2023-03-04,32.71,,0.00,-13826.21,-2258.32,4483.51,-5836.57,-7754.16,0.00,-13050.43,20445.15,-8235.10,-4382.07,19409.68,-7383.81
2023-03-05,63.01,,0.00,-19149.74,-8077.91,-62862.97,-2257.38,-2157.17,0.00,-14743.09,20312.93,113.95,-3555.22,19213.77,-6089.52
2023-03-06,157.32,,0.00,-63067.42,-10810.01,6015.27,-60163.50,-4297.38,0.00,-11770.97,21147.38,5026.81,-4886.51,12754.34,-38651.26
2023-03-07,57.94,,0.00,-24909.71,-1106.14,-17450.15,-1883.71,-3408.33,0.00,-20875.36,25981.50,2247.55,-6981.48,14224.45,-33985.30
2023-03-08,71.61,,0.00,-16473.01,-6797.20,-26797.10,-617.31,-8858.46,0.00,-11431.13,21329.63,-4869.91,-5830.66,-7591.15,-77116.43
2023-03-09,44.76,,0.00,-25874.79,458.25,-1834.66,-6218.90,-1801.82,0.00,-10263.78,26438.58,-3305.19,-18669.78,16739.72,-18625.67
2023-03-10,38.27,,0.00,-14409.05,-21218.63,-8167.48,-819821.52,-2740.42,3452.34,-13750.30,20142.32,4943.29,-7599.04,13330.04,-55527.07
2023-03-11,248.08,,0.00,-17030.53,-638.36,11977.86,-1645.32,-32516.04,0.00,-11898.52,44980.74,8221.69,-11008.70,81829.95,-157446.76
2023-03-12,38.23,,0.00,-17010.05,-4605.35,-5006.93,-30270.21,-29141.65,0.00,-15935.57,42160.61,7539.70,-5280.19,95623.11,-23795.30
2023-03-13,30.06,,0.00,-21594.53,-92100.06,-9297.05,-9683.33,-4884.09,0.00,-12337.67,28639.94,9581.88,-7850.29,67822.96,-56539.86
2023-03-14,44.55,,0.00,-21475.34,-700.20,-17158.44,-27387.80,-383.17,0.00,-16882.59,23357.39,6261.68,-10365.60,48188.10,-17492.88
2023-03-15,48.87,,0.00,-16066.00,0.00,-2764.43,-4326.95,-9446.43,0.00,-12185.24,21000.81,5394.55,-3670.63,42698.83,-34045.51
2023-03-16,65.81,,0.00,-21265.05,-5790.04,2165.84,2637.33,-2465.71,6349.96,-12232.12,20686.38,-651.42,-3703.87,44246.52,-67140.63
2023-03-17,106.40,,0.00,-19958.51,-15403.19,-7305.09,-3126.31,-2992.71,0.00,-12573.13,15924.82,153402.36,-6012.06,35767.06,-8695.98
2023-03-18,17.81,,0.00,-17269.87,0.00,-5541.89,-9540.31,-4176.15,0.00,-10382.24,20771.12,159924.90,-5882.95,30961.80,-29688.94
2023-03-19,51.81,,0.00,-56492.34,-53.36,-4401.14,-14985.14,-1548.16,0.00,-11677.60,-150037.00,170798.56,-17905.71,33034.76,-82601.04
2023-03-20,-16.34,,0.00,-14631.55,0.00,7315.42,9530.41,-7798.69,0.00,-9197.18,-131491.99,186528.41,-5772.99,31507.87,-118465.89
2023-03-21,37.59,,0.00,-14840.94,-1145.32,-26958.15,7780.92,-11431.30,-30.22,-12132.68,-151742.70,184415.17,-3258.15,37104.87,-89150.43
2023-03-22,-28.42,,0.00,-17858.53,-32.83,-14970.60,-17284.59,-13388.37,0.00,-9706.08,-125892.85,30799.08,-7374.60,24727.85,-18436.92
2023-03-23,110.01,,0.00,-19773.68,-111.00,-16321.65,-179819.74,-2162.90,0.00,-10668.09,-139172.60,2533.77,-3419.33,7117.29,-92958.39
2023-03-24,176.96,,0.00,-9450.54,0.00,3291.48,-8760.20,-1864.98,0.00,-10002.84,-108147.33,1421.01,-3165.03,27206.41,-50678.89
2023-03-25,80.02,,0.00,-9459.05,0.00,-9115.05,-6181.60,1021.25,0.00,-9069.76,-138700.33,3675.95,-4000.85,28091.22,-10776.48
2023-03-26,-1.87,,0.00,-10602.11,-193.55,6406.02,9633.67,-1568.60,0.00,-12560.74,-140124.25,4146.21,-6485.93,18863.69,-18670.08
2023-03-27,108.98,,0.00,-30588.65,0.00,7619.25,-5759.01,-542.09,0.00,-5620.49,-121949.80,4667.63,-4999.24,19257.59,-7628.44
2023-03-28,-42.70,,0.00,-8721.05,-100.76,-1524.18,-1071.41,-11652.59,0.00,-11906.81,-235360.66,4406.73,-4552.91,34903.11,-22521.11
2023-03-29,144.85,,0.00,-13067.66,0.00,7324.29,-9549.84,-14457.68,0.00,-11907.49,-298174.55,3006.00,-3898.96,28440.62,19.42
2023-03-30,29.18,,0.00,-11902.20,0.00,10866.33,-33509.28,-321.84,0.00,-9324.80,-353382.32,1271.39,-6881.19,34979.37,-10236.45
2023-03-31,-931.89,,0.00,-9809.93,0.00,-910.71,-11314.20,-2967.03,0.00,-6226.65,-236135.96,4334.43,-16725.37,20085.48,-86011.09
2023-04-01,-794.40,,0.00,-32312.28,0.00,-7217.11,-6835.69,-23251.48,0.00,-12690.40,-191532.71,6113.79,-5411.94,25812.54,-23730.41
