Date,Synthetix,dYdX,GMX,Gains_Network,ApolloX,MUX,Lyra,Perpetual_Protocol,Solv Protocol ($),Vertex ($),Opyn ($),Level Finance ($),IPOR Protocol ($),HMX ($),Premia,Deri_Protocol,Hegic ($),Pika Protocol ($),Mummy Finance ($),Holdstation ($)
11/22/2023,632260874.8,354270802.3,508046509.4,37461749.09,47884353.9,60142382.69,8863923.57,9548148.27,27325257.94,36531083.47,7009900.57,13384531.57,13835410.29,33876500.56,996733.09,2243412.34,10506835.84,5339078.62,2235410.59,4866395.47
11/23/2023,659568356.4,349030513.8,505535823.5,37502099.43,47881322.78,62459054.35,8950690.12,9189974.97,28212409.15,36480638.77,6991435.26,13469911.96,13790242.61,33876500.56,1005290.84,2192190.09,10524226,5282392.46,2228193.55,4904430.71
11/24/2023,649799931.8,349165769,511677175.7,37271640.2,48378045.8,62730801.18,9267583.87,9269468.47,28298987.37,37354849.77,7456332.26,13547734.15,13669244.33,33876500.56,1007640.56,1996681.93,10703567.28,5295151.29,2239111.36,4953520.99
11/25/2023,683910300.2,348205716.3,512052636.2,37259187.8,48330447.99,62948253.88,9373045.24,9188213.99,28579367.77,37627921.85,7398283.12,13569656.96,13627246.54,33876500.56,1006419.12,2000360.78,10728893.79,5231012.93,2253757.24,4964097.39
11/26/2023,677576926.6,346933325,508809034.8,37321254.31,47958377.89,63011028.99,8747049.05,9031824.68,29106616.22,43689807.08,7393241.67,13505115.64,13525766.52,33876500.56,1004326.2,845559.96,10869006.6,5158906.9,2218733.14,4894237.64
11/27/2023,670718262.8,346691257.6,506704010.5,37283627.81,47817102.43,62626181.23,8703297.59,8923064.19,29046050.48,43069557.38,7248744.87,13400846.49,13494970.43,33876500.56,954800.87,810419.16,10709374.4,5164487.24,2189458.8,4929066.74
11/28/2023,656379328.7,342877955.8,515890956.8,36967893.92,48013917.89,62874717.07,8764329.29,8877240.75,29244627.56,44010214.62,7236625.47,13538388.89,13537487.49,33876500.56,962510.56,729011.68,10780715.41,5141092.29,2147911.92,4913793.5
11/29/2023,668723618.8,342970889.3,511702454.5,36766207.27,48019831.68,62747403.1,8721398.44,8831196.05,30259398.34,42986021.43,7149200.76,13487131.21,13506973.9,33876500.56,951621.73,725371.2,10374509.33,5094322.47,2134514.4,4913226.87
11/30/2023,665619976,342400996.8,513069217,36587220.6,47900306.56,62218752.51,8754546.88,8872320.61,30360763.77,42186968.07,7227478.52,13221395.66,13537349.52,33876500.56,955870.03,726224.06,10662386.73,5098747.86,2117940.88,4909762.29
12/1/2023,662913273.8,342833070.9,519076037,34854137.14,47701259.31,62369510.2,8442420.14,8909274.52,34347128.62,41916196.65,7432774.09,13312267.14,13579434.64,33876500.56,967326.66,725778.3,10891154.14,5032371.67,2054100.39,4902852.88
12/2/2023,686013477.1,347573926.3,521041053.7,34849112.85,47748514.07,62239531.38,8675563.91,8807733.12,36847084.97,42574441.76,7647424.11,13522358.24,13231053.63,33876500.56,992293.27,726317.25,12319185.54,5026381.32,2123482.25,4923414.8
12/3/2023,718201735.4,347807579.8,517339745.3,33412518.85,47857048.97,62611150.05,8541574.18,8738686.05,37384525.34,43377406.83,7754113.32,13657130.98,13280101.72,33876500.56,994486.16,729777.02,13098286.29,5018539.15,2127951.18,5071104.29
12/4/2023,738914280.5,362284999.2,518795287.4,33628185.51,47861138.51,61013993.68,8530219.05,8739996.79,37687225.45,42593147.14,8007161.95,14036677.34,13276962.07,33876500.56,997868.01,679850.93,14505579.84,4969187.61,2169612.25,4835751.02
12/5/2023,722846035,364428733.4,522466999.7,33628337.52,48084194.67,60668942.89,8460649.52,8790594.26,42842849.35,41463324.31,8070049.38,14245533.44,13334534.58,33876500.56,1010441.84,677788.53,15588918.52,4970424.55,2168309.73,4753409.56
12/6/2023,785503296.2,363268026.9,524046566.6,33590197.19,48071087.97,60043338.8,8397951.75,8798049.03,43290157.04,40467668.39,7839973.82,14115737.74,13100062.66,33876500.56,984559.85,680509.4,15774462.99,4830272.28,2181083.59,6755468.51
12/7/2023,732125607.8,364155183.1,523998802.8,33210093.6,47523145.03,60280654.07,8411866.14,8719524.27,43035455.44,42993605.24,8081973.6,14190511.26,13313572.02,33876500.56,1032566.09,680974.03,16461728.9,4809453.54,2226292.67,6798208.49
12/8/2023,739802514.8,367555273.7,537858194.4,33787644.45,48239915.11,60016620.82,8335513.72,8632171.84,43228556.31,43366102.56,7992007.03,14365394.37,14026366.56,33876500.56,1044629.39,668095.46,14711870.91,4781926.16,2191720.11,6818001.18
12/9/2023,757643186.2,366919577.8,539463808.1,33519042.68,47363326.52,60271047.95,8154694.8,8628105.37,43829703.83,43249766.44,7919898.65,14292717.02,14037079.04,33876500.56,1008878.31,665093.4,14470986.6,4374853.68,2200990.31,7386180.07
12/10/2023,766393858.9,368478521,539430390,33720655.55,44425935.77,60199904.17,8221081.91,8647711.09,43879492.93,45438039.98,7964657.68,14328122.82,14076283.95,33876500.56,1006789.93,667091.36,13446811.19,4359588.81,2197135.73,7470197.74
12/11/2023,828524095.9,365219729.5,532600686.5,34358394.72,43989356.23,59207833.8,7554981.03,8620036.44,43427315.01,43886554.61,7702863.21,13584039.05,13646381.44,33876500.56,986316.63,657122.5,13831321.41,4222630.47,2146052.45,7517493.2
12/12/2023,848788411.6,360075687.6,527001223.3,33928159.91,43916380.96,59333892.41,7030858.33,8576513,48245619.63,43582798.73,7628655.7,13539772.93,13588310.03,33876500.56,983046.86,639394.7,14616632.84,2475306.04,2095307.74,7524573.39
12/13/2023,817523387.6,354638268,527652946.7,33830669.26,43703574.59,59637990.2,7126279.3,8573853.66,48354101.81,45986271.13,7839870.82,13717109.29,13498069.95,33876500.56,991224.76,642023.5,14691422.95,2431511.68,2106555.09,7552367.49
12/14/2023,854867823.8,358020040,533835659.5,33778259.74,43706910.34,60557607.77,7069319.02,8628985.51,53841142.34,45135070.03,7909509.06,13921461.17,13475843.99,33876500.56,1003012.15,641560.75,14942265.85,2157480.36,2123008.69,7567990.05
12/15/2023,835095821.5,355787775.2,534413041.5,33664374.87,43395375.13,60079142.82,6555259.64,8553549.15,55067127.32,44050878.48,7580950.68,13726951.52,13275706.69,33876500.56,974827.39,645304.18,14542095.2,2115453.18,2133204.38,7574761.66
12/16/2023,785560394.8,353263310.8,533286341.2,32481765.05,43300648.44,61173106.65,6532529.79,8585284.84,54060655.53,43163535.81,7599535.37,13616895.33,13289562.28,33876500.56,971502.15,642921.6,14430706.52,2131015.62,2118278.16,7531564.11
12/17/2023,794281965.8,352325051.7,531204351.4,32592906.82,43120571.72,61874232.93,5955403.3,8466214.52,54139312.75,43698132.7,7523802.62,13506410.72,13245121.2,33876500.56,961077.91,643305.09,13850439.8,2132338.89,2100364.04,7467186.44
12/18/2023,750047960.4,352735949,533751249.7,32443535.92,42994270.63,63695213.69,5810829.27,8476279.16,53921185.31,43195493.53,7657997.86,13486831.67,12820045.11,33876500.56,967674.53,638885.99,13773275.78,2098819.21,2128011.79,7443036.61
12/19/2023,737586122.6,350280648.5,532896999.1,32391011.39,43036066.68,64389932.08,5617462.92,8470759.79,53976915.22,43140886.7,7512883.19,13528268.24,12625925.57,33876500.56,958847.01,639174.17,13333154.58,2110400.57,2112734.36,7645714.82
12/20/2023,715283376.4,352237490.6,535180793.5,32373214.5,42787315.11,64089694.8,5584629.36,8507315.02,53592733.57,44478822.81,7442778.16,13664461.71,12691434.85,33876500.56,968872.24,637567.73,12133939.31,2007861.9,2127794.47,7624045.27
12/21/2023,739557922.4,356694071,534462564.9,32209843,43525541.25,64809374.8,5557354.39,8538767.17,59967366.52,46064785.4,7566926.79,13836225.49,12740999.54,33876500.56,1013076.5,486020.27,12673578.64,2013860.73,2182616.8,7619872.04
12/22/2023,763924466.9,357016244.3,541254902.3,30968102.78,43801707.9,66051759.88,5072116.01,8598272.72,67487118.36,50168773.63,7710197.49,13922948.51,13123126.39,33876500.56,1121880.03,485665.45,13252353.01,1827260.77,2290959.14,7667846.08
12/23/2023,823355814.9,353599778.6,542249705,30993394.33,43964775.09,66173388.87,5430502.53,8614197.43,68124061.54,48230021.83,7656232.06,13583397.69,13106103.05,33876500.56,1115203.34,485883.58,13517993.38,1796382.47,2289308.86,7663153.01
12/24/2023,785855880.7,354849638,540136143.3,30921480.25,43196315.54,65617184.37,5194814.62,8669129.85,67813248.92,47595736.67,7502847.08,13455314.58,12864449.16,33876500.56,1118692.75,484715.99,13929747.11,1790524.71,2321821.98,7776963.01
12/25/2023,799165351.9,359782518.8,541933701.4,30715394.06,43335596.77,65971496.4,5791877.86,8680114.41,67658928.48,47710686.71,7555714.23,13535409.55,12886025,33876500.56,1103949.46,485049.88,13855561.08,1784324.56,2332867.8,7756113.42
12/26/2023,792003362.4,358321002.4,538835298.9,30820861.1,44018854.66,63997252.56,5678968.8,8489198.5,68171553.65,47168302.43,7332933.41,13410951.14,12799652.29,33876500.56,1098401.56,479629.86,13418661,1755780.11,2239089.66,7783384.74
12/27/2023,764562483.5,356800383.1,548234848.6,30689268.25,44477082.17,65280035.26,5710788.69,8709778.61,67292965.55,51150903.32,7956272.67,13175033.36,13058115.63,33876500.56,1185138.49,479513.76,13857835,1704390.82,2211779.91,7573424.96
12/28/2023,819594698.1,353212897.2,537772044.6,30620928.86,44660623.87,64311428.96,5693669.69,8643206.78,69023018.07,50850089.83,7854733.68,12642739.22,12951707.51,33876500.56,1137894.76,479690.47,13918772.47,1681485.31,2158336.64,7543037.07
12/29/2023,781056078.7,346476768.8,533172130.5,30882840.26,44686722.72,64525526.26,4410152.69,8675595.28,68253059.72,49817796.2,7693047.48,12609623.53,12777820.63,33876500.56,1146328.93,478008.79,13691199.94,1587747.5,2159981.96,7577612.29
12/30/2023,783952438,347905015.4,531484126.3,31200209.81,45025980.74,63338556.88,2377767.13,8473621.53,67508904.25,49642060.66,7695360.3,12560562.11,12520927.29,33876500.56,1114364.93,478286.93,13682215.64,1610135.97,2146891.27,7589030.16
12/31/2023,768625579.8,348883947.7,530332570.7,31753512.97,44942094.47,63321352.75,2159016.6,8479277.36,67411639.45,49861261.28,7638661.15,12521915.6,12431015.85,33876500.56,1124629.58,477679.95,13765081.25,1580224.94,2153197.78,7611691.53
1/1/2024,766207391.7,349177023.1,536367613.6,31603622.64,45036246.55,63811246.87,2135864.2,8559900.53,67465774.2,50578159.4,7845301.75,12789492.97,12565362.36,33876500.56,1176304.33,477589.93,13970913.3,1464485.3,2226345.04,7582786.34
1/2/2024,813782963.1,361513028.9,532906777,31169558.99,44719278.52,63389430.95,2033899.55,8749492.45,69294985.05,49965690.82,7829540.81,12862448.07,12562490.7,33876500.56,1150459.75,478480.02,13438294.83,1471587.05,2185350.94,7573849.32
1/3/2024,774411451.6,362572977.9,523337060.6,32161147.99,44641008.78,62170064.71,1631223.23,8526009.37,70153283.99,50307853.57,7341845.58,12435009.96,12338744.6,33876500.56,1087377.24,478420.59,13240553.12,1494899.08,2057537.67,7720922.88
1/4/2024,774411451.6,356694245.5,529332656.2,34947521.58,44883161.31,62603800.18,1564665.42,8588201.98,68207898.51,51526043.4,7557608.46,12640294.61,12454998.87,33876500.56,1131912.44,476914.68,13205710.97,1486374.79,2114387.74,7723656.71
1/5/2024,774411451.6,355197658.4,527396709,35904666.56,44760548.94,62219674.27,1672062.54,8564916.18,69015381.77,53760025.06,8044520.92,12629971.53,12481538.67,33876500.56,1098026.99,477953.85,13464753.45,1463383.21,2093207.63,7733766.21
1/6/2024,699657663.4,351628823.7,526444081,35215795.69,44635804.51,61717964.3,1615522.51,8564329.79,68856272.93,53558991.99,7946055.12,12547070.97,12433058.43,33876500.56,1064006.65,481737.87,13146484.93,1455401.46,2128719.6,8082502.01
1/7/2024,709768317.4,349585466.6,525740403.5,37693458.48,41527583.23,61594670.54,1613259.08,8522776.89,68475008.59,51807020.59,7875385.03,12512341.7,12398819.72,33876500.56,1051654.4,478405.26,13155947.42,1456853.56,2111381.9,8080471.05
1/8/2024,642758786,355128329,505386956.5,38618328.1,41858566.55,61955480.01,1963144.76,8579603.43,68075727.12,55193847.62,8092227.77,12892929.72,12211055.37,33876500.56,1109410.23,478767.21,13635885.51,1413871.69,2147014.56,8081774.53
1/9/2024,671417626.6,357156522.5,509412253.9,39759699.77,42722121.83,61634854.33,1961582.66,8615531.91,69216320.49,54977815.73,8305677.21,12672802.41,12235674.31,33876500.56,1127573.9,476959.07,14308609.91,1435010.87,2093953.81,7133233.22
1/10/2024,695764483.9,366657093,518277151.8,40602807.03,43686113.23,64110430.13,1857920.14,8993180.31,69435371.99,58561104.11,9247385.65,13050150.56,12640527.04,33876500.56,1227763.45,477795.65,14147025.16,1399434.74,2187834.81,7329084.64
1/11/2024,769221245.1,362728177.3,520143065.6,40010694.75,44646432.04,63747692.48,1500671.5,9070437.98,70986970.82,56908444.33,9582562.36,13027776.59,12410222.5,33876500.56,1228413.47,477687.52,14196366.03,1370303.13,2165330.86,8480346.39
1/12/2024,779166990.8,361027268,518934154.1,41778651.61,44674122.63,62353001.12,1475638.78,8692663.82,70994754.37,56427853.7,9252923.28,12370240.64,11983421.58,33876500.56,1195052.27,460385.72,13805129.06,1363852.03,2107697.53,8527935.11
1/13/2024,749807923.7,351875971.9,520806745.5,42224861.61,45148069.44,65119856.75,1192894.9,8763735.07,75627295.31,55395916.44,9494966.16,12479638.6,11596137.2,33876500.56,1196099.79,460193.96,13832748.43,1355950.45,2128782.75,8534255.2
1/14/2024,743888441.4,351251136,516565131.2,39024872.8,45074151.44,64095385.37,1182098.47,8653045.76,76097430.54,51919897.54,9125274.35,12254569.1,11316521.99,33876500.56,1135145.6,460554.86,13658765.74,1309570.29,2086983.46,8524282.06
1/15/2024,720935893.2,345919572.2,522142653.3,39399800.13,44557250.45,64202642.49,1182366.29,8665071.07,75245853.79,52892257.81,9001026.27,12421534.59,10789729.97,33876500.56,1141569.54,459589.87,13876366.7,1292280.8,2102395.82,8529908.37
1/16/2024,719359023.3,343999585.7,523667752,44098420.43,44380335.49,62941244.83,1182200.59,8687898.47,75326324.57,54616130.15,9194699.52,12595446.22,10902626.62,33876500.56,1176701.83,461644.95,13873112.78,1300007.17,2086618.19,8537827.32
1/17/2024,723891149.5,337313358.5,527667955.1,44210987.56,42389906.57,62589392.21,1136039.59,8575219.84,75880063.41,53344125.96,8968496.71,12490111.09,10770524.59,33876500.56,1142627.24,460800.07,13844928.83,1286382.38,2063047.93,8519179.7
1/18/2024,716298672.9,328584709.1,534866846.4,44848061.93,42385519.58,61181360.06,1134959.06,8342974.35,75378303.39,53048847.3,8738277.06,12281601.47,10548802.29,33876500.56,1099576.13,461526.51,13454730.44,1284572.58,1956014.22,8575690.19
1/19/2024,673031313.5,321642845.1,550370146.8,45379139,42370644.12,59262802.59,1132188.12,8298987.78,74142644.76,53605520.05,8875051.84,12360279.76,10331130.14,33876500.56,1100943.42,461686.83,13580030.33,1181042.35,1998197.23,8607492.68
1/20/2024,671518415.3,319080367,552103789.2,46104024.8,42723529.16,58137966.83,1131783.25,8285242.93,80091765.59,51817028.12,8810184.37,12345210.04,10137754.78,33876500.56,1078355.96,462325,13434255.91,1180925.87,2002976.15,8646430.87
1/21/2024,672222537.2,316395164.8,551887128.8,46135118.35,42548439.78,57887166.28,1128207.18,8272146.19,79888753.47,51059240.22,8759637.35,12307349.86,10096729.95,33876500.56,1069718.37,461012.3,13428473.85,1166095.72,1987843.13,8827354.39
1/22/2024,669128002.8,316222303.2,541349614.2,46514065.64,44840808.58,56277340.65,1124809.48,8153930.56,79810240.94,49700859.23,8252784.98,11695707.94,9930945.53,33876500.56,1017648.05,460924.46,12821552.48,1143294.75,1915267.01,8794313.7
1/23/2024,648771248.3,309854716.6,541548501.7,46755386.98,44174107.52,56368645.75,1114776.15,8108107.58,77602799.61,50165618.81,7949537.23,11615224.85,9788786.43,33876500.56,985268.29,460688.82,12498505.25,1142130.11,1875598.29,8828735.63
1/24/2024,631550877.6,306964365.9,548434626.6,47041191.45,43381582.78,55899682.8,1099432.44,8110424.48,77586217.58,51084150.36,7941233.69,11635671.01,9807288.89,33876500.56,990901.7,461413.48,12677865.95,1141626.7,1833022.7,8978871.98
1/25/2024,648966323.6,294421419.3,547820539.3,43624944.66,43146129.79,55491946.81,1097879.12,8121335.57,77155395.7,50923089.67,7887380.38,11602460.86,9787084.4,33876500.56,992138.99,460012.93,12428310.05,1144383.5,1809761.37,8977725.33
1/26/2024,630176903.6,294610789,553966221.7,46699328.95,43367150.79,56850139.78,1065305.83,8210392.31,77329819.54,53250511.99,8037192.84,11773278.84,9821912.03,33876500.56,1018868.98,460313.35,12511715.76,1127300.5,1854647.74,8990274.45
1/27/2024,652862106.4,292989539.5,553206147,46705699.87,43340367.1,56839229.81,863863.2,8231286.82,78888117.66,51757771.36,8027741.02,11796150.22,9777819.91,33876500.56,980845.25,460299.89,12490870.27,1123905.35,1868162.53,8993134.22
1/28/2024,653032636.2,291589715,552888638.1,46650628.79,43028936.02,57042768.51,862297.13,8251329.24,78995863,50800413.15,7989067.92,11774331.79,9766072.33,33876500.56,974022.03,460394.69,12353719.16,1117397.45,1853934.22,9080339.31
1/29/2024,641598376.8,290346146.9,561018725.1,42588000.14,41154166.9,57900416.84,828234.92,8529230.07,78700988.56,51959551.55,8182658.42,11937378.95,9788618.27,33876500.56,1001020.78,460330.57,12507508.33,1115828.92,1899222.01,8426161.36
1/30/2024,652862938.8,290279822.7,549201227.7,46487052.05,42592519.72,58032860.7,817585.34,8499664.89,83277234.35,51063813.57,8311813.87,11693225.36,9795626.11,33876500.56,1006673.42,460313.84,12594013.18,966919.06,1859346.01,8468520.06
1/31/2024,644718272.8,287627958.4,520562487.4,46646515.44,39617566.99,58421652.87,817040.89,8517042.44,83164493.33,50906387.2,8040046.69,11444545.79,9539579.88,33876500.56,948357.74,460221.34,12451541.1,779459.98,1825005.89,8456929.13
2/1/2024,616886079.4,285580812.4,521223291.3,46170227.3,20455008.1,58953578.19,816054.58,8479307,82331692.98,51021895.67,8096981.02,11442269.92,9525506.51,33876500.56,959217.41,459627.54,12429666.96,773141.52,1836715.85,8467010.96
2/2/2024,639651416.2,284871345.2,515331480.6,46207358.06,19366815.88,59106085.72,816138.21,8485564.78,83440362.09,51113223.74,8135910.65,11302342.03,9174349.94,33876500.56,965501.81,460345.79,12843085.74,761971.87,1837435.94,8492263.01
2/3/2024,642286860.2,283835094.1,512213791.9,42452481.92,19490371.02,58555374.98,792752,8496195.17,83351883.3,50651221.5,8101918.84,11251702.04,9067165.31,33876500.56,958841.06,460346.87,12294691.13,761555.1,1827371.4,8502295.2
2/4/2024,622610725.5,285929256.4,509446133.2,44815382.19,24639487.4,58070462.29,694554.46,8474891.87,83198653.26,51406133.7,8075367.69,11208913.71,9060226.11,33876500.56,958641.65,459603.95,12188885.46,745568.44,1818904.17,8525478.97
2/5/2024,625385797.9,280696878.8,508606936.9,41399986.08,25046432.83,58176837.45,686653.99,8528558.16,82877393.09,48981487.95,8126796.33,11214148.29,9072571.37,33876500.56,676832.02,460907.64,12211666.78,744329.67,1831759.92,8577098.26
2/6/2024,620538078.8,280692518.6,504833546.2,44192168.84,24981801.91,57590318.43,685662.86,8505348.22,82926390.56,49855593.06,8401616.24,11365820.23,9130732.32,33876500.56,695960.82,460124.12,12476393.3,732985.16,1825569.3,8315313.03
2/7/2024,642221065.4,282646273.9,504937075.3,44363692.3,24835548.26,58678481.93,684857.36,8537532.71,83595670.32,50904852.9,8516653.32,11523941.39,8760755.89,33876500.56,708660.42,460397.38,12900025.21,729834.76,1858010.42,8305204.31
2/8/2024,666260595.6,298263802.5,506685596.5,41442563.94,24852886.51,58379672,676579.22,8610808.23,85293852.26,50679840.04,8527181.84,11648406.41,8592163.44,33876500.56,708789.48,460642.78,12850402.11,726114.12,1861934.07,8309317.24
2/9/2024,665811455.2,305169665.2,508495444.2,41481029.84,24969698.9,61116544.24,660969.08,8705647.58,96116561.9,51667826.07,8939792.62,11838988.36,8610201.83,33876500.56,727848.51,460984.12,13001322.79,718649.03,1897655.16,8334399.94
2/10/2024,690092991.9,305126602.6,509090708.6,41297424.27,25102207.11,61353438.74,661118.36,8725426.97,97934529.69,52166195.08,8959595.79,11850438.49,8615526.67,33876500.56,728442.77,461249.09,12973647.59,717425.82,1860381.64,8313074.67
2/11/2024,683311411.2,306818279.8,509009562.5,44210720.95,24992398.54,61492258.01,660751.36,8548310.11,97967884.84,50973694.47,8992054.25,11884864.85,8603833.66,33876500.56,729305.25,462599.61,12291148.52,689647.5,1868357.07,8313832.02
2/12/2024,692216773.7,308401348.2,513735982.5,43804253.08,25550361.65,62867253.08,660455.59,8501411.53,98262318.72,52732247.02,9450343.5,12229949.79,8704275.09,33876500.56,764333.01,377751.78,12310803.66,688986.82,1916140.01,8272053.03
2/13/2024,711948757.6,303298251.9,507308870.9,44043186.17,25537456.96,62831113.84,659583.66,8485443.36,100799525.4,54011261,8492936.29,12150223.17,8683196.93,33876500.56,758975.64,378651.95,12208956.16,688085.26,1885610.32,8271012.04
2/14/2024,708007348.4,311054091.8,511231539.1,44560514.64,25458095.08,64582246.04,651478.74,8597145.17,100602071.1,53928556.71,8769256.36,12490889.5,8164961.16,33876500.56,788661.52,377112.15,12645419.51,687853.71,1933944.01,8227946.13
2/15/2024,722938649.6,311508915.9,509006358.2,41281602.18,25587920.35,64485002.4,651434.65,8529512.78,102866732,52947039.62,9204772.2,12571663.61,8102917.46,33876500.56,799011.18,379051.79,12427448.93,684674.38,1940317.47,8302581.11
2/16/2024,719044587.8,309012251.6,505262759.2,44115109.56,25414526.83,64494574.59,651102.21,8618118.58,103684761.2,53013260.08,9091031.87,12649989.08,8068233.35,33876500.56,791594.58,376391.89,12183497.88,682690.72,1926377.59,8374970.58
2/17/2024,706697709.7,307594389.9,504409202.7,41416842.73,25466021.87,63937799.61,634941.75,8546728.44,103770429.3,53940856.4,9040020.81,12699626.45,8046611.24,33876500.56,786031.69,376630.92,12130542.47,681562.59,1923836.82,8374255.48
2/18/2024,711345572.1,308715473.9,503208140.1,41617555,25130047.81,65488036.49,632799.82,8588755.87,103427848,56286902.71,9331241.49,12861169.87,8105744,33876500.56,806860.07,376409.9,12416399.1,681022.02,1945560.31,8426964.11
2/19/2024,730996749.2,307308290.5,500269101.3,41330334.85,24974471.82,66145930.35,631671.15,8678823.73,104395195.5,56577355.27,9628284.22,12924227.96,8059333.91,33876500.56,822212.58,377144.4,11946468.32,680042.17,1952277.07,8405358.62
2/20/2024,735564281.1,307943810.7,500932938.3,41420216.07,25068822.08,66554435.9,631630.62,8699605.59,104407209.4,58265315.62,10514991.64,13000111,8103503.69,33876500.56,827531.25,376414.63,12011092.41,679943.58,1945769.4,8492652.81
2/21/2024,715246409.3,308398838.9,494873981.4,41645694.81,25668100.68,67149059.66,534081.22,8576779.08,104833650.3,57887152.06,10389736.64,13242698.45,8094403.2,33876500.56,813545.72,375600.88,11968141.84,670289.5,1903387.16,8554438.43
2/22/2024,688386172.6,305188987.1,493487898.8,41504041.99,25508164.49,66443073.17,532438.06,8569191.33,103547204.9,56552004.14,10413507.54,13197750.77,8098847.97,33876500.56,812224.07,377538.05,12297868.16,670048.41,1898797.35,8454983.73
2/23/2024,678863343.9,305444606.9,489376291.8,41742367.96,25532153.98,65627209.6,532329.09,8592524.29,103807970,55856191.56,10235523.89,13026542.83,8061961.19,33876500.56,800956.22,378063.17,12148236.57,622532.1,1891285.99,8515586
2/24/2024,709288292,303678232.9,492175233.1,41842774.51,25422219.8,67205108.98,531528.44,8579136.16,102979078.3,57142540.77,10462824.61,13159643.39,8108587.71,33876500.56,810808.91,376085.58,12331177.32,612788.51,1926915.56,8701517.3
2/25/2024,761983125.1,305571982.8,494166507.7,41428307.77,25430132.41,67796928.12,530074.1,8696126.47,104139563,58958154.13,10867090.98,13342399.58,8176759.56,33876500.56,835643.3,375658.37,12656425.59,611510.84,1954128.85,8761474.58
2/26/2024,751648381.8,314098481.5,492574966.9,41394727.1,25697641.3,70542616.75,529252.8,8731923.06,105178359.3,59500732.96,11230071.05,13396449.6,8061541.42,33876500.56,851561.96,375981.78,12771446.92,610237.1,1967538.99,8863807.12
2/27/2024,774040277.8,316793599.9,490225582.2,40580471.05,29988987.28,75299357.67,528763.66,8690600.26,107019821.5,61057485.69,11350550.33,13648722.23,8094914.1,33876500.56,864172.03,376230.88,12506983.98,609669.86,1980741.81,9244717.34
2/28/2024,740683333.6,337590587.9,496090028.9,39590788.01,30715218,77127188.68,527296.26,8604457.27,108837155.6,66533055.68,12134747.78,14111018.05,8175785.84,33876500.56,895320.15,376212.45,12954885.93,609163.26,2058433.3,9287525.07
2/29/2024,761280850.1,346289853.8,489687802.2,39401266.71,30978539.25,75780646.05,527325.91,8571754.25,111773334.3,64705369.12,11958635.51,13690950,8013852.22,33876500.56,886375.03,376057.62,12606451.71,608329.59,1975957.99,16202981.95
3/1/2024,786471906.3,349506518.3,492368139.4,39244652.75,31159493.22,79926720.76,527242.15,8616496.01,110805463.7,65703025.72,12309154.89,13907604.65,8065617.27,33876500.56,909091.13,376139.73,12803306.59,606605.22,2021253.15,15913747.38
3/2/2024,823763700.1,349322061.3,492778044.8,38263280.86,31523177.02,81372545.43,527030.77,8571926.1,112701296.2,65510220.42,12238131,13829658.11,7892988.18,33876500.56,911051.69,375641.29,12544350.28,606394.67,2013691.19,15922355.72
3/3/2024,844721668.1,347892990.1,491747193.5,38436196.5,31354840.69,82737702.13,527032.62,8640669.86,113437030.8,66578730.38,12456192.31,13985569.05,7800776.85,33876500.56,935684.34,375078.65,12716249.74,605903.66,2062344.39,15919341.58
3/4/2024,822300082.2,357683682,485501611.3,38292805.44,31481369.62,84295673.55,527369.06,8111009.27,114399548.7,69226234.24,12909569.58,14124240.88,7898009.62,33876500.56,960722.53,375480.22,13076640.45,605232.61,2154373.43,15940753.33
3/5/2024,813777338.4,379850726.2,475992537.7,38521962.78,31163120.15,84440229.92,506739.78,8343637.54,117485539.9,69428014.8,13194744.82,14109498.59,7853535.89,33876500.56,939966.39,373467.71,12596717.95,603632.78,2093957.92,15824489.06
3/6/2024,730138763.4,377349774.8,472804016,38239666.77,31569320.12,84309139.43,506526.76,8652420.58,113393912.8,73001433.25,14790295.27,14589207.08,7950949.96,33876500.56,997609.73,373164.79,13064685.89,601125.64,2170359.41,15771127.54
3/7/2024,812287654.2,375729432.4,474534835.7,38067503.95,31812662.7,83659226.29,408674.86,8484957.58,116846962.3,72802714.31,14911781.77,14733127.89,7972275.59,33876500.56,1020800.07,375003.91,12781657.87,600963.06,2226497.57,15770870.48
3/8/2024,824649942.9,381094177.6,474284388.3,36534148.48,32100567.48,87336047.35,408682.94,8282964.31,116896471.7,74216996.02,15116375.24,14733264.66,7952325.97,33876500.56,1022333.4,376268.4,12755325.77,600893.27,2225137.57,15755756.2
3/9/2024,799154762.9,383105487.3,469999817.3,37277433.83,32254185.42,87796768.42,408132.48,7957760.05,114670661.8,73877408.32,15125295.59,14770461.98,7992362.89,33876500.56,1011934.82,376172.16,12863332.76,600784.08,2241792.92,15445970.33
3/10/2024,804613562.6,387616421.9,469301414,37548495.01,32211521.43,89200988.74,403148.41,7834413.09,115177343.4,74879791.41,14992001.65,14785154.25,7953127.42,33876500.56,995302.38,376561.07,12811817.64,600611.83,2229083.41,15145167.85
3/11/2024,809872300.5,394085718.7,466642659.8,37451406.91,31865554.63,90539606.81,403127.29,7879442.82,115251330.5,79702837.68,15858627.79,15200057.42,7997524.82,33876500.56,1033884.55,376281.4,13071202.09,599774.03,2286331.75,15176456.9
