Date,dYdX ($),Synthetix ($),GMX ($),Gains Network ($),Level Finance ($),Vertex ($),Perpetual Protocol ($),MUX ($),Hegic ($),ApolloX ($),Cap ($),SynFutures ($),HMX ($),Mummy Finance ($),Holdstation ($),Pendle ($),Pika Protocol ($),Solv Protocol ($),Thales ($),Metavault.Trade ($)
12/16/2023,115932.22,39617.9,33487.03,24410.59,318.48,35737.84,903.09,10290.36,3460.12,6883.07,94.18,1325.57,4711.65,679.11,8660.38,475.85,657.08,3.02,1687.38,120.34
12/17/2023,158756.3,45998.64,62566.73,24733.87,4213.95,41021.05,1201.24,34612.8,7322.41,6949.63,413.95,1445.72,10967.32,653.3,10556.46,2293.92,695.08,0.46,2802.39,181.82
12/18/2023,238772.55,69626.91,121314.2,41347.18,1374.56,66538.99,1593.03,33781.22,2905.55,8465.38,1469.23,2285.33,12369.87,1367.96,14941.06,712.35,1120.76,0,1932.6,639.14
12/19/2023,197636.34,89772.47,99414.39,31349.12,3730.69,95203.76,1629.49,27974.7,26312.9,7163.49,1764.36,1975.08,12905.93,402.96,11382.8,1031.39,896.4,0,1328.79,257.74
12/20/2023,282955.31,100532.87,124875.51,34236.21,4120.15,244781.95,2483.58,28874.01,35002.6,14775.4,2189.89,2093.06,12050.65,671.21,11870.19,850.49,1022.69,0,888.53,357.76
12/21/2023,257207.47,481975.46,104056.87,31537.97,1970.8,93277.08,2065.49,120223.54,3242.28,8222.62,769.33,1859.84,11052.35,1214.71,10845.79,895.81,1136.77,0,1306.43,244.1
12/22/2023,224276.4,64855.81,105402.71,34291.6,4697.11,75501.47,2655.55,22449.56,78302.96,7381.27,1120.97,2328.96,7305.31,6643.14,9933.13,422,676.26,0,2262.02,540.37
12/23/2023,136401.34,107781.81,52381.49,20797.1,739.37,36546.72,1085.47,9562.56,3740.3,14201.36,490.1,1297.05,5694.85,2967.75,12918.74,1467.58,803.32,0,2547.15,31.53
12/24/2023,154700.56,57804.5,98770.08,30082.38,2053.38,52614.03,1866.81,13312.59,6090.29,11764.26,494.86,1815.37,10888.3,2869.88,8641.42,550.75,775.14,0,2681.81,548.04
12/25/2023,156889.41,57485.4,37199.2,25377.21,1933.73,54709.38,1368.62,8881.61,331.72,11845,7027.74,1677.63,9371.92,2479.64,12874.62,856.95,815.58,1.58,2877.3,200.6
12/26/2023,218913.04,85848.83,123751.09,38832.84,1496.06,70903.91,2653.65,32700.4,57014.17,9745.07,520.64,2499.13,7867.29,1840.01,12270.5,497.52,1333.06,0,1264.85,2914.01
12/27/2023,202523.71,70622.88,96557.87,25440.45,5876.79,104905.67,2535.75,23490.49,32468.25,29753.7,1038.92,2632.18,8740.07,5862.12,9537.74,633.98,660.01,0,2085.26,3546.94
12/28/2023,220518,117938.73,124564.12,44699.73,745.19,70062.8,3799.46,56040.13,3571.6,10501.31,1820.8,1935.36,6370.53,2031.11,13275.64,1162.36,938.43,0,2186.33,1088.3
12/29/2023,217926.6,74274.98,92959.27,55713.49,387.46,65402.29,3331.08,33009.88,2162.63,25164.08,1245.81,1722.95,6991.66,1327.15,14920.83,1213.2,641.98,15.27,2261.36,835.67
12/30/2023,129668.97,28072.05,32321,22932,1004.46,28338.2,1658.58,12681.58,4330.32,7718.79,563.66,1499.94,5675.61,905.55,8298.86,1051.2,286.04,7.49,1167.83,129.86
12/31/2023,120383.3,54325.49,33308.41,30711.98,1954.41,34443.09,1655.28,9414.4,24183.01,19126.39,937.42,1687.15,9971.69,1241.89,9372.71,442.45,322.72,0,2162.41,447.82
1/1/2024,118989.62,44418.56,64831.64,72964.38,589.31,37826.52,1477.54,19406.37,666.66,11652.59,1302,1373.12,13158.55,1061.34,10126.75,763.77,270.66,0,2189,155.17
1/2/2024,265307.76,80013.91,181331.36,83732.24,2958.56,98917.04,3495.94,29051.3,68164.92,20363.94,4658.36,2402.99,7159.23,979.09,8077.2,1129.15,327.11,13.3,2142.14,405.07
1/3/2024,369466.48,704109.09,277095.96,103171.16,6932.6,198601.99,5277.91,45390.56,34914.71,15398.15,2945.1,2124.27,6408.11,4868.64,14492.46,793.75,494.44,26.76,2233.48,4027.11
1/4/2024,187236.05,66368.06,87315.77,54603.68,2830.59,52288.23,2791.68,39053.12,6570.35,17149.78,3749.95,957.76,6721.89,793.13,9669.25,1272.36,266.57,10.43,1620.38,802.66
1/5/2024,190809.06,51581.1,109403.14,108181.09,4253.59,65151.69,3809.8,46727.03,44525.06,9858.85,1197.94,1036.31,5679.05,2734.84,7926.59,675.92,227.36,19.65,2482.85,2728.31
1/6/2024,81960.25,270550.58,35377.34,42250.53,1070.49,27778.06,1004.84,13084.81,2182.23,4083.17,1924,893.12,3263.77,877.82,7997.01,659.59,181.92,0,2167.78,1063.95
1/7/2024,110455.85,46828.77,45505.82,54311.09,1378.65,38157.74,1484.05,15595.31,3381.2,7686.25,1033.45,916.45,4233.43,1261.38,5791.27,868.45,84.75,0.77,3930.36,288.63
1/8/2024,297461.43,78269.23,343020.91,94456.72,8604.89,77944.4,4277.08,53088.69,11353.6,21621.53,1524.81,919.63,12123.44,2241.44,10903.4,1568.49,290.43,0,3209.73,2236.86
1/9/2024,335056.33,119359.49,149120.67,97500.32,3917.94,109293.73,6940.7,46039.69,1764.2,24695.34,3095.96,1001.82,9196.81,5671.75,12293.29,954.01,377.07,0,1922.69,7609.34
1/10/2024,439574.07,157320.06,190687.25,143301.95,10082.19,242462.39,6605.5,72526.74,26214.26,31137.67,2305.91,1340.32,9616.13,4460.1,11525.52,1102.23,559.35,24.76,1461.96,7360.58
1/11/2024,350866.76,112217.39,213962.11,140812.74,7821.48,98561.98,4172.97,37823.77,41761.12,25975.86,1404.67,1237.01,8821.53,2739.03,12513.67,1527.66,338.76,0,5.65,3016.35
1/12/2024,378225.2,155952,243680.74,154024.85,2617.74,108514.9,6160.01,113437.56,17433.36,26159.79,1299,1208.72,5837.87,2070.97,13803.64,3438.33,501.7,0,46.29,2032.55
1/13/2024,125358.54,64812.55,52322.14,63630.41,668.48,47155.25,1940.6,26551.04,2348.76,12084.5,786.34,499.27,2164.82,243.22,7247.94,3279.69,503.45,0,9.89,188.2
1/14/2024,116891.23,34446.51,66327.22,55568.71,4240.64,45572.09,1942.64,15168.54,103.51,14742.94,707.62,494.91,2239.94,307.93,5386.57,1619.85,229.53,0,62.77,219.7
1/15/2024,120796.78,28198.55,51957.13,85817.82,3230.76,61241.62,1616.99,8003.66,4790.55,14643.81,72.73,508.24,6747.92,328.36,9414.14,1859.38,83.47,0,14.61,247.31
1/16/2024,130406.48,33938.48,78398.3,63800.76,1487.84,51623.54,1846.91,25235.18,37196.94,8321.77,428.69,600.93,11061.65,347.88,8115.56,2794.05,178.77,1.54,24.76,284.98
1/17/2024,118586.02,32816.41,687874.49,57182.35,3520.35,47298.41,1526.41,25158.22,2680.62,6648.14,407.35,582.74,5951.67,137.29,7288.22,4585.54,93.52,0,46.89,290.79
1/18/2024,114365.84,63053.09,117734.78,72450.51,1425.55,56512.63,2258.81,25822.03,9567.53,15529.17,235.64,737.34,5828.22,649.62,13116.06,2109.6,310.5,0,23.6,538.55
1/19/2024,151771.5,59157.23,137836.08,82344.83,1624.98,49694.86,2488.92,15788.56,43336.29,30314.96,188.6,731.13,8432.03,449.05,19158.9,3348.07,515.08,0,23.53,504.91
1/20/2024,42811.96,29511.28,47922.26,26491.47,470.37,22559.37,648.87,6854.88,0,6522.16,12.71,490.56,6428.53,61.32,10247.64,3854.72,43.57,0,28.89,71.52
1/21/2024,29616.05,22565.71,17838,19894.13,239.59,29021.21,528.21,4540.51,468.13,6160.05,39.77,468.62,6303.95,124.82,9525.43,2824.29,64.2,0,59.43,86.17
1/22/2024,168009.5,106940.68,200228.18,87030.2,2754.42,72208,4424.3,41856.9,21034.77,9362.36,369.61,1268.89,7575.14,403.52,13480.85,3030.27,425.22,0,28.98,776.3
1/23/2024,135658.1,128115.98,172366.87,98053.74,3296.56,66332.13,4013.95,102269.47,16347.38,16813.12,389.61,1171.23,9940.95,518.41,12688.2,3090.3,342.97,0.34,51.51,1539.86
1/24/2024,112622.56,27911.14,61322.07,52269.23,1633.65,99556.07,2505.94,67512.98,1343.36,7531.33,257.99,701.86,7898.65,416.37,10105.46,7244.1,210.45,0,42.63,314.28
1/25/2024,84706.71,27903.72,28855.72,41553.01,1085.74,40339.94,2163.6,58537.01,4703.99,5549.34,179.25,562.76,4842.02,229.07,9639.53,5806.79,118.34,0,22.75,94.76
1/26/2024,101104.48,52266.3,73849.26,75471.63,861.84,42208.09,2012.14,45047.15,1959.79,10910.61,339.83,719.64,7053.95,48.12,10096.39,8502.63,173.25,0,22.83,289.82
1/27/2024,41400.46,16090.29,26091.06,28797.16,222.96,20914.43,679.77,14156.82,279.37,10203.09,291.91,426.76,5993.12,54.89,7409.09,6353.19,48.76,1.19,23.79,108.9
1/28/2024,70555.93,91299.14,68776.29,45193.43,480.19,34326.19,1661.96,12538.61,557.31,16969.93,148,692.79,7527.21,97.97,8429.86,6242.48,48.99,0,3.67,146.05
1/29/2024,87543.9,37573.75,49033.32,48764.2,945.47,52722.71,2198.86,17161.71,54.77,16628.28,123.51,593.3,6589.87,78.53,10010.27,6183.22,72.29,0,3.59,97.35
1/30/2024,105788.72,35918.16,81237,63268.09,511.85,63720.73,2404.5,15555.15,46732.3,8088.87,261.99,654.59,7463.35,153.13,10697.96,7215.08,108.52,0,4.92,258.17
1/31/2024,131786.07,191808.13,114718.93,75253.33,3119.99,70137.99,3153.82,25273.42,1377.2,15194.33,265.18,776.07,5630.34,296.27,14487.55,12823.57,4.43,0,2.65,561.29
2/1/2024,88973.42,28885.06,71565.34,68816.11,4851.28,45759.7,2208.13,56883.85,26958.69,8107.14,138.65,584.67,4942,361.69,12233.86,13410.31,3.21,7.58,7.4,259.51
2/2/2024,74194.43,20502.22,36263.6,67033.09,21774.96,67521.05,1671.62,40563.64,1653.3,12559.55,344.73,500.58,4592.23,282.84,13682.81,13170.17,7.19,14.82,1.62,111.36
2/3/2024,30516.77,7935.97,27283.96,25101.14,60.21,37702.67,749.2,22962.11,0,10986.94,205.4,341.79,1911.38,18.34,7990.41,8245,0.08,0,38.94,8.81
2/4/2024,47367.29,11584.73,21247.67,36247.09,39.09,20805.47,1369.66,20501.66,45430.13,9101.22,162.75,424.17,3170.56,32.69,9081.21,6708.74,0,0,29.01,166.14
2/5/2024,72944.47,24495.6,34053.42,63152.63,110.68,36377.56,1938.61,19558.19,173.8,8463.55,80.11,664.56,4428.3,122.6,9329.45,13095.93,1.07,0,7.6,44.95
2/6/2024,77698.98,35760.18,41572.12,85950.37,5405.52,64008.32,2333.95,52035.85,18045.18,7386.62,245.77,716.62,4255.52,260.69,7991.21,12428.44,0,53.68,4.01,87.33
2/7/2024,90094.12,26174.66,57663.51,76379.54,407.86,47271.55,2072.11,20040.65,8926.76,11810.42,371.52,786.79,3936.02,137.48,10810.38,10047.63,0.27,0,45.86,159.63
2/8/2024,95014.42,28521.6,103829.8,81360.33,378.51,51354.04,1837.45,30732.44,19317.22,10537.81,703.88,783.96,12581.98,73.26,7050.73,13942.76,3.87,27.29,11.06,412.51
2/9/2024,126407.59,67662.26,199971.5,92171.77,1520.39,80872.73,3327.9,45532.09,4673.63,20724.35,93.96,727.4,9127.86,277.68,8838.67,10601.71,0.31,0,53.05,919.13
2/10/2024,50005.91,14000.13,34483.15,40623.85,1921.03,46612.39,1061.02,6410.18,646.62,25178.33,70.6,376.83,4984.21,109.28,9852.53,9522.37,0.04,0,18.08,97.73
2/11/2024,60403.5,24794.51,88830.07,42776.89,42.05,75672.86,1372.47,8126.77,2175.24,12159.95,136.54,431.39,6605.65,156.99,10367.56,9378.22,0.21,0,23.04,108.5
2/12/2024,183113.49,73279.4,123156.34,96059.64,436.65,100237.18,3190.81,41521.86,1781.58,19915.62,431.23,782.23,12298.01,294.91,16281.04,6385.52,0.57,0,7.4,445.2
2/13/2024,203245.66,43455.96,81505.7,137963.85,1530.84,101352.08,3823.86,59778.2,524.71,10871.39,280.96,747.26,10038.37,390.59,9234.47,9950.75,0.2,0,45.16,708.7
2/14/2024,190618.68,50001.1,80389.13,45351.62,600.29,66137.48,2941.3,42837.14,1239.36,17114.72,371.95,663.65,8184.33,157.62,20016.26,10137.37,0.03,0,7.46,388.56
2/15/2024,137518.21,58702.42,119501.78,94261.56,451.22,62055.73,3769.25,46125.03,7342.65,16514.43,748.14,741.2,5913.97,673.55,15272.05,9846.68,14.48,0,14.92,473.02
2/16/2024,129505.72,51211.27,110326.85,87746.65,870.85,51678.12,2803.29,186391.65,3975.06,12465.99,331.83,624.69,6413.15,254.12,11004.87,7354.59,0,0,11.5,662.55
2/17/2024,86284.05,19693.96,71606,60718.89,1004.2,46371.2,2121.88,30549.49,532.84,7673.31,121.49,503.81,5424.63,217.48,13957.47,6149.88,0.03,0,7.56,246.37
2/18/2024,78336.57,21943.14,69635.3,61479.75,1020.05,49382.14,2269.92,82251.62,1428.99,7556.97,158.88,478.08,4424.62,100.9,20152.69,3796.65,18.3,0,0.7,252.21
2/19/2024,101966.32,41824.87,124252.67,73881.92,239.94,65083.02,3016.22,98119.93,28277.28,12423.28,836.16,619.56,9156.17,379.9,10237.1,4711.89,37.91,0,3.34,795.77
2/20/2024,208196.12,96201.93,168776.5,70265.67,2502.41,117450.16,5155.58,39824.09,174.51,10690.66,687.27,768.86,9922.12,3339.79,13045.57,9619.59,12.9,76.06,3.82,379.02
2/21/2024,266928.38,49120.8,116830.63,50347.98,5820.18,112852.86,4563.4,39985.62,629.08,15900.42,537.84,689.29,11234.84,702.67,10205.06,11288.17,0.37,0,4.03,275.43
2/22/2024,104809.52,68058.09,82898.81,56773.18,4355.31,76361.64,4245.88,83364.16,55.89,31546.15,412.05,760.99,12695.28,425.99,9612.38,10584.97,0.02,0,4.96,1240.87
2/23/2024,82692.65,39827.97,128853.39,51035.06,1948.51,74780.42,3020.38,73080.91,326.53,17873.56,432.37,593.9,13912.87,286.63,9048.43,13290.09,10.69,0,4.06,401.35
2/24/2024,63980.98,18982.33,53983.21,35471.58,2783.52,65393.03,1405.3,68447.61,2127.21,24228.64,250.5,370.45,5560.91,382.6,8014.61,12895.18,0,0,4.81,279.17
2/25/2024,99592.23,34191.56,177975.6,34002.75,8477.42,96494.78,2704.11,155270.51,616.25,25613.65,603.68,473.61,8267.38,244.3,12000.02,10057.84,0.01,0,3.58,110.58
2/26/2024,149999.46,112328.03,176487.83,97963.03,5624.14,209816.91,3574.43,93578.66,7720.19,22979.11,395.01,625.74,7359.25,552.33,16821.38,11291.05,2.98,32.65,2.87,1016.68
2/27/2024,358419.19,97639.68,180636.33,130102.05,3240.11,193388.05,5400.51,134967.32,39202.35,23082.89,1464.15,650.9,7828.37,497.9,16843.8,8537.21,0.05,33.59,2.17,1307.91
2/28/2024,369550.44,220474.39,377735.96,118005.47,8450.8,166076.08,8271.6,268659.18,82855.52,117272.54,1703.1,287.4,8832.76,3410.48,19598.04,15012.34,20.85,0,14.44,6264.99
2/29/2024,245742.96,239219.57,220831.74,89950.84,706.19,99240.24,3524.82,198965.54,19970.27,242458.98,944.5,143.55,11023.37,74.63,8676.31,28493.68,0.41,0,7.47,2386.4
3/1/2024,115370.35,83107.49,80382.55,48456.85,186.48,48333.47,2334.62,27896.33,10700.53,20294,342.8,56.79,13831.89,693.03,7185.41,21020.7,0.28,32.65,10.48,418.66
3/2/2024,70523.73,70236.31,61515.1,37841.68,5244.27,32974.71,1764.16,48693.27,1509.85,8728.39,1117.42,54.13,21008.45,763.41,5684.34,25979.13,0,0,31.82,161.72
3/3/2024,103145.75,71927.72,88207.55,49092.52,137.43,68740.13,2485.65,29324.03,5258.43,11226.87,249.29,60.7,22285.7,1675.13,6461.62,17971.91,0.15,0,14.38,317.68
3/4/2024,226089.41,145535.6,260465.37,96479.02,1703.84,145557.58,4215.35,99719.4,31383.89,21624.39,2216.76,8.17,28963.51,946.8,9094.62,15011.75,2.97,0,26.21,1428.77
3/5/2024,546392.62,891626.84,434281.79,154083.73,4017.04,153882.13,3269.05,303513.54,37727.7,29247.78,3362.33,0,37734.81,6464.73,14130.73,17911.73,0.04,0,64.66,6989.83
3/6/2024,250131.17,160889.57,205206.74,64882.25,1357.61,66398.2,1697.51,116078.52,3040.47,26898.85,1488.88,0,12048.48,4224.27,7289.58,17907.3,0.05,102.08,14.29,1350.01
3/7/2024,161141.31,350590.15,110685,55116.02,346.09,66190.94,1298.84,80522.17,4718.69,20185.1,1254.76,0,17765.26,1569.86,5419.34,13492.18,0,0,7.81,752.08
3/8/2024,184162.02,170135.12,160788.37,83982.43,1102.48,58624.33,2209.67,44305.51,21163.39,91034.81,472,0,18275.76,2524.19,6629.71,7414.74,0,127.77,9.74,1425.88
3/9/2024,48790.87,69069.24,55319.57,25056.45,155.1,25614.23,629.47,12183.47,12177.46,75700.51,196.3,0,4994.51,336.39,6253.79,6299.7,0.01,201.99,9.32,61.06
3/10/2024,98114.1,89847.31,147386.69,53836.39,1834.69,41676.79,1287.02,39854.54,13806.98,57750.25,437.15,0,14210.04,847.55,8514.46,8029.25,8.44,0.13,15.99,394.93
3/11/2024,233288.62,214894.6,233746.9,69112.28,126.11,64499.16,1587.88,51696.9,21222.17,28046.64,859.05,0,19955.09,2926.63,5508.1,8256.03,0.14,79.03,19.82,1409.03
3/12/2024,224537.58,158489.94,128606.32,85592.8,6915.42,72402.89,1705.96,114592.33,10243.27,39544.31,423.32,0,55317.35,2097.17,6970.04,17250.13,1.71,0,11.66,2455.67
3/13/2024,147936.14,72580.44,115831.89,53345.04,945.44,76830.96,1192.05,50796.81,2810.52,85578.48,451.69,0,23498.78,861.02,9384.28,11622.4,0.08,0,15.6,325.06
3/14/2024,252728.68,155536.01,180758.98,102489,2011.24,86823.22,1805.52,86005.33,3303.72,40772.85,813.85,0,24428.3,2282.59,9812.74,11279.29,0.01,0,13.47,633.46
3/15/2024,324172.11,230663.4,241696.27,90521.4,2313.17,98283.79,3897.7,71898.32,14303.29,65837.08,646.84,0,36272.07,4231.84,11155.58,11461.04,0,0,9.45,1064.19
3/16/2024,172426.85,126599.93,112282.38,54630.63,149.78,66679.34,2381.97,22605.39,27069.86,22642.38,175.9,0,10453.89,2157.25,7694.09,14055.13,0,0,16.04,537.72
3/17/2024,129758.52,151809.67,113700.15,27203.78,1090.75,52603.61,1381.61,17859.89,2780.13,22969.1,778.87,0,14374.17,1204.84,9413.54,17805.89,0,0,18.31,76.6
3/18/2024,132539.83,70148.89,114243.94,40587.76,4933.02,62294.83,1604.6,75717.18,6726.06,59840.1,144.4,0,18505.53,1119.95,14620.04,23915.29,0,0,11.84,224.65
3/19/2024,267464.36,105232.62,307082.28,93511.9,2830.85,90851.79,2639.02,55855.83,21784.97,79525.65,347.72,0,24363.25,4575.42,10651.02,22367.36,0,0,7.36,1478.54
3/20/2024,267582.65,148771.69,522291.71,51438.24,861.93,100007,2606.64,95976.65,11971.05,49221.08,175.37,0,19898.4,5939.46,6898,28287.88,0,0.77,12.99,1877.63
3/21/2024,133827.75,48177.96,76702.66,44822.57,3350.55,83876.28,1425.51,97335.2,7041.1,26986.87,200.09,0,10339.43,1799.13,6051.33,25257.47,0,0,4.84,536.84
3/22/2024,128911.25,95504.74,122877.96,33048.79,2511.13,92482.99,1838.81,96298.58,48576.26,45015.09,401.83,0,11817.15,2167.76,7705.45,21105.68,0,0,2.52,411.07
3/23/2024,71205.81,26733.97,64411.89,17189.29,1980.26,56436.99,1161,52980.23,624.71,22447.17,309.88,0,10606.01,636.9,4890.77,26015.09,0.01,0,6.2,163.83
3/24/2024,57290.62,35862.64,66005.95,13462.94,889.78,53862.76,951.03,8917.02,560.44,23181.66,369.49,0,14580.05,1217.94,4276.04,18913.36,2.1,0,10.26,136.24
3/25/2024,121275.2,90130.48,101720.89,43250.43,3471.51,67994.14,930.95,143338.05,7590.44,105069.21,261.77,0,24259.7,1061.4,6229.48,27714.14,0,0,13.21,158.02
3/26/2024,99469.04,114558.15,82860.52,156999.09,11387.33,63592.84,855.19,211592.14,1310.16,40994.88,501.83,0,21427.07,1440.6,7935.41,27481.26,0.01,0.55,12.4,186.6
3/27/2024,110959.42,194427.35,169222.23,42427.26,1673.63,75967.17,1064.97,27022.88,917.98,24429.23,959.32,0,15351.48,1876.52,13902.12,24706.69,0,0,9.35,505.55
3/28/2024,84632.18,41938.03,69380.54,99763.48,12407.02,50730.1,695.61,77463.09,3757.74,20439.82,396.5,0,24338.36,1520,8542.32,26835.31,0,0,6.4,150.07
3/29/2024,57206.32,25824.34,61955.77,24257.92,9677.35,43580.34,494.19,33013.65,7655.83,25152.9,372.39,0,12691.27,703.8,6267.53,67789.22,0,0.77,11.86,208.04
3/30/2024,47005.55,113055.43,55074.04,13544.38,526.83,37783.73,301.11,4831.13,53.34,36090.37,312.42,0,7303,748.35,5126.64,50645.96,0,98.16,13.74,88.69
3/31/2024,70098.43,63817.98,70328.3,11191.65,204.4,40390.1,337.78,17037.24,2911.98,74149.02,937.38,0,10032.06,490.95,4566.53,41238.27,1.12,0,4.26,53.27
4/1/2024,107556.65,73749.19,126418.8,44325.88,517.41,79198.27,776.77,40636.97,1290.82,137926.73,433.38,0,25298.87,1063.34,9239.59,45092.13,0.28,0,14.46,46
