Date,dYdX ($),GMX ($),Synthetix ($),SynFutures ($),Perpetual Protocol ($),Lyra ($),Gains Network ($),MUX ($),Level Finance ($),Kwenta ($),Vertex ($),Premia ($),ApolloX ($),Hegic ($),HMX ($),Holdstation ($),Cap ($),Mummy Finance ($),Dopex ($),Metavault.Trade ($)
5/31/2022,209918.38,166081.19,23483.9,212047.17,30408.13,22586.43,21645.69,6.25,,6245.62,,38206.05,,,,,2725.16,,,
6/1/2022,235867.21,202930.94,40572.83,163386.36,32823.32,77748.48,30094.91,14.05,,16467.49,,22597.42,,,,,1787.78,,,95.67
6/2/2022,136209.31,59461,82524.1,189070.71,23833.12,38269.91,11978.87,8.13,,10412.58,,12855.95,,,,,59.26,,,207.58
6/3/2022,147159.08,114415.98,63356.52,242685.59,18220.02,68463.13,21029.95,2.04,,13285.65,,14527.27,,,,,236.25,,,3.24
6/4/2022,70060.93,41698.89,110911.75,211329.71,11293.16,12123.96,8287.2,0.67,,4803.83,,15627.86,,,,,34.65,,,10.2
6/5/2022,78250.13,52520.49,109062.05,191547.2,11135.04,16811.28,10617.61,2.91,,3450.35,,23056.74,,,,,86.78,,,3.93
6/6/2022,249219.33,104218.1,51547.64,159378.44,22308.67,67952.63,36986.59,4.98,,18595.87,,19112.93,,,,,1737.84,,,10.77
6/7/2022,494265.34,727810.56,217277.9,170185.08,31478.65,55456.33,44965.49,38.1,,12758.91,,39641.57,,,,,1848.31,,,0
6/8/2022,164328.43,107124.05,92677.2,151793.03,22793.13,45384.63,26564.47,96.03,,7901.01,,27652.12,,,,,91.49,,,0
6/9/2022,118473.03,60544.55,60678,161002.99,11802.73,52007.76,12607.15,0.43,,5472.04,,18572.53,,,,,366.77,,,0.51
6/10/2022,202478.18,198018.9,200653.26,203761.46,26550.71,122056.14,25330.51,3.87,,101339.58,,61439.84,,,,,15450.1,,,0.46
6/11/2022,186037.28,576416.14,77034.42,225771.67,38317.32,87665.67,8268.1,1.64,,27782.57,,39482.49,,,,,8433.58,,,55.24
6/12/2022,223511.05,352538.45,360300.92,260063.96,48581.01,140817.55,21667.9,22.51,,231810.56,,47611.42,,,,,4102.75,,,0
6/13/2022,649466.37,641015.75,794594.42,171897.64,99317.62,364461.89,42923.84,65.97,,474769.7,,74296.29,,,,,5485.83,,,0
6/14/2022,451013.87,278227.31,708866.8,140073.8,81676.72,77189.57,36263.66,50.44,,428314.56,,21373.33,,,,,2534.33,,,8.17
6/15/2022,448675.7,419052.44,558093.66,169407.57,98646.75,111996.79,38024.33,124.29,,276045.82,,30980.06,,,,,4371.2,,,3461.41
6/16/2022,212433.07,181897.82,363810.09,197295.36,33378.59,18163.12,12701.45,56.51,,80522.98,,14636.51,,,,,1055.28,,,390.12
6/17/2022,160577.74,107789.99,312739.02,110125.28,22313.28,0,22283.6,9.83,,19326.19,,32148.72,,,,,985.13,,,9.45
6/18/2022,286755.33,360641.41,388162.49,104550.81,35078.04,0,19724,36.6,,80856.1,,106315.9,,,,,9087.93,,,13.9
6/19/2022,226246.61,181980.23,702127.52,170524.65,41779.04,0,13240.53,75.73,,25342.81,,63410.32,,,,,12571.75,,,104.65
6/20/2022,188466.13,180830.29,517856.33,150676.38,36783.04,0,6710.08,34.86,,27374.76,,24376.95,,,,,2262.16,,,9.51
6/21/2022,178389.79,128434.41,272393.27,128935.4,27743.73,0,12946.45,16.45,,29482.78,,6280.47,,,,,1081.49,,,20.27
6/22/2022,173842,143738.16,393346.64,74833.8,29934.06,0,8858.24,38.21,,19308.28,,4786.3,,,,,8551.49,,,41.64
6/23/2022,143802.58,161884.56,525362.26,129737.73,20324.99,0,8591.16,101.41,,9925.03,,6579.51,,,,,303.07,,,11.67
6/24/2022,139020.49,161243.57,437912.92,95814.53,25255.55,0,8322.75,35.48,,18016.88,,51499.99,,,,,1329.06,,,21.21
6/25/2022,105592.6,116511.34,242518.77,135940.88,16972.77,0.19,7112.67,2.42,,15975.94,,27221.83,,,,,2219.47,,,119.31
6/26/2022,93493.72,84108.48,222779.83,134285.72,14007.77,0,8032.39,11.02,,7127.9,,22045.36,,,,,2993.07,,,131.85
6/27/2022,103461.45,113972.92,109169.63,111080.35,12554.75,0,7659.29,3.2,,6012.35,,16878.21,,,,,1654.33,,,215.99
6/28/2022,129885.11,172156.11,267586.76,143370.83,14016.79,41417.56,9971.05,17.68,,11612.4,,7442.97,,,,,3690.09,,,50.04
6/29/2022,119022.52,174761.53,332003.85,111605.85,8651.2,28707.84,8191.89,23.27,,15541.7,,21102.72,,,,,127.47,,,18.91
6/30/2022,174335.66,267544.79,402418.9,129540.68,9101.37,48686.36,13750.81,79.99,,39514.98,,20847.63,,,,,2197.25,,,20.67
7/1/2022,205456.89,191329.92,557124.07,160590.48,8314.29,43664.41,8022.64,15.3,,57850.99,,15214.65,,,,,4023.76,,,107.15
7/2/2022,97055.22,59166.31,166947.7,135051.61,3975.08,10248.17,4380.23,3.64,,3665.73,,8473.37,,,,,198.46,,,240.3
7/3/2022,86404.25,71223.58,41008.9,119992.77,4752.14,12403.39,4482.15,10.29,,7714.57,,25794.9,,,,,1388.29,,,135.54
7/4/2022,132133.48,171935.59,368458.28,127208.91,7170.28,14325.2,6704.26,7.86,,44506.64,,15911.46,,,,,1650.68,,,138.22
7/5/2022,423068.25,166204.67,282343.58,147116.15,6617.71,24141.61,10083.62,42.69,,56826.83,,12374.68,,,,,1701.4,,,186.82
7/6/2022,136487.83,134473.19,371749.37,95742.02,6302.52,21800.14,7294.65,9.14,,54804.72,,11998.21,,,,,1872.14,,,122.56
7/7/2022,157307.9,156944.51,140792.28,143810.41,8584.46,35152.15,8033.32,1.11,,51282.57,,18150.56,,,,,6587.19,,,77.82
7/8/2022,195407.45,176107.4,105488.71,137412.16,16948.5,34340.13,6252.56,15.82,,13573.08,,28665.94,,,,,2896.67,,,286.48
7/9/2022,101103.27,77585.53,13260.75,89593.74,6845.41,29410.95,5532.04,0.45,,5534.79,,17354.81,,,,,132.38,,,34.14
7/10/2022,149726.35,173202.59,20335.46,132357.83,4864.85,28846.97,4187.45,0.85,,13687.94,,45373.76,,,,,88.29,,,95.48
7/11/2022,178494.75,213836.68,71791.88,115966.05,5631.84,37338.35,7692.93,22.3,,60834.37,,16804.22,,,,,732.81,,,105.74
7/12/2022,181643.83,170235.43,88144.68,121686.41,6088.93,29742.12,6503.48,59.92,,55571.61,,18048.89,,,,,1145,,,187.97
7/13/2022,258528.07,225533.46,287023.29,112415.42,14016.93,35590.6,19535.72,46.77,,108625.18,,33626.78,,,,,853.45,,,725.47
7/14/2022,245890.88,185880.35,169825.92,119501.8,17658.19,49844.53,13363.48,36.37,,21234.01,,11424.14,,,,,1950.22,,,984.91
7/15/2022,198079.52,149786.94,324529.21,126079.78,18598.92,43487.82,11249.72,6.66,,29429.95,,17616.79,,,,,4321.81,,,689.78
7/16/2022,214772.1,173917.88,278515.24,139461.86,13318.41,54615.55,12429.24,17.51,,73378.05,,23684.25,,,,,5734.65,,22049.03,379.71
7/17/2022,216837.34,128911.14,304879.31,144457.04,6531.04,44521.47,19268.56,16.38,,19540.05,,21788,,,,,809.12,,10136.26,550.4
7/18/2022,450420.34,415735.15,506845.47,137216.73,14481.82,32754.96,24798.91,177.15,,82034.86,,38892.73,,,,,15688.23,,13312.69,2392.97
7/19/2022,511825.76,333449.37,634125.98,144330.9,20854.79,18102.77,37854.26,44,,54989.66,,38734.13,,,,,5093.58,,8365.56,1495.36
7/20/2022,412350.79,437332.58,383800.83,113161.5,15222.92,24875.24,20854.13,6.45,,53041.68,,40355.11,,,,,2116.96,,597.39,2540.34
7/21/2022,367717,265900.32,310409.48,136594.75,13319.24,9462.61,12588.34,26.25,,32932.61,,30203.11,,,,,981.84,,124.06,1245.12
7/22/2022,328984.56,217025.96,259739.84,134114.02,11018.56,39761.86,12448.42,1.78,,14657.79,,17133.69,,,,,2727.55,,661.43,341.97
7/23/2022,217591.92,134584.06,246033.16,104519.21,9707.09,27213.47,11195.24,7.46,,10778.6,,18382.59,,,,,341.2,,2135.95,521.09
7/24/2022,223654.7,136895.16,111712.65,109667.18,9955.57,20513.53,9871.66,4.99,,8210.72,,11529.7,,,,,241.29,,77.81,643.06
7/25/2022,307242.46,212282.92,175440.59,124735.73,14432.23,21701.2,17109.81,6.61,,80899.57,,30923.28,,,,,867.38,,297.82,717.01
7/26/2022,284389.36,259963.51,141084.59,149259.79,14967.22,40626.19,14567.15,8.25,,41459.74,,27307.41,,,,,22553.14,,1445.41,447.21
7/27/2022,378212.91,233946.88,201425,92214.1,19569.32,44999.01,16195.09,15.76,,85780.15,,23209.05,,,,,2683.11,,0,1656.56
7/28/2022,458195.04,397622.91,401379.77,48832.97,29753.37,58427.76,37476.67,41.47,,240981.23,,44485.96,,,,,1668.33,,22.55,1503.49
7/29/2022,350751.33,886151.87,213152.94,145306.7,22595.9,34940.06,29684.21,15.48,,49080.7,,37012.54,,,,,365.14,,8778.03,2297.61
7/30/2022,249430.73,214648.07,113979.85,156368.6,17082.14,42772.55,11958.25,2.16,,48683.93,,16801.09,,,,,725.9,,4371.48,725.33
7/31/2022,228746.74,105595.91,177741.51,201515.84,22785.33,15835.07,7405.99,1.96,,104866.99,,20565.56,,,,,306.68,,8734.26,1295.5
8/1/2022,373944.96,206761.17,57649.26,126351.37,20647.07,109520,10163.15,1.15,,14410.07,,11581.96,,,,,2051.71,,4794.29,996.1
8/2/2022,549327.31,200485.87,169902.73,212635.3,26510,45135.33,26705.24,25.81,,95496.81,,47263.63,,,,,334.65,,4744.07,1914.38
8/3/2022,254151.09,197535.08,128752.98,186013.39,20431.72,46871.19,16653.21,97.21,,64115.2,,19315.73,,,,,2949.74,,849.07,483.3
8/4/2022,272063.12,143939.88,75070.24,201029.41,28876.6,20686.07,19092,62.93,,39090.37,,18271.47,,,,,2669.35,,578.71,1949.75
8/5/2022,347811.26,214277.8,115510.23,150919.56,24351.57,38319.47,22306.6,57.59,,42572.59,,72584.67,,,,,3750.87,,2151.34,1873.72
8/6/2022,134693.69,108645.45,32331.52,126480.44,13254.26,43410.14,5251.1,35.01,,9616.1,,51639.03,,,,,0,,9944.24,417.99
8/7/2022,138850.85,133650.23,63144.61,149278.38,11052.1,37136.67,7087.3,56.07,,44568.35,,33262.04,,,,,133.47,,5027.98,394.9
8/8/2022,274363.25,236127.37,183656.52,181103.31,19777.46,69819.68,11950.08,222.89,,135783.86,,63244.18,,,,,929.47,,6041.08,168.61
8/9/2022,240841.67,195023.82,53872.28,140668.55,20998.97,65921.32,12435.04,7122.55,,27154.38,,42606.04,,,,,280,,1379.08,711.92
8/10/2022,395946.32,368586.2,510521.48,124048.81,31802.85,93774.31,22723.3,5782.44,,268423.31,,67460.97,,,,,1707.5,,21226.68,698.91
8/11/2022,352142.26,411684.08,277988.72,190780.2,29166.5,93315.86,25606.14,13765.38,,134056.08,,28684.76,,,,,841.56,,11741.18,97.12
8/12/2022,242220.75,215800.35,76858.68,143869.45,28035.52,46456.14,15835.53,7912.15,,18365.83,,31615.05,,,,,3061.43,,682.84,199.86
8/13/2022,231661.01,286246.49,64561.77,105701.44,47844.45,42011.64,18106.54,4974.43,,37983.29,,37129.44,,,,,2351.98,,8649.13,615.15
8/14/2022,203841.8,283900.35,56144.39,135650.14,16119.89,69371.9,30999.36,3878.09,,17636.07,,26008.73,,,,,1824.08,,569.41,61.83
8/15/2022,303972.78,453483.62,109389.4,128223.89,25826.58,57063.19,22388.8,10470.42,,17073.98,,55787.19,,,,,989.5,,704.57,295.16
8/16/2022,235830.07,253616.34,79799.74,160641.49,23344.95,41138.07,18101.46,6017.4,,16773.96,,16590.41,,,,,855.7,,932.52,20.84
8/17/2022,336893.81,374926.47,321875.26,112777.58,31727.77,88057.51,19699.91,21676.32,,78780.67,,28916.81,,,,,2506.65,,753.43,293.04
8/18/2022,175384.36,169297.27,62672.92,104876.02,25371.88,47409.88,8523.02,14179.57,,22527.73,,35844.21,,,,,2335.29,,0,398.2
8/19/2022,375802.09,543707.56,235082.43,110226.49,44950.18,198547.52,41450.17,33951.25,,82090.43,,73178.63,,,,,15371.92,,209.02,1821.8
8/20/2022,198345.48,297089.86,109854.07,98233.3,26709.62,87127.3,20638.61,24506.92,,24252.74,,23983.68,,,,,3574.88,,525.17,1631.86
8/21/2022,170125.61,323461.47,102589.74,100170.24,20792.37,37919.13,18644.09,48304.15,,14680.88,,11989.07,,,,,779.31,,425.15,234.73
8/22/2022,248185.69,464056.08,138808.64,75972.52,26877.36,51223.07,22299.69,39328.59,,30174.48,,17265.95,,,,,4842.66,,0,291.55
8/23/2022,225515.99,399388.73,143978.32,102567.79,20227.91,55305.41,17585.63,8064.34,,16995.85,,15761.39,,,,,2289.48,,610.95,867.44
8/24/2022,205267.85,395248.79,157631.25,96562.58,15815.43,52557.93,17601.57,49362.26,,61008.71,,15438.53,,,,,1773.63,,37.76,215.74
8/25/2022,156367.93,358885.6,54481.46,66139.49,12479.61,37782.8,11606.77,18096.63,,18081.14,,8447.66,,,,,52.54,,886.36,189.58
8/26/2022,332870.31,688673.8,257027.82,144764.01,33496.78,187328.75,27763.18,50548.16,,36460.3,,80027.97,,,,,9939.36,,0,869.36
8/27/2022,178770.55,394828.26,116104.04,181425.78,17444.17,105445.55,14553.08,19302.78,,23581.36,,25429.94,,,,,412.5,,0,255.67
8/28/2022,138719.67,239399.63,136038.98,145877.11,14434.22,44116.65,16997.03,4548.41,,10650.07,,25577.87,,,,,901.02,,0,259.21
8/29/2022,255436.48,302317.41,198725.17,152928.86,20865.76,89162.87,21476.73,7120.42,,67332.89,,25305.85,,,,,20635.11,,0,444.43
8/30/2022,466182.97,403245.06,274227.55,158090.79,25525.23,38171.81,17887.06,9053.58,,59645.93,,32419.34,,,,,45495.72,,0,493.86
8/31/2022,316440.28,269688.17,354423.59,146335.15,27379.14,74218.2,11701.05,10458.77,,50794.8,,16586.25,,,,,2743.68,,0,739.33
9/1/2022,217547.07,236845.48,120890.45,124765.58,22149.48,38154.36,12638.42,30675.55,,7355.7,,12448.76,,,,,1261.86,,0,848.14
9/2/2022,240643.82,330711.36,242754.87,151900.76,19617.84,46814.11,11680.32,49091.15,,52481.72,,43709.03,,,,,543.41,,0,506.48
9/3/2022,80913.94,104506.52,136426.89,149402.15,9115.74,21645.51,8034.32,16309.43,,1928.07,,5864.27,,,,,426.5,,0,36
9/4/2022,88691.61,140049.79,66844.94,133194.97,8997.49,20502.12,8367.76,15428.75,,8171.88,,5150.14,,,,,1.45,,0,454.26
9/5/2022,116858.36,344005.91,60106.9,92631.26,12181.11,27078.68,8355.67,3302.13,,5808.3,,11078.7,,,,,449.61,,30752.34,243.51
9/6/2022,314570.66,906406.9,236292.52,152871.05,31232.77,70851.5,27932.45,52573.47,,79852.47,,51638.5,,,,,8787.25,,12936.9,6260.83
9/7/2022,229293.73,727997.8,212971.52,155006.6,22205.97,92369.17,21107.8,8043.8,,24780.14,,24776.16,,,,,4794.17,,999.82,5783.16
9/8/2022,200098.97,410483.45,233158.38,169807.16,26223.26,37907.06,10238.68,10369.3,,63507.02,,17671.94,,,,,996.22,,2228.43,3708.48
9/9/2022,240108.04,448405.55,185828.07,150604.97,28676.41,129418.19,21425.68,5868.01,,64047.74,,49806.28,,,,,6059.22,,4122.82,9042.61
9/10/2022,131641.82,351884.63,47944.87,145204.77,17584.86,68970.36,16242,3650.41,,7957.93,,20099.91,,,,,964.19,,5127.44,5237.38
9/11/2022,143986.27,205157.86,108638.53,154780.41,15730.48,26756.5,14515.92,6047.36,,12393.87,,32571.99,,,,,3489.33,,3654.98,1678.82
9/12/2022,251758.21,545258.39,94444.54,129583.35,27874.55,68251.23,25379.83,11137,,63530.05,,42426.69,,,,,17263.2,,2882.23,5737.89
9/13/2022,451138.9,1111328.42,131365.29,164138.61,39869.14,128193.36,53968.98,32937.14,,104629.84,,34934.1,,,,,13487.81,,13057.65,12918.87
9/14/2022,212551.47,629579.57,70264.24,173966.19,24024.84,23436.97,18491.27,4826.43,,51153.59,,25067.43,,,,,3106.96,,7120.47,3332.71
9/15/2022,317448.21,1040923.48,301873.78,294245.94,37602.25,81212.71,23601.1,38982.93,,117725.98,,22616.53,,,,,24108.37,,99.23,17448.3
9/16/2022,180926.57,404387.35,195828.43,172345.99,21420.22,178429.51,13029.64,22427.26,,135721.15,,37144.34,,,,,3532.31,,4602.41,4505.93
9/17/2022,97794.82,282059.22,77340.86,183983.41,9932.88,43539.83,8761.88,5046.66,,71262.92,,7565.2,,,,,70.89,,1555.72,1000.06
9/18/2022,145100,787229.46,109637.51,227995.63,19780.48,45269.11,19046.71,12610.25,,35159.67,,17763.93,,,,,28267.65,,1752.94,7479.92
9/19/2022,248302.62,567253.04,188755.02,156390.38,26163.06,80276.26,25681.45,6396.62,,141602.15,,23053.59,,,,,52713.42,,200.71,6595.51
9/20/2022,166978.01,357363.81,63968.97,160633.86,21818.39,98829.74,36750.59,2010.36,,50384.98,,14229.47,,,,,330.31,,714.37,3185.24
9/21/2022,328499.73,587198.21,263047.68,181620.93,32879.69,222361.16,43765.3,4667.96,,102187.47,,16964.7,,,,,34288.39,,208.73,12749.72
9/22/2022,232445.25,510276.57,66212.72,203177.56,18655.93,153090.75,32352.51,3496.89,,38716.29,,8089.75,,,,,1193.28,,0,676.52
9/23/2022,241880.55,392288.66,70066.88,147439.11,24337.81,161940.94,38634.26,3154.4,,44615.04,,37205.62,,,,,311.08,,4117.89,6912.41
9/24/2022,86155.09,140545.65,26612.31,173597.12,11759.26,87630.82,11891.47,1708.06,,17932.43,,9087.53,,,,,315.85,,689.31,1396.68
9/25/2022,92350.49,236426.49,14463.29,181376.6,11995.08,83612.49,7972.17,2191.57,,7865.72,,12231.54,,,,,1787.56,,133.03,3156.92
9/26/2022,191985.54,307969.24,24251.38,146586.93,19465,75387.13,34504.12,1364,,15709.35,,13020.39,,,,,2820.65,,466.25,1362.25
9/27/2022,254633.85,484693.79,42524.91,179552.19,23628.86,126822.98,51205.62,2781,,27758.83,,13048.75,,,,,1590.08,,1563.49,3248.92
9/28/2022,230743.78,428969.94,54823.98,175390.26,23830.44,193844.15,64006.08,3839.72,,32743.53,,11083.37,,,,,958.45,,202.43,7500.46
9/29/2022,188203.27,257852.1,40477.14,231526.55,22004.29,127611.79,29515.56,1559.1,,18590.41,,10547.59,,,,,222.78,,16.9,3519.69
9/30/2022,198925.92,411095.32,98994.8,195900.69,24731.3,137634.03,20437.11,2474.56,,14304.48,,66515.63,,,,,5454.21,,17899.23,11157.64
10/1/2022,54003.54,87753.49,15204.5,170607.37,6341.29,87503.51,8032.55,649.05,,10407.37,,16247.38,,,,,64.7,,9645.67,333.14
10/2/2022,89134.06,133575.95,11906.46,171258.79,9618.53,92142.15,8860.17,6396.35,,5397.74,,28508.24,,,,,341.22,,5637.07,4237.07
10/3/2022,120635.26,224352.82,59688.4,171380.89,13350.91,69169.58,19397.5,2085.52,,55338.63,,12336.5,,,,,89.5,,14617.97,1468.46
10/4/2022,157500.94,259945.46,29838.55,180660.58,12792.48,84102.53,22403.69,3040.86,,22357.07,,14237.88,,,,,6031.68,,9679.04,1701.89
10/5/2022,116134.95,298814.4,21545.04,169677.29,13668.58,93279.52,23429,2434.8,,13947.78,,16213.55,,,,,150.37,,497.64,911.81
10/6/2022,173912.54,283526.92,125841.57,196535.89,18169.64,81790.73,24563.32,4008.91,,85721.21,,16383.44,,,,,50.28,,191.52,2826.17
10/7/2022,156999.69,324067.35,59524.07,170684.02,12637.91,90394.42,22933.15,7505.39,,34619.27,,42307.9,,,,,398.19,,3476.6,6099.17
10/8/2022,44370.48,143720.93,20591.32,170871.76,4678.08,65547.92,9483.53,7050.21,,16441.81,,9252.94,,,,,335.67,,306.84,1691.99
10/9/2022,50605.82,70898.59,18652.29,164088.55,4359.94,40959.78,6783.53,595.95,,14865.94,,9000.79,,,,,0,,32.17,1913.9
10/10/2022,102481.88,318923.35,8929.02,145490.44,10847.15,47004.83,17388.82,1145.22,,4844.98,,12482.25,,,,,261.67,,232.51,3873.69
10/11/2022,129655.82,439427.4,14461.42,134556.51,13460.78,63099.9,24349.81,1516.24,,9204.56,,19064.95,,,,,156.91,,225.96,3683.29
10/12/2022,79313.76,173535.1,16771.44,136375.91,8718.17,101670.5,16078.61,949.35,,4595.47,,8009.63,,,,,609.28,,463.6,4981.38
10/13/2022,204752.76,487383.02,171987.4,163861.66,34120.94,142663.84,68881.69,9661.2,,25337.26,,26555.31,,,,,9601.76,,3487.65,31825.39
10/14/2022,157557.7,241987.13,28999.11,129302.7,18642.71,119531.39,22593.45,16588.47,,9345.88,,32392.6,,,,,1415.91,,7359.26,3044.77
10/15/2022,60436.94,63005.37,4146.47,81592.11,7221.35,56105.37,11797.69,1931.37,,1402.3,,4623.24,,,,,56.56,,432.25,61.54
10/16/2022,71318.98,75304.62,7785.48,108782.69,26529.58,47755.61,9500.12,5675,,3954,,2766.26,,,,,10,,457.09,504.53
10/17/2022,116454.24,193086.86,10785.23,78505.76,13126.3,62264.68,25022.66,4735.14,,4771.06,,6825.86,,,,,10260.54,,244.56,444.03
10/18/2022,150098.78,337007.18,11348.61,118236.98,17148.91,55359.7,29520.03,4527.6,,5878.47,,3382.94,,,,,262.25,,330.34,1404.46
10/19/2022,98757.71,100146.17,12777.21,148093.64,13851.64,59788.84,16205.22,6231.92,,2669.32,,642.59,,,,,40,,0,1945.11
10/20/2022,107366.94,204541.6,13256.09,127116.86,14420.31,76054.3,27884.83,11500.19,,5020.8,,4386.68,,,,,81.01,,688.43,1848.38
10/21/2022,117121.86,268817.74,27391.69,146108.58,17761.51,102507.06,28278.73,11356.83,,7369.74,,28684.21,,,,,210.71,,4841.84,4110.04
10/22/2022,43546.63,78418.51,7052.79,171059.59,6526.03,60678.32,18123.31,2497.13,,3297.12,,2034.94,,,,,0,,966.69,363.12
10/23/2022,74011.82,324061.92,12981.02,131697.49,11981.75,73852.49,14846.3,9511.82,,4232.03,,4957.07,,,,,699.36,,722.36,7451.56
10/24/2022,111527.6,285268.88,13154.58,112324.91,16021.52,64854.66,26879.21,3461.76,,5632.01,,3113.42,,12433.45,,,829.19,,479.16,3240.31
10/25/2022,341498.42,671443.09,50447.5,104622.21,34171.07,167317.67,44308.8,44502.38,,23009.66,,13522.19,,15187.54,,,10824.31,,1155.84,38280.54
10/26/2022,321890.06,607860.29,52306.81,125260.69,32462.74,256865,33721.25,46815.13,,10669.16,,12543.51,,19343.96,,,1739,,2466.57,31912.05
10/27/2022,225003.66,522353.87,31045.24,179007.39,29793.79,112659.48,41771.36,13946.18,,6937.91,,11681.08,,5144.09,,,174.84,,101.27,8942.2
10/28/2022,204961.51,386138.66,44259.27,153998,24127.86,145961.83,46890.22,34536.87,,6530.13,,51808.94,,2637.53,,,165.53,,24351.01,4896.59
10/29/2022,227804.22,317526.97,26012.51,154288.06,26639,92166.49,42781.3,45006.19,,10342.64,,19327.34,,9702.4,,,3630.14,,35580.74,12819.56
10/30/2022,160984.6,258858.38,15819.29,130556.53,19300.02,90030.15,16051.37,7762.77,,4462.72,,12571.89,,6354.69,,,178.34,,2342.55,5390.26
10/31/2022,181730.65,272553.77,30253.75,153980.85,27440.31,123880.22,42598.15,13647.96,,7796.06,,23994.84,,15562.46,,,210.38,,10965.81,13824.18
11/1/2022,144482.16,139077.94,37813.37,108403.8,16680.74,66967.03,40411.29,8416.48,,7497.29,,20607.08,,6119.75,,,49.41,,2249.06,1498.74
11/2/2022,271427.64,331495.64,76359.04,125926.74,33935.3,135600.75,55223.83,61722.46,,8250.38,,18279.32,,4867.78,,,9184.36,,2559.17,40520.98
11/3/2022,139260.19,168079.21,23432.57,156573.82,28473.03,94644.68,31280.38,10745.37,,8113.03,,5266.5,,10251.04,,,16.39,,825.56,5723.23
11/4/2022,288458.39,418298.44,42922.9,119205.69,38067.43,179856.89,57692.54,37323.96,,11527.18,,40680.27,,7986.59,,,312.89,,5918.86,43002.87
11/5/2022,126059.22,223184.42,13672.51,156989.12,24483.66,95019.02,35333.08,5650.57,,5811.46,,13873.18,,2289.35,,,128.46,,1681.27,20293.98
11/6/2022,108708.28,191684.74,14524.32,193494.24,18792.42,103184.8,35263.49,16170.02,,5120.5,,9762.43,,4910.02,,,2158.33,,2562.05,3636.27
11/7/2022,186542.84,562665.71,23900.91,220359.48,28886.65,135327.82,47560.69,15287.23,,13435.18,,19747.6,,4013.01,,,198.08,,608.01,14300.22
11/8/2022,831533.54,1563294.34,98521.94,113736.64,118239.58,308323.42,97206.42,118970.14,,78719.91,,73576.33,,40982,,,12579.37,,10239.99,135531.33
11/9/2022,762507.14,1240265.5,197675.28,186257.73,73231.15,421337.35,69596.11,42712.56,,123936.1,,92028.8,,44827.37,,,16597.08,,2750.58,37916.6
11/10/2022,541261.44,1515239.31,73894.17,200341.83,23407.53,307955.39,79103.56,15157.48,,38008.93,,42760.76,,18336.92,,,11284.27,,349.62,34477.68
11/11/2022,409807.4,1056299.6,39205.62,187894.08,13774.67,228087.05,37151.78,10469.61,,23410.15,,33305.67,,36407.42,,,2901.04,,2857.98,26733.02
11/12/2022,164096.22,506862.22,26109.1,205651.36,6703.96,150923.66,24853.84,2676.9,,14798.59,,6628.72,,34850.25,,,549.54,,1056.23,4782.26
11/13/2022,132676.59,390399.99,23519.6,207782.85,6452.93,134982.45,15194.5,1252.65,,16608.44,,7686.35,,2544.93,,,366.14,,222.33,4912.67
11/14/2022,264306.26,1008289.41,28551.36,230954.74,11806.15,113927.32,47715.62,19727.23,,16405.22,,12251.17,,9625.87,,,1071.79,,864.01,10904.82
11/15/2022,193489,379795.64,35944.52,357643.7,7885.5,103073.88,47678.57,2488.39,,20915.7,,16575.63,,19244.58,,,4374.63,,1261.73,4760.93
11/16/2022,176037.34,422466.38,168667.48,458288.93,7616.6,116866.42,29171.01,3322.17,,6294.05,,17007.62,,17835.41,,,6305.75,,31.05,6371.89
11/17/2022,163355.57,314602.17,44411.84,347119.98,6076.62,201657.2,30041.71,17646.02,,6342.38,,22632.99,,8254.92,,,222.75,,36.42,2441.4
11/18/2022,109098.61,214115.57,27583.2,204933.84,4478.68,139381.52,21335.38,1117.95,,10367.97,,20228.96,,8214.52,,,200,,725.07,2984.76
11/19/2022,53698.65,147625.81,44155.26,225727.78,3250.83,79093.23,16479.21,12719.64,,7952.73,,21719.52,,1100.93,,,278.53,,201.82,977.53
11/20/2022,154799.95,404426.96,36863.78,191118.44,6742.12,122724.65,26308.01,4134.73,,12805.43,,7588.46,,19004.69,,,946.74,,565.43,6559.49
11/21/2022,299929.4,1223518.25,51048.11,163850.29,11082.18,315470.47,39209.18,24280.89,,24607.35,,20121.07,,15827.84,,,1595.52,,323.31,6016.75
11/22/2022,232142.88,801172.38,46704.35,222226.51,10653.28,193344.57,51172.74,1285.23,,32706.26,,9115.54,,2833.42,,,252.96,,295.55,3939.09
11/23/2022,189459.54,549340.64,127320.06,264284.84,9788.02,149260.49,41033.5,7824.82,,38728.23,,8927.53,,6914.26,,,7441.75,,872.54,3500.65
11/24/2022,126122.25,385081.73,15736.46,219113.92,6915.13,87324.11,17708.67,4402.35,,8922.41,,8360.24,,3116.65,,,849.28,,0.67,1975.73
11/25/2022,117419.31,325758.12,32677.2,246732.85,7673.64,96044.34,15210.24,563.35,,10425.6,,46531.36,,3786.95,,,93.75,,581.72,7462.42
11/26/2022,102266.74,189780.13,25825.35,309922.08,6956.18,76148.6,21072.12,2740.07,,16114.31,,5099.42,,1604.26,,,5022.18,,432.85,1408.83
11/27/2022,75070.74,107753.07,18056.6,324943.73,5893.55,53178.79,15715.33,10756.1,,14424.79,,9620.31,,225.18,,,212.09,,2302.52,1010.77
